repeat,shift_index,shift,method,accuracy,adjusted_rand_index,false_atrial_renal_competing,brier_score,expected_calibration_error,mean_posterior_entropy,predicted_atrial_prevalence,renal_competing_subgroup_size,accuracy_complete_case,accuracy_any_missing,accuracy_electrical_missing,biomarker_missing_fraction,all_biomarkers_missing_rate
13,3,Strong shift,Modular causal latent SCM,0.788,0.33110726066006163,0.23452768729641693,0.14680790052369896,0.03188219401298198,0.4150829365730061,0.519,307,0.8140703517587939,0.770764119601329,0.7573770491803279,0.2653333333333333,0.022
13,3,Strong shift,Target oracle (reference),0.791,0.3380621633663066,0.23127035830618892,0.14523462951865485,0.03403149696633661,0.4458925003569602,0.518,307,0.8190954773869347,0.7724252491694352,0.7573770491803279,0.2653333333333333,0.022
14,0,No shift,Pooled associative latent class model,0.796,0.3498166306398825,0.23376623376623376,0.1413324365880606,0.035810297959808786,0.43139951807078625,0.457,154,0.8092345078979344,0.7344632768361582,0.7068965517241379,0.062,0.001
14,0,No shift,Target-calibrated associative latent model,0.802,0.36418943956036665,0.07792207792207792,0.13989774716222225,0.055502060993138175,0.3932347805956946,0.425,154,0.8153098420413123,0.7401129943502824,0.6896551724137931,0.062,0.001
14,0,No shift,Frozen causal latent SCM,0.821,0.41157540658114505,0.14285714285714285,0.13178534135717596,0.03985758597794545,0.4028747021739617,0.488,154,0.8335358444714459,0.7627118644067796,0.7413793103448276,0.062,0.001
14,0,No shift,Modular causal latent SCM,0.817,0.40136009198970424,0.11038961038961038,0.1339669801899188,0.042564586442482163,0.3997057136302259,0.456,154,0.8286755771567437,0.7627118644067796,0.7413793103448276,0.062,0.001
14,0,No shift,Target oracle (reference),0.821,0.41157533643248495,0.14285714285714285,0.13121183070096584,0.032772330163940225,0.3986159430504073,0.49,154,0.8359659781287971,0.751412429378531,0.7241379310344828,0.062,0.001
14,1,Mild shift,Pooled associative latent class model,0.791,0.3380628260774071,0.2545454545454545,0.1449172183347691,0.017361544845579592,0.43977109042628043,0.474,220,0.8119777158774373,0.7375886524822695,0.6785714285714286,0.10266666666666667,0.001
14,1,Mild shift,Target-calibrated associative latent model,0.822,0.41415045332639977,0.14545454545454545,0.13145130159359808,0.03779543376003001,0.41178479750017416,0.479,220,0.841225626740947,0.7730496453900709,0.7410714285714286,0.10266666666666667,0.001
14,1,Mild shift,Frozen causal latent SCM,0.823,0.41673234397529413,0.17272727272727273,0.13278761804522032,0.0411484514601685,0.4133476748300658,0.502,220,0.8384401114206128,0.7836879432624113,0.7589285714285714,0.10266666666666667,0.001
14,1,Mild shift,Modular causal latent SCM,0.823,0.4167328496759259,0.15,0.13138301063280222,0.03906289528500446,0.41218847156707616,0.482,220,0.8440111420612814,0.7695035460992907,0.7321428571428571,0.10266666666666667,0.001
14,1,Mild shift,Target oracle (reference),0.829,0.43239631335116907,0.1318181818181818,0.12983253869903297,0.031457993122258616,0.40883841082457684,0.486,220,0.8467966573816156,0.7836879432624113,0.7589285714285714,0.10266666666666667,0.001
14,2,Moderate shift,Pooled associative latent class model,0.763,0.27595149290275645,0.3269961977186312,0.1567510125102998,0.038020729895952385,0.4465151828445773,0.496,263,0.8051724137931034,0.7047619047619048,0.6497175141242938,0.16333333333333333,0.005
14,2,Moderate shift,Target-calibrated associative latent model,0.806,0.3739176990929629,0.18250950570342206,0.13968594369769496,0.037512898701305204,0.42775951552803726,0.489,263,0.8413793103448276,0.7571428571428571,0.7231638418079096,0.16333333333333333,0.005
14,2,Moderate shift,Frozen causal latent SCM,0.801,0.3617673324552847,0.2623574144486692,0.1446540558606893,0.04434068557866443,0.4270901122353555,0.534,263,0.8344827586206897,0.7547619047619047,0.7401129943502824,0.16333333333333333,0.005
14,2,Moderate shift,Modular causal latent SCM,0.812,0.3887652268136932,0.1482889733840304,0.1383840366726559,0.04401375999885167,0.42776297675439273,0.477,263,0.85,0.7595238095238095,0.7344632768361582,0.16333333333333333,0.005
