shift_index,shift,comparator,metric,difference_definition,repeat_count,mean_difference,ci95_low,ci95_high
2,Moderate shift,Pooled associative latent class model,brier_score,modular causal minus comparator,50,-0.017809568556090623,-0.01941132977516434,-0.016207807337016905
2,Moderate shift,Pooled associative latent class model,expected_calibration_error,modular causal minus comparator,50,-0.010863502480588585,-0.016473730617810108,-0.005253274343367064
2,Moderate shift,Pooled associative latent class model,accuracy_any_missing,modular causal minus comparator,50,0.03258340244474937,0.027741157417017263,0.03742564747248147
2,Moderate shift,Target-calibrated associative latent model,accuracy,modular causal minus comparator,50,0.0055999999999999965,0.0029978253255409796,0.008202174674459013
2,Moderate shift,Target-calibrated associative latent model,adjusted_rand_index,modular causal minus comparator,50,0.013054527189211145,0.006950416609107291,0.019158637769315
2,Moderate shift,Target-calibrated associative latent model,false_atrial_renal_competing,modular causal minus comparator,50,-0.0010466303545624554,-0.016050032813467143,0.013956772104342232
2,Moderate shift,Target-calibrated associative latent model,brier_score,modular causal minus comparator,50,-0.0034694825483712844,-0.004596744155913413,-0.002342220940829156
2,Moderate shift,Target-calibrated associative latent model,expected_calibration_error,modular causal minus comparator,50,-0.01024013350043379,-0.014933855664131367,-0.005546411336736212
2,Moderate shift,Target-calibrated associative latent model,accuracy_any_missing,modular causal minus comparator,50,0.0033465535576191097,0.00032449164976612556,0.006368615465472094
2,Moderate shift,Frozen causal latent SCM,accuracy,modular causal minus comparator,50,0.0049,0.002645902117790173,0.007154097882209827
2,Moderate shift,Frozen causal latent SCM,adjusted_rand_index,modular causal minus comparator,50,0.011506338459635468,0.0061170710496436095,0.016895605869627326
2,Moderate shift,Frozen causal latent SCM,false_atrial_renal_competing,modular causal minus comparator,50,-0.09577009236235741,-0.10561439933177638,-0.08592578539293844
2,Moderate shift,Frozen causal latent SCM,brier_score,modular causal minus comparator,50,-0.002887366649083642,-0.003885434285269234,-0.00188929901289805
2,Moderate shift,Frozen causal latent SCM,expected_calibration_error,modular causal minus comparator,50,-0.0068388006115219216,-0.01228576653730324,-0.001391834685740603
2,Moderate shift,Frozen causal latent SCM,accuracy_any_missing,modular causal minus comparator,50,0.0059369075757541604,0.002926970441573641,0.00894684470993468
3,Strong shift,Pooled associative latent class model,accuracy,modular causal minus comparator,50,0.04472000000000003,0.04084107888807752,0.048598921111922544
3,Strong shift,Pooled associative latent class model,adjusted_rand_index,modular causal minus comparator,50,0.09068587559544909,0.08289574727141248,0.0984760039194857
3,Strong shift,Pooled associative latent class model,false_atrial_renal_competing,modular causal minus comparator,50,-0.22118317298772133,-0.23814328419186498,-0.2042230617835777
3,Strong shift,Pooled associative latent class model,brier_score,modular causal minus comparator,50,-0.026281788729767434,-0.02823465702356832,-0.024328920435966548
3,Strong shift,Pooled associative latent class model,expected_calibration_error,modular causal minus comparator,50,-0.028243589338200672,-0.03466419295413717,-0.02182298572226418
3,Strong shift,Pooled associative latent class model,accuracy_any_missing,modular causal minus comparator,50,0.046590596103372926,0.042055764028700926,0.05112542817804493
3,Strong shift,Target-calibrated associative latent model,accuracy,modular causal minus comparator,50,0.005320000000000004,0.002255102291400079,0.00838489770859993
3,Strong shift,Target-calibrated associative latent model,adjusted_rand_index,modular causal minus comparator,50,0.011355321329549306,0.004904160852131838,0.017806481806966774
3,Strong shift,Target-calibrated associative latent model,false_atrial_renal_competing,modular causal minus comparator,50,-0.015135887117593417,-0.03225216389084209,0.001980389655655253
3,Strong shift,Target-calibrated associative latent model,brier_score,modular causal minus comparator,50,-0.0033528394578154264,-0.004997324828240242,-0.0017083540873906106
3,Strong shift,Target-calibrated associative latent model,expected_calibration_error,modular causal minus comparator,50,-0.006598604557608581,-0.012807020567689942,-0.0003901885475272185
3,Strong shift,Target-calibrated associative latent model,accuracy_any_missing,modular causal minus comparator,50,0.004150056975255048,0.0013628154379036672,0.006937298512606428
3,Strong shift,Frozen causal latent SCM,accuracy,modular causal minus comparator,50,0.013900000000000013,0.010844900663746004,0.016955099336254022
3,Strong shift,Frozen causal latent SCM,adjusted_rand_index,modular causal minus comparator,50,0.02992453916771021,0.02328958554187104,0.03655949279354938
3,Strong shift,Frozen causal latent SCM,false_atrial_renal_competing,modular causal minus comparator,50,-0.13352405320608265,-0.14773387241059385,-0.11931423400157146
3,Strong shift,Frozen causal latent SCM,brier_score,modular causal minus comparator,50,-0.009138030890670475,-0.010573790765942113,-0.007702271015398836
3,Strong shift,Frozen causal latent SCM,expected_calibration_error,modular causal minus comparator,50,-0.0228501758239856,-0.029621149121956732,-0.016079202526014465
3,Strong shift,Frozen causal latent SCM,accuracy_any_missing,modular causal minus comparator,50,0.014215998281270901,0.010814091262085771,0.01761790530045603
