shift_index,shift,method,metric,mean,ci95_low,ci95_high,monte_carlo_standard_error,repeat_count
1,Mild shift,Frozen causal latent SCM,all_biomarkers_missing_rate,0.000924,0.0008448310252383,0.0010031689747616,4.029510380656145e-05,500
1,Mild shift,Modular causal latent SCM,accuracy,0.8090219999999999,0.807895422369659,0.8101485776303408,0.0005734009149089,500
1,Mild shift,Modular causal latent SCM,adjusted_rand_index,0.3820159850062629,0.3792408506528972,0.3847911193596285,0.0014124766321995,500
1,Mild shift,Modular causal latent SCM,false_atrial_renal_competing,0.1881993484176434,0.1836805666079927,0.1927181302272941,0.002299951245387,500
1,Mild shift,Modular causal latent SCM,brier_score,0.1327039535124015,0.1320869047229894,0.1333210023018136,0.0003140629911897,500
1,Mild shift,Modular causal latent SCM,expected_calibration_error,0.037568744521683,0.036303006771274,0.0388344822720919,0.0006442300686369,500
1,Mild shift,Modular causal latent SCM,mean_posterior_entropy,0.4023829900516824,0.401104751318729,0.4036612287846357,0.0006505927680507,500
1,Mild shift,Modular causal latent SCM,predicted_atrial_prevalence,0.50046,0.4970953492659758,0.5038246507340243,0.001712526289604,500
1,Mild shift,Modular causal latent SCM,accuracy_complete_case,0.8237328744387672,0.8224753774497178,0.8249903714278166,0.0006400357193298,500
1,Mild shift,Modular causal latent SCM,accuracy_any_missing,0.7669437912471933,0.7646153750214357,0.7692722074729508,0.0011851078506984,500
1,Mild shift,Modular causal latent SCM,accuracy_electrical_missing,0.7691268495987322,0.7653957206817464,0.772857978515718,0.0018990548693884,500
1,Mild shift,Modular causal latent SCM,biomarker_missing_fraction,0.0949606666666666,0.0944766761640844,0.0954446571692489,0.0002463395238053,500
1,Mild shift,Modular causal latent SCM,all_biomarkers_missing_rate,0.000924,0.0008448310252383,0.0010031689747616,4.029510380656145e-05,500
1,Mild shift,Target oracle (reference),accuracy,0.813058,0.8119986432781068,0.8141173567218931,0.0005391870894549,500
1,Mild shift,Target oracle (reference),adjusted_rand_index,0.3919931542573878,0.3893362421939911,0.3946500663207845,0.001352304330349,500
1,Mild shift,Target oracle (reference),false_atrial_renal_competing,0.186018224086656,0.1836375379742849,0.1883989101990272,0.001211711965674,500
1,Mild shift,Target oracle (reference),brier_score,0.1302005039850632,0.1296394264298762,0.1307615815402501,0.000285574979313,500
