file,level,method,metric,value_v1,value_v2,absolute_difference,reported_v1,reported_v2,changes_at_reported_precision
outputs_transportability/ablations/ablation_summary.csv,shift=Assay only,method=Target-calibrated associative latent model,all_biomarkers_missing_rate,0.000204,0.000204,0.0,0.0,0.0,False
outputs_transportability/ablations/ablation_summary.csv,shift=Assay only,method=Target-calibrated associative latent model,biomarker_missing_fraction,0.0548186666666666,0.0548186666666666,0.0,5.5,5.5,False
outputs_transportability/ablations/ablation_summary.csv,shift=Assay only,method=Target-calibrated associative latent model,brier_score,0.130932355247705,0.130932355247705,0.0,0.1309,0.1309,False
outputs_transportability/ablations/ablation_summary.csv,shift=Assay only,method=Target-calibrated associative latent model,expected_calibration_error,0.0406287881057243,0.0406287881057243,0.0,0.0406,0.0406,False
outputs_transportability/ablations/ablation_summary.csv,shift=Assay only,method=Target-calibrated associative latent model,false_atrial_renal_competing,0.186484335696727,0.186484335696727,0.0,18.6,18.6,False
outputs_transportability/ablations/ablation_summary.csv,shift=Assay only,method=Target-calibrated associative latent model,mean_posterior_entropy,0.3909814622151348,0.3909814622151349,1.1102230246251565e-16,,,False
outputs_transportability/ablations/ablation_summary.csv,shift=Assay only,method=Target-calibrated associative latent model,predicted_atrial_prevalence,0.500474,0.500474,0.0,50.0,50.0,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Frozen causal latent SCM,accuracy,0.7618339999999999,0.7618339999999999,0.0,76.2,76.2,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Frozen causal latent SCM,accuracy_any_missing,0.7331905204903453,0.7331905204903453,0.0,73.3,73.3,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Frozen causal latent SCM,accuracy_complete_case,0.8060251384676224,0.8060251384676224,0.0,80.6,80.6,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Frozen causal latent SCM,accuracy_electrical_missing,0.7176229059071727,0.7176229059071727,0.0,71.8,71.8,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Frozen causal latent SCM,adjusted_rand_index,0.274410381962563,0.274410381962563,0.0,0.274,0.274,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Frozen causal latent SCM,all_biomarkers_missing_rate,0.018372,0.018372,0.0,1.8,1.8,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Frozen causal latent SCM,biomarker_missing_fraction,0.2667213333333333,0.2667213333333333,0.0,26.7,26.7,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Frozen causal latent SCM,brier_score,0.1603551464956557,0.1603551464956557,0.0,0.1604,0.1604,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Frozen causal latent SCM,expected_calibration_error,0.0662414904003576,0.0662414904003576,0.0,0.0662,0.0662,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Frozen causal latent SCM,false_atrial_renal_competing,0.3660462731272658,0.3660462731272658,0.0,36.6,36.6,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Frozen causal latent SCM,mean_posterior_entropy,0.4396651384470358,0.4396651384470359,1.1102230246251565e-16,,,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Frozen causal latent SCM,predicted_atrial_prevalence,0.574816,0.574816,0.0,57.5,57.5,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Modular causal latent SCM,accuracy,0.776044,0.776044,0.0,77.6,77.6,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Modular causal latent SCM,accuracy_any_missing,0.7456452673699306,0.7456452673699306,0.0,74.6,74.6,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Modular causal latent SCM,accuracy_complete_case,0.8229333182671548,0.8229333182671548,0.0,82.3,82.3,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Modular causal latent SCM,accuracy_electrical_missing,0.7351764837021751,0.7351764837021751,0.0,73.5,73.5,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Modular causal latent SCM,adjusted_rand_index,0.3048374801917559,0.3048374801917559,0.0,0.305,0.305,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Modular causal latent SCM,all_biomarkers_missing_rate,0.018372,0.018372,0.0,1.8,1.8,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Modular causal latent SCM,biomarker_missing_fraction,0.2667213333333333,0.2667213333333333,0.0,26.7,26.7,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Modular causal latent SCM,brier_score,0.151052991051981,0.151052991051981,0.0,0.1511,0.1511,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Modular causal latent SCM,expected_calibration_error,0.0416318862254229,0.0416318862254229,0.0,0.0416,0.0416,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Modular causal latent SCM,false_atrial_renal_competing,0.2252116179260898,0.2252116179260898,0.0,22.5,22.5,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Modular causal latent SCM,mean_posterior_entropy,0.4477607992486631,0.4477607992486631,0.0,,,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Modular causal latent SCM,predicted_atrial_prevalence,0.505626,0.505626,0.0,50.6,50.6,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Pooled associative latent class model,accuracy,0.7337400000000001,0.7337400000000001,0.0,73.4,73.4,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Pooled associative latent class model,accuracy_any_missing,0.7054842561485414,0.7054842561485414,0.0,70.5,70.5,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Pooled associative latent class model,accuracy_complete_case,0.7773333144773128,0.7773333144773128,0.0,77.7,77.7,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Pooled associative latent class model,accuracy_electrical_missing,0.6818980289337717,0.6818980289337717,0.0,68.2,68.2,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Pooled associative latent class model,adjusted_rand_index,0.2186659676774364,0.2186659676774364,0.0,0.219,0.219,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Pooled associative latent class model,all_biomarkers_missing_rate,0.018372,0.018372,0.0,1.8,1.8,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Pooled associative latent class model,biomarker_missing_fraction,0.2667213333333333,0.2667213333333333,0.0,26.7,26.7,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Pooled associative latent class model,brier_score,0.1771871091500131,0.1771871091500131,0.0,0.1772,0.1772,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Pooled associative latent class model,expected_calibration_error,0.071311092271392,0.071311092271392,0.0,0.0713,0.0713,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Pooled associative latent class model,false_atrial_renal_competing,0.4473063080834321,0.4473063080834321,0.0,44.7,44.7,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Pooled associative latent class model,mean_posterior_entropy,0.4507443069381789,0.4507443069381788,1.1102230246251565e-16,,,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Pooled associative latent class model,predicted_atrial_prevalence,0.5694940000000001,0.5694940000000001,0.0,56.9,56.9,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Target oracle (reference),accuracy,0.780726,0.780726,0.0,78.1,78.1,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Target oracle (reference),accuracy_any_missing,0.7500384161258057,0.7500384161258057,0.0,75.0,75.0,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Target oracle (reference),accuracy_complete_case,0.8280462513101158,0.8280462513101158,0.0,82.8,82.8,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Target oracle (reference),accuracy_electrical_missing,0.7396666582915528,0.7396666582915528,0.0,74.0,74.0,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Target oracle (reference),adjusted_rand_index,0.3151906037307782,0.3151906037307782,0.0,0.315,0.315,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Target oracle (reference),all_biomarkers_missing_rate,0.018372,0.018372,0.0,1.8,1.8,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Target oracle (reference),biomarker_missing_fraction,0.2667213333333333,0.2667213333333333,0.0,26.7,26.7,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Target oracle (reference),brier_score,0.1479870583170546,0.1479870583170546,0.0,0.148,0.148,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Target oracle (reference),expected_calibration_error,0.0294000939432229,0.0294000939432229,0.0,0.0294,0.0294,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Target oracle (reference),false_atrial_renal_competing,0.221518675605675,0.221518675605675,0.0,22.2,22.2,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Target oracle (reference),mean_posterior_entropy,0.4521448838775099,0.4521448838775099,0.0,,,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Target oracle (reference),predicted_atrial_prevalence,0.5100640000000001,0.5100640000000001,0.0,51.0,51.0,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Target-calibrated associative latent model,accuracy,0.7713900000000001,0.7713900000000001,0.0,77.1,77.1,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Target-calibrated associative latent model,accuracy_any_missing,0.7421916337288128,0.7421916337288128,0.0,74.2,74.2,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Target-calibrated associative latent model,accuracy_complete_case,0.8164431249148104,0.8164431249148104,0.0,81.6,81.6,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Target-calibrated associative latent model,accuracy_electrical_missing,0.7323512779481955,0.7323512779481955,0.0,73.2,73.2,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Target-calibrated associative latent model,adjusted_rand_index,0.294798273154327,0.294798273154327,0.0,0.295,0.295,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Target-calibrated associative latent model,all_biomarkers_missing_rate,0.018372,0.018372,0.0,1.8,1.8,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Target-calibrated associative latent model,biomarker_missing_fraction,0.2667213333333333,0.2667213333333333,0.0,26.7,26.7,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Target-calibrated associative latent model,brier_score,0.1541357109295727,0.1541357109295727,0.0,0.1541,0.1541,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Target-calibrated associative latent model,expected_calibration_error,0.0493538332533653,0.0493538332533653,0.0,0.0494,0.0494,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Target-calibrated associative latent model,false_atrial_renal_competing,0.2336809312482759,0.2336809312482759,0.0,23.4,23.4,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Target-calibrated associative latent model,mean_posterior_entropy,0.4449381431335347,0.4449381431335347,0.0,,,False
outputs_transportability/ablations/ablation_summary.csv,shift=Combined strong,method=Target-calibrated associative latent model,predicted_atrial_prevalence,0.5068919999999999,0.5068919999999999,0.0,50.7,50.7,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Frozen causal latent SCM,accuracy,0.816256,0.816256,0.0,81.6,81.6,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Frozen causal latent SCM,accuracy_any_missing,0.7689201036017148,0.7689201036017148,0.0,76.9,76.9,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Frozen causal latent SCM,accuracy_complete_case,0.8245341860043256,0.8245341860043256,0.0,82.5,82.5,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Frozen causal latent SCM,accuracy_electrical_missing,0.7711428710447069,0.7711428710447069,0.0,77.1,77.1,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Frozen causal latent SCM,adjusted_rand_index,0.4000757861720431,0.4000757861720431,0.0,0.4,0.4,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Frozen causal latent SCM,all_biomarkers_missing_rate,0.0001799999999999,0.0001799999999999,0.0,0.0,0.0,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Frozen causal latent SCM,biomarker_missing_fraction,0.0522646666666666,0.0522646666666666,0.0,5.2,5.2,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Frozen causal latent SCM,brier_score,0.1281659551451666,0.1281659551451666,0.0,0.1282,0.1282,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Frozen causal latent SCM,expected_calibration_error,0.0352000360346687,0.0352000360346686,1.0408340855860843e-16,0.0352,0.0352,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Frozen causal latent SCM,false_atrial_renal_competing,0.1834237456073995,0.1834237456073995,0.0,18.3,18.3,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Frozen causal latent SCM,mean_posterior_entropy,0.3924321623818131,0.3924321623818131,0.0,,,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Frozen causal latent SCM,predicted_atrial_prevalence,0.5023700000000001,0.5023700000000001,0.0,50.2,50.2,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Modular causal latent SCM,accuracy,0.8153340000000001,0.8153340000000001,0.0,81.5,81.5,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Modular causal latent SCM,accuracy_any_missing,0.7690404005294281,0.7690404005294281,0.0,76.9,76.9,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Modular causal latent SCM,accuracy_complete_case,0.8234356375008028,0.8234356375008028,0.0,82.3,82.3,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Modular causal latent SCM,accuracy_electrical_missing,0.7722916729120921,0.7722916729120921,0.0,77.2,77.2,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Modular causal latent SCM,adjusted_rand_index,0.3977885952447542,0.3977885952447542,0.0,0.398,0.398,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Modular causal latent SCM,all_biomarkers_missing_rate,0.0001799999999999,0.0001799999999999,0.0,0.0,0.0,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Modular causal latent SCM,biomarker_missing_fraction,0.0522646666666666,0.0522646666666666,0.0,5.2,5.2,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Modular causal latent SCM,brier_score,0.1289282020129059,0.1289282020129059,0.0,0.1289,0.1289,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Modular causal latent SCM,expected_calibration_error,0.0375079123029214,0.0375079123029214,0.0,0.0375,0.0375,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Modular causal latent SCM,false_atrial_renal_competing,0.1819034669428839,0.1819034669428839,0.0,18.2,18.2,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Modular causal latent SCM,mean_posterior_entropy,0.3919015971199678,0.3919015971199678,0.0,,,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Modular causal latent SCM,predicted_atrial_prevalence,0.5021720000000001,0.5021720000000001,0.0,50.2,50.2,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Pooled associative latent class model,accuracy,0.7988860000000001,0.7988860000000001,0.0,79.9,79.9,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Pooled associative latent class model,accuracy_any_missing,0.7533382406021678,0.7533382406021678,0.0,75.3,75.3,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Pooled associative latent class model,accuracy_complete_case,0.8068487105285317,0.8068487105285317,0.0,80.7,80.7,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Pooled associative latent class model,accuracy_electrical_missing,0.7476410890554475,0.7476410890554475,0.0,74.8,74.8,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Pooled associative latent class model,adjusted_rand_index,0.3573998821558874,0.3573998821558874,0.0,0.357,0.357,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Pooled associative latent class model,all_biomarkers_missing_rate,0.0001799999999999,0.0001799999999999,0.0,0.0,0.0,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Pooled associative latent class model,biomarker_missing_fraction,0.0522646666666666,0.0522646666666666,0.0,5.2,5.2,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Pooled associative latent class model,brier_score,0.1391333390300832,0.1391333390300832,0.0,0.1391,0.1391,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Pooled associative latent class model,expected_calibration_error,0.0455850161756911,0.0455850161756911,0.0,0.0456,0.0456,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Pooled associative latent class model,false_atrial_renal_competing,0.2685223213213463,0.2685223213213463,0.0,26.9,26.9,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Pooled associative latent class model,mean_posterior_entropy,0.4158301243719444,0.4158301243719444,0.0,,,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Pooled associative latent class model,predicted_atrial_prevalence,0.4656639999999999,0.4656639999999999,0.0,46.6,46.6,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Target oracle (reference),accuracy,0.8192760000000001,0.8192760000000001,0.0,81.9,81.9,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Target oracle (reference),accuracy_any_missing,0.7709837408837332,0.7709837408837332,0.0,77.1,77.1,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Target oracle (reference),accuracy_complete_case,0.8277278853151278,0.8277278853151278,0.0,82.8,82.8,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Target oracle (reference),accuracy_electrical_missing,0.774094433789533,0.774094433789533,0.0,77.4,77.4,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Target oracle (reference),adjusted_rand_index,0.4077110053189556,0.4077110053189556,0.0,0.408,0.408,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Target oracle (reference),all_biomarkers_missing_rate,0.0001799999999999,0.0001799999999999,0.0,0.0,0.0,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Target oracle (reference),biomarker_missing_fraction,0.0522646666666666,0.0522646666666666,0.0,5.2,5.2,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Target oracle (reference),brier_score,0.1263738560826497,0.1263738560826497,0.0,0.1264,0.1264,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Target oracle (reference),expected_calibration_error,0.02804832415244,0.02804832415244,0.0,0.028,0.028,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Target oracle (reference),false_atrial_renal_competing,0.1797289361228057,0.1797289361228057,0.0,18.0,18.0,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Target oracle (reference),mean_posterior_entropy,0.3955314823950372,0.3955314823950372,0.0,,,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Target oracle (reference),predicted_atrial_prevalence,0.5011059999999999,0.5011059999999999,0.0,50.1,50.1,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Target-calibrated associative latent model,accuracy,0.81161,0.81161,0.0,81.2,81.2,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Target-calibrated associative latent model,accuracy_any_missing,0.7661381477439131,0.7661381477439131,0.0,76.6,76.6,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Target-calibrated associative latent model,accuracy_complete_case,0.8195619149129298,0.8195619149129298,0.0,82.0,82.0,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Target-calibrated associative latent model,accuracy_electrical_missing,0.7709839447903517,0.7709839447903517,0.0,77.1,77.1,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Target-calibrated associative latent model,adjusted_rand_index,0.3885499805203347,0.3885499805203347,0.0,0.389,0.389,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Target-calibrated associative latent model,all_biomarkers_missing_rate,0.0001799999999999,0.0001799999999999,0.0,0.0,0.0,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Target-calibrated associative latent model,biomarker_missing_fraction,0.0522646666666666,0.0522646666666666,0.0,5.2,5.2,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Target-calibrated associative latent model,brier_score,0.1314331264958228,0.1314331264958228,0.0,0.1314,0.1314,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Target-calibrated associative latent model,expected_calibration_error,0.0438371877471438,0.0438371877471438,0.0,0.0438,0.0438,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Target-calibrated associative latent model,false_atrial_renal_competing,0.1890025710582353,0.1890025710582353,0.0,18.9,18.9,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Target-calibrated associative latent model,mean_posterior_entropy,0.3899584415010924,0.3899584415010924,0.0,,,False
outputs_transportability/ablations/ablation_summary.csv,shift=Inflammation only,method=Target-calibrated associative latent model,predicted_atrial_prevalence,0.5031640000000001,0.5031640000000001,0.0,50.3,50.3,False
outputs_transportability/ablations/ablation_summary.csv,shift=Kidney only,method=Frozen causal latent SCM,accuracy,0.7988460000000001,0.7988460000000001,0.0,79.9,79.9,False
outputs_transportability/ablations/ablation_summary.csv,shift=Kidney only,method=Frozen causal latent SCM,accuracy_any_missing,0.7536645506155468,0.7536645506155468,0.0,75.4,75.4,False
outputs_transportability/ablations/ablation_summary.csv,shift=Kidney only,method=Frozen causal latent SCM,accuracy_complete_case,0.8066830346561937,0.8066830346561937,0.0,80.7,80.7,False
outputs_transportability/ablations/ablation_summary.csv,shift=Kidney only,method=Frozen causal latent SCM,accuracy_electrical_missing,0.7504779814391898,0.7504779814391898,0.0,75.0,75.0,False
outputs_transportability/ablations/ablation_summary.csv,shift=Kidney only,method=Frozen causal latent SCM,adjusted_rand_index,0.3574838838198571,0.3574838838198571,0.0,0.357,0.357,False
outputs_transportability/ablations/ablation_summary.csv,shift=Kidney only,method=Frozen causal latent SCM,all_biomarkers_missing_rate,0.000176,0.000176,0.0,0.0,0.0,False
outputs_transportability/ablations/ablation_summary.csv,shift=Kidney only,method=Frozen causal latent SCM,biomarker_missing_fraction,0.0518386666666666,0.0518386666666666,0.0,5.2,5.2,False
outputs_transportability/ablations/ablation_summary.csv,shift=Kidney only,method=Frozen causal latent SCM,brier_score,0.1402115895645733,0.1402115895645733,0.0,0.1402,0.1402,False
outputs_transportability/ablations/ablation_summary.csv,shift=Kidney only,method=Frozen causal latent SCM,expected_calibration_error,0.0731570332137551,0.0731570332137551,0.0,0.0732,0.0732,False
outputs_transportability/ablations/ablation_summary.csv,shift=Kidney only,method=Frozen causal latent SCM,false_atrial_renal_competing,0.345203086105235,0.345203086105235,0.0,34.5,34.5,False
outputs_transportability/ablations/ablation_summary.csv,shift=Kidney only,method=Frozen causal latent SCM,mean_posterior_entropy,0.3829763981315149,0.382976398131515,1.1102230246251565e-16,,,False
outputs_transportability/ablations/ablation_summary.csv,shift=Kidney only,method=Frozen causal latent SCM,predicted_atrial_prevalence,0.581288,0.581288,0.0,58.1,58.1,False
outputs_transportability/ablations/ablation_summary.csv,shift=Kidney only,method=Modular causal latent SCM,accuracy,0.814914,0.814914,0.0,81.5,81.5,False
outputs_transportability/ablations/ablation_summary.csv,shift=Kidney only,method=Modular causal latent SCM,accuracy_any_missing,0.7678098760772485,0.7678098760772485,0.0,76.8,76.8,False
outputs_transportability/ablations/ablation_summary.csv,shift=Kidney only,method=Modular causal latent SCM,accuracy_complete_case,0.8231041212913632,0.8231041212913632,0.0,82.3,82.3,False
outputs_transportability/ablations/ablation_summary.csv,shift=Kidney only,method=Modular causal latent SCM,accuracy_electrical_missing,0.7694153211458888,0.7694153211458888,0.0,76.9,76.9,False
outputs_transportability/ablations/ablation_summary.csv,shift=Kidney only,method=Modular causal latent SCM,adjusted_rand_index,0.3966902155417268,0.3966902155417268,0.0,0.397,0.397,False
outputs_transportability/ablations/ablation_summary.csv,shift=Kidney only,method=Modular causal latent SCM,all_biomarkers_missing_rate,0.000176,0.000176,0.0,0.0,0.0,False
outputs_transportability/ablations/ablation_summary.csv,shift=Kidney only,method=Modular causal latent SCM,biomarker_missing_fraction,0.0518386666666666,0.0518386666666666,0.0,5.2,5.2,False
outputs_transportability/ablations/ablation_summary.csv,shift=Kidney only,method=Modular causal latent SCM,brier_score,0.1290529729388461,0.1290529729388461,0.0,0.1291,0.1291,False
outputs_transportability/ablations/ablation_summary.csv,shift=Kidney only,method=Modular causal latent SCM,expected_calibration_error,0.0387773329661598,0.0387773329661598,0.0,0.0388,0.0388,False
outputs_transportability/ablations/ablation_summary.csv,shift=Kidney only,method=Modular causal latent SCM,false_atrial_renal_competing,0.1886802100822427,0.1886802100822427,0.0,18.9,18.9,False
outputs_transportability/ablations/ablation_summary.csv,shift=Kidney only,method=Modular causal latent SCM,mean_posterior_entropy,0.3911629741600914,0.3911629741600914,0.0,,,False
outputs_transportability/ablations/ablation_summary.csv,shift=Kidney only,method=Modular causal latent SCM,predicted_atrial_prevalence,0.503788,0.503788,0.0,50.4,50.4,False
outputs_transportability/ablations/ablation_summary.csv,shift=Kidney only,method=Pooled associative latent class model,accuracy,0.763302,0.763302,0.0,76.3,76.3,False
outputs_transportability/ablations/ablation_summary.csv,shift=Kidney only,method=Pooled associative latent class model,accuracy_any_missing,0.7236613424594459,0.7236613424594459,0.0,72.4,72.4,False
outputs_transportability/ablations/ablation_summary.csv,shift=Kidney only,method=Pooled associative latent class model,accuracy_complete_case,0.770186571125215,0.770186571125215,0.0,77.0,77.0,False
outputs_transportability/ablations/ablation_summary.csv,shift=Kidney only,method=Pooled associative latent class model,accuracy_electrical_missing,0.7056450867600864,0.7056450867600864,0.0,70.6,70.6,False
outputs_transportability/ablations/ablation_summary.csv,shift=Kidney only,method=Pooled associative latent class model,adjusted_rand_index,0.2777059718405102,0.2777059718405102,0.0,0.278,0.278,False
outputs_transportability/ablations/ablation_summary.csv,shift=Kidney only,method=Pooled associative latent class model,all_biomarkers_missing_rate,0.000176,0.000176,0.0,0.0,0.0,False
outputs_transportability/ablations/ablation_summary.csv,shift=Kidney only,method=Pooled associative latent class model,biomarker_missing_fraction,0.0518386666666666,0.0518386666666666,0.0,5.2,5.2,False
outputs_transportability/ablations/ablation_summary.csv,shift=Kidney only,method=Pooled associative latent class model,brier_score,0.1628386834144131,0.1628386834144131,0.0,0.1628,0.1628,False
outputs_transportability/ablations/ablation_summary.csv,shift=Kidney only,method=Pooled associative latent class model,expected_calibration_error,0.0981145452455976,0.0981145452455976,0.0,0.0981,0.0981,False
outputs_transportability/ablations/ablation_summary.csv,shift=Kidney only,method=Pooled associative latent class model,false_atrial_renal_competing,0.4837662179233397,0.4837662179233397,0.0,48.4,48.4,False
outputs_transportability/ablations/ablation_summary.csv,shift=Kidney only,method=Pooled associative latent class model,mean_posterior_entropy,0.3952172856622787,0.3952172856622787,0.0,,,False
