renal_effect_sd,method,metric,repeat_count,mean,sample_sd,monte_carlo_standard_error,ci95_low,ci95_high,repeat_quantile_2_5,repeat_quantile_97_5
1.5,Renal-adjusted associative latent class model,brier_score,10,0.12792853008119076,0.005881266635786385,0.0018598198095840924,0.12372132537732217,0.13213573478505936,0.12016655976439121,0.13657973100647794
1.5,Renal-adjusted associative latent class model,expected_calibration_error,10,0.03453187786880329,0.007768502606586715,0.002456616224576899,0.02897462587999306,0.040089129857613516,0.020106706576577087,0.04329102895344232
1.5,Renal-adjusted associative latent class model,mean_posterior_entropy,10,0.37803891371011594,0.010533959392312529,0.0033311304459430783,0.37050337311142445,0.38557445430880743,0.3664437177449699,0.3970693200174236
1.5,Renal-adjusted associative latent class model,predicted_atrial_prevalence,10,0.5002000000000001,0.03820063990156303,0.012080103016484956,0.47287290843324326,0.5275270915667569,0.437675,0.55985
1.5,Biologically constrained latent SCM,accuracy,10,0.8221999999999999,0.009704523572941503,0.0030688398097290332,0.8152578020427695,0.8291421979572303,0.809,0.8341
1.5,Biologically constrained latent SCM,adjusted_rand_index,10,0.4150058535386664,0.024941226870461016,0.007887108454965017,0.3971639746530602,0.43284773242427266,0.3813058430065591,0.44594823228797076
1.5,Biologically constrained latent SCM,false_atrial_renal_competing,10,0.17446437579442475,0.04221319086664834,0.013348983044202591,0.14426687818416395,0.20466187340468556,0.11965748324646314,0.25313883299798795
1.5,Biologically constrained latent SCM,brier_score,10,0.12500415148869845,0.004434992173536129,0.0014024676673394902,0.12183154920935514,0.12817675376804175,0.12041546876482105,0.13196608059761689
1.5,Biologically constrained latent SCM,expected_calibration_error,10,0.03017055217001559,0.011300374315717157,0.0035734921250132902,0.02208675136301406,0.038254352977017125,0.016853688509939065,0.048029763974711995
1.5,Biologically constrained latent SCM,mean_posterior_entropy,10,0.3806828445875925,0.01191556105203102,0.0037680312523210124,0.37215896570029644,0.38920672347488855,0.3668295700224827,0.39873474715275314
1.5,Biologically constrained latent SCM,predicted_atrial_prevalence,10,0.4929,0.031370368184004474,0.009920181449953424,0.4704589904761755,0.5153410095238246,0.43515,0.5241
1.5,Data-generating oracle (reference),accuracy,10,0.8259999999999998,0.008339997335464543,0.002637338725980333,0.820033925310151,0.8319660746898487,0.813225,0.8367749999999999
1.5,Data-generating oracle (reference),adjusted_rand_index,10,0.4247790385651259,0.021678788669437992,0.006855434910887514,0.40927096737698165,0.4402871097532701,0.3918318187303516,0.45312304196225867
1.5,Data-generating oracle (reference),false_atrial_renal_competing,10,0.17857764878073862,0.0243765809120153,0.007708551724935292,0.16113969328094493,0.1960156042805323,0.13187455774825066,0.20642387218045113
1.5,Data-generating oracle (reference),brier_score,10,0.12255252794603563,0.003937010967199474,0.0012449921829412799,0.11973615996169766,0.12536889593037362,0.11677399540978242,0.12725953713110416
1.5,Data-generating oracle (reference),expected_calibration_error,10,0.025721153959299265,0.005401491123270696,0.0017081014710716726,0.02185715998163286,0.02958514793696567,0.018573039391471233,0.03213842272912854
1.5,Data-generating oracle (reference),mean_posterior_entropy,10,0.38005431647714777,0.0034647276447616004,0.0010956430829597412,0.3775757996290988,0.3825328333251967,0.3742728666172617,0.3845701633138345
1.5,Data-generating oracle (reference),predicted_atrial_prevalence,10,0.5027,0.013540474306479991,0.00428187394074656,0.4930137281945019,0.5123862718054982,0.48245,0.520875
2.25,Associative latent class model,accuracy,10,0.4968,0.02144657444804546,0.006782002326419215,0.4814580448587976,0.5121419551412024,0.475,0.5311750000000001
2.25,Associative latent class model,adjusted_rand_index,10,0.0005360200413308642,0.0015196377270040847,0.0004805516435654071,-0.0005510633012819313,0.0016231033839436597,-0.001482493783313498,0.003324249057967388
2.25,Associative latent class model,false_atrial_renal_competing,10,0.5931506849315069,0.5109280945249134,0.16156964992685316,0.2276547440496468,0.958646625813367,0.0,1.0
2.25,Associative latent class model,brier_score,10,0.4903259914057411,0.024157686206666053,0.007639331141269785,0.4730446237451033,0.507607359066379,0.4484331723229626,0.5171731158027977
