shift_index,shift,comparator,metric,difference_definition,repeat_count,mean_difference,ci95_low,ci95_high
2,Inflammation only,Target-calibrated associative latent model,brier_score,modular causal minus comparator,500,-0.0025049244829169143,-0.0028509218476315767,-0.002158927118202252
2,Inflammation only,Target-calibrated associative latent model,expected_calibration_error,modular causal minus comparator,500,-0.006329275444222393,-0.007739344096709854,-0.004919206791734932
2,Inflammation only,Target-calibrated associative latent model,accuracy_any_missing,modular causal minus comparator,500,0.002902252785515041,0.0017422092759644238,0.0040622962950656585
2,Inflammation only,Frozen causal latent SCM,accuracy,modular causal minus comparator,500,-0.0009219999999999964,-0.00139325210434646,-0.00045074789565353266
2,Inflammation only,Frozen causal latent SCM,adjusted_rand_index,modular causal minus comparator,500,-0.0022871909272889524,-0.00347490642650718,-0.0010994754280707246
2,Inflammation only,Frozen causal latent SCM,false_atrial_renal_competing,modular causal minus comparator,500,-0.0015202786645156134,-0.005069959423086067,0.0020294020940548403
2,Inflammation only,Frozen causal latent SCM,brier_score,modular causal minus comparator,500,0.0007622468677393339,0.0006071621217657727,0.0009173316137128951
2,Inflammation only,Frozen causal latent SCM,expected_calibration_error,modular causal minus comparator,500,0.0023078762682527845,0.0014517522902587321,0.003164000246246837
2,Inflammation only,Frozen causal latent SCM,accuracy_any_missing,modular causal minus comparator,500,0.000120296927713333,-0.000906064681673119,0.001146658537099785
3,Assay only,Pooled associative latent class model,accuracy,modular causal minus comparator,500,0.01286799999999997,0.01204150704555054,0.013694492954449399
3,Assay only,Pooled associative latent class model,adjusted_rand_index,modular causal minus comparator,500,0.03173829264856827,0.029706793917553796,0.03376979137958275
3,Assay only,Pooled associative latent class model,false_atrial_renal_competing,modular causal minus comparator,500,-0.12871553991085982,-0.13333221762219685,-0.12409886219952278
3,Assay only,Pooled associative latent class model,brier_score,modular causal minus comparator,500,-0.008283982080277273,-0.00858459210204998,-0.007983372058504567
3,Assay only,Pooled associative latent class model,expected_calibration_error,modular causal minus comparator,500,-0.0010433095009282135,-0.002068937904862729,-1.768109699369809e-05
3,Assay only,Pooled associative latent class model,accuracy_any_missing,modular causal minus comparator,500,0.011210596484240788,0.009191133254320066,0.01323005971416151
3,Assay only,Target-calibrated associative latent model,accuracy,modular causal minus comparator,500,0.002989999999999992,0.002466031888311137,0.0035139681116888467
3,Assay only,Target-calibrated associative latent model,adjusted_rand_index,modular causal minus comparator,500,0.007442878405144618,0.006133653796004451,0.008752103014284786
3,Assay only,Target-calibrated associative latent model,false_atrial_renal_competing,modular causal minus comparator,500,-0.005794515700208564,-0.010080891199410878,-0.0015081402010062488
3,Assay only,Target-calibrated associative latent model,brier_score,modular causal minus comparator,500,-0.0019602717864872637,-0.00220243469761256,-0.0017181088753619675
3,Assay only,Target-calibrated associative latent model,expected_calibration_error,modular causal minus comparator,500,-0.004004450264701189,-0.0049146838536591655,-0.0030942166757432117
3,Assay only,Target-calibrated associative latent model,accuracy_any_missing,modular causal minus comparator,500,0.0018720045662369328,0.000776223178628454,0.0029677859538454116
3,Assay only,Frozen causal latent SCM,accuracy,modular causal minus comparator,500,-0.0007859999999999994,-0.0011326322866460304,-0.0004393677133539683
3,Assay only,Frozen causal latent SCM,adjusted_rand_index,modular causal minus comparator,500,-0.0019835903733790706,-0.002860019336213877,-0.001107161410544264
3,Assay only,Frozen causal latent SCM,false_atrial_renal_competing,modular causal minus comparator,500,-0.0032253814654109405,-0.006615493925729645,0.0001647309949077639
3,Assay only,Frozen causal latent SCM,brier_score,modular causal minus comparator,500,0.0006600092207154027,0.0005446261681555983,0.0007753922732752071
3,Assay only,Frozen causal latent SCM,expected_calibration_error,modular causal minus comparator,500,0.001417916606138243,0.0007548571613810149,0.002080976050895471
3,Assay only,Frozen causal latent SCM,accuracy_any_missing,modular causal minus comparator,500,-1.2503822051506797e-05,-0.0007488792975864891,0.0007238716534834755
4,Missingness only,Pooled associative latent class model,accuracy,modular causal minus comparator,500,0.01197000000000001,0.0110478178608678,0.01289218213913222
4,Missingness only,Pooled associative latent class model,adjusted_rand_index,modular causal minus comparator,500,0.02540315716705754,0.02344841324676029,0.02735790108735479
4,Missingness only,Pooled associative latent class model,false_atrial_renal_competing,modular causal minus comparator,500,-0.11818901008055163,-0.12324955478301503,-0.11312846537808824
4,Missingness only,Pooled associative latent class model,brier_score,modular causal minus comparator,500,-0.007182316884459871,-0.0074664547372195285,-0.006898179031700214
4,Missingness only,Pooled associative latent class model,expected_calibration_error,modular causal minus comparator,500,-0.0013923111946355644,-0.002508392706608355,-0.00027622968266277355
4,Missingness only,Pooled associative latent class model,accuracy_any_missing,modular causal minus comparator,500,0.0112614454237801,0.010135220552465931,0.012387670295094268
4,Missingness only,Target-calibrated associative latent model,accuracy,modular causal minus comparator,500,0.0028740000000000024,0.0023579443544812792,0.0033900556455187256
4,Missingness only,Target-calibrated associative latent model,adjusted_rand_index,modular causal minus comparator,500,0.0061575794561317424,0.0050432228411346185,0.007271936071128866
4,Missingness only,Target-calibrated associative latent model,false_atrial_renal_competing,modular causal minus comparator,500,-0.005127213739892454,-0.009346404503497056,-0.0009080229762878514
4,Missingness only,Target-calibrated associative latent model,brier_score,modular causal minus comparator,500,-0.0017888137534661046,-0.0019938172596253283,-0.001583810247306881
4,Missingness only,Target-calibrated associative latent model,expected_calibration_error,modular causal minus comparator,500,-0.003275833710101346,-0.004120777016439189,-0.002430890403763503
4,Missingness only,Target-calibrated associative latent model,accuracy_any_missing,modular causal minus comparator,500,0.0022234354618904935,0.0016446444887953395,0.0028022264349856474
4,Missingness only,Frozen causal latent SCM,accuracy,modular causal minus comparator,500,-0.0011020000000000008,-0.0015025461993773827,-0.0007014538006226188
4,Missingness only,Frozen causal latent SCM,adjusted_rand_index,modular causal minus comparator,500,-0.0023704018398686888,-0.003240579645358765,-0.0015002240343786125
4,Missingness only,Frozen causal latent SCM,false_atrial_renal_competing,modular causal minus comparator,500,-0.0022051513188846403,-0.005963191570640199,0.0015528889328709182
4,Missingness only,Frozen causal latent SCM,brier_score,modular causal minus comparator,500,0.0007905480439976864,0.0006613533914637367,0.0009197426965316362
4,Missingness only,Frozen causal latent SCM,expected_calibration_error,modular causal minus comparator,500,0.0012639598845081222,0.0005501907922967123,0.0019777289767195323
4,Missingness only,Frozen causal latent SCM,accuracy_any_missing,modular causal minus comparator,500,-0.0008323863775184939,-0.0012949302282033353,-0.00036984252683365233
5,Combined strong,Pooled associative latent class model,accuracy,modular causal minus comparator,500,0.042304000000000036,0.041052773832100625,0.04355522616789945
5,Combined strong,Pooled associative latent class model,adjusted_rand_index,modular causal minus comparator,500,0.08617151251431954,0.08363995218575242,0.08870307284288666
5,Combined strong,Pooled associative latent class model,false_atrial_renal_competing,modular causal minus comparator,500,-0.22209469015734237,-0.22748355379576396,-0.21670582651892079
5,Combined strong,Pooled associative latent class model,brier_score,modular causal minus comparator,500,-0.026134118098032167,-0.02681390050517015,-0.025454335690894184
5,Combined strong,Pooled associative latent class model,expected_calibration_error,modular causal minus comparator,500,-0.029679206045969152,-0.031838217136886886,-0.027520194955051414
