renal_effect_sd,method,metric,repeat_count,mean,sample_sd,monte_carlo_standard_error,ci95_low,ci95_high,repeat_quantile_2_5,repeat_quantile_97_5
0.3,Associative latent class model,brier_score,500,0.1284191291201434,0.007622070842025126,0.0003408693706417448,0.12774941304915607,0.1290888451911307,0.11371067210494051,0.14405430903593847
0.3,Associative latent class model,expected_calibration_error,500,0.04600542550320933,0.022006068870567868,0.0009841413182426354,0.04407185413037268,0.04793899687604598,0.01988250608939119,0.10107063253318134
0.3,Associative latent class model,mean_posterior_entropy,500,0.3722727130965034,0.0199634549409703,0.0008927928462752728,0.37051861675136283,0.37402680944164396,0.3333586106637889,0.4123759859645116
0.3,Associative latent class model,predicted_atrial_prevalence,500,0.5002995073891626,0.050261861839992865,0.0022477787949985338,0.4958832303261902,0.504715784452135,0.3979802955665025,0.5990147783251232
0.3,Renal-adjusted associative latent class model,accuracy,500,0.817408866995074,0.013450707290603903,0.0006015339169448469,0.8162270156287765,0.8185907183613714,0.7876600985221675,0.8423645320197044
0.3,Renal-adjusted associative latent class model,adjusted_rand_index,500,0.40312787850079623,0.03397758279160722,0.0015195236966632163,0.40014242563365976,0.4061133313679327,0.33035276052389057,0.46833158818392334
0.3,Renal-adjusted associative latent class model,false_atrial_renal_competing,500,0.18628755082536907,0.10818047977176733,0.004837978132164253,0.17678223299615037,0.19579286865458778,0.021161616161616166,0.4470996940336561
0.3,Renal-adjusted associative latent class model,brier_score,500,0.12854693558021513,0.008239578393120929,0.00036848514785913763,0.12782296198007384,0.1292709091803564,0.11321614868354696,0.1465696168857434
0.3,Renal-adjusted associative latent class model,expected_calibration_error,500,0.045669060573886186,0.020515890225586916,0.0009174985032667167,0.043866424298330875,0.0474716968494415,0.018998186025980447,0.10166588686391499
0.3,Renal-adjusted associative latent class model,mean_posterior_entropy,500,0.3696009347243213,0.019820073100747956,0.0008863806154457492,0.36785943667755333,0.3713424327710893,0.33090345306338453,0.4089825840017091
0.3,Renal-adjusted associative latent class model,predicted_atrial_prevalence,500,0.49754088669950736,0.04813129320064454,0.0021524968688322924,0.49331181283730363,0.5017699605617111,0.3984975369458128,0.5892118226600984
0.3,Two-nuisance adjusted associative latent model,accuracy,500,0.8171724137931035,0.013278522149343762,0.0005938335633333854,0.8160056915378674,0.8183391360483395,0.7911330049261084,0.8433497536945813
0.3,Two-nuisance adjusted associative latent model,adjusted_rand_index,500,0.40250865190308655,0.03355524130339,0.0015006360111157735,0.3995603082268729,0.4054569955793002,0.3383903769246132,0.4710357946408289
0.3,Two-nuisance adjusted associative latent model,false_atrial_renal_competing,500,0.1867915789055622,0.10781934431674557,0.004821827663633974,0.17731799237654314,0.19626516543458125,0.02538672252658718,0.4416460941632866
0.3,Two-nuisance adjusted associative latent model,brier_score,500,0.12874440977747567,0.008209903319798248,0.0003671580382354015,0.1280230435886172,0.12946577596633413,0.11313351737351703,0.14898297238569963
0.3,Two-nuisance adjusted associative latent model,expected_calibration_error,500,0.0458540339244888,0.020400252059704787,0.0009123270072725999,0.044061558239108504,0.047646509609869096,0.020354616322983177,0.09721864540428714
0.3,Two-nuisance adjusted associative latent model,mean_posterior_entropy,500,0.3691887579690162,0.0199680499166615,0.0008929983398352824,0.3674342578846386,0.37094325805339373,0.3303465686577994,0.4088229222658103
0.3,Two-nuisance adjusted associative latent model,predicted_atrial_prevalence,500,0.497320197044335,0.04788769945872739,0.0021416030255158864,0.4931125266362758,0.5015278674523942,0.39948275862068966,0.5901970443349753
0.3,Two-path biologically constrained latent SCM,accuracy,500,0.8198758620689655,0.012200307418771907,0.0005456143346953795,0.8188038775494453,0.8209478465884856,0.7960591133004926,0.8443349753694581
0.3,Two-path biologically constrained latent SCM,adjusted_rand_index,500,0.4092945601425173,0.031265235963873685,0.0013982238589558542,0.40654742863164656,0.41204169165338805,0.3499540321035615,0.47374875109600034
0.3,Two-path biologically constrained latent SCM,false_atrial_renal_competing,500,0.16907901990566004,0.07219039108138016,0.0032284524356052118,0.16273598451802077,0.17542205529329932,0.048170731707317074,0.3419009684473601
0.3,Two-path biologically constrained latent SCM,brier_score,500,0.1270388197773668,0.007232801343101571,0.0003234607094185378,0.12640330701474248,0.12767433253999114,0.11259865853812903,0.1405202388057039
0.3,Two-path biologically constrained latent SCM,expected_calibration_error,500,0.04543590097896467,0.02097770293504503,0.0009381513954911507,0.04359268735904711,0.047279114598882226,0.019126686277206317,0.10004544312503098
0.3,Two-path biologically constrained latent SCM,mean_posterior_entropy,500,0.37172404321181646,0.019787144945478834,0.0008849080235746408,0.36998543840957854,0.3734626480140544,0.3324466888055487,0.4122588257642842
0.3,Two-path biologically constrained latent SCM,predicted_atrial_prevalence,500,0.49787980295566503,0.04906371208686234,0.002194195909094045,0.49356880176348306,0.502190804147847,0.4004679802955665,0.5975615763546798
0.3,Two-path latent SCM (counterfactual query),accuracy,500,0.8228630541871921,0.011219721471372181,0.0005017611979720431,0.8218772292142792,0.823848879160105,0.8009852216748768,0.8453201970443349
0.3,Two-path latent SCM (counterfactual query),adjusted_rand_index,500,0.4168900124916186,0.029090051886797884,0.0013009466697575217,0.4143340043334385,0.41944602064979875,0.36174284724433314,0.4764681265380342
0.3,Two-path latent SCM (counterfactual query),false_atrial_renal_competing,500,0.16879025970734782,0.05044324393365552,0.0022558904488251524,0.16435804543969268,0.17322247397500296,0.07369583687340696,0.27894444444444444
