repeat,renal_effect_sd,method,converged,iterations,best_start,log_likelihood,minimum_effective_class_fraction,anchor_margin
117,0.0,Two-path latent SCM (counterfactual query),True,15,0,-3649.1042552550316,0.4996892547841481,2.2306138432780767
118,0.0,Associative latent class model,True,29,2,-4118.574889719048,0.42654224750208825,1.9365501654380255
118,0.0,Renal-adjusted associative latent class model,True,36,1,-3714.7811221387547,0.4372177113698794,1.9624785709198684
118,0.0,Two-nuisance adjusted associative latent model,True,34,1,-3713.7782531237635,0.44140647625534896,1.9724822612762158
118,0.0,Two-path biologically constrained latent SCM,True,25,1,-3715.4863816737848,0.4535834395728944,1.9754137122456634
118,0.0,Two-path latent SCM (counterfactual query),True,25,1,-3715.4863816737848,0.4535834395728944,1.9754137122456634
119,0.0,Associative latent class model,True,20,1,-4009.588581330593,0.47044105623693794,2.298286852983257
119,0.0,Renal-adjusted associative latent class model,True,47,3,-3605.9417410740707,0.45720037102588656,2.29786709956071
119,0.0,Two-nuisance adjusted associative latent model,True,39,3,-3604.3202838792895,0.46793775169383023,2.295014900309188
119,0.0,Two-path biologically constrained latent SCM,True,22,3,-3606.854855249276,0.4708237368562706,2.2913318515739407
119,0.0,Two-path latent SCM (counterfactual query),True,22,3,-3606.854855249276,0.4708237368562706,2.2913318515739407
120,0.0,Associative latent class model,True,28,0,-4051.526573807426,0.45588307483988677,1.7788412464997934
120,0.0,Renal-adjusted associative latent class model,True,46,3,-3640.6365031507294,0.47677161582800204,1.9120266140594646
120,0.0,Two-nuisance adjusted associative latent model,True,53,3,-3639.545332807845,0.47270896779012905,1.8964908143997619
120,0.0,Two-path biologically constrained latent SCM,True,33,2,-3643.105281924636,0.40223012780029904,1.8376574170721343
120,0.0,Two-path latent SCM (counterfactual query),True,33,2,-3643.105281924636,0.40223012780029904,1.8376574170721343
121,0.0,Associative latent class model,True,33,2,-4040.130813569681,0.41723287729811387,1.92797234978846
121,0.0,Renal-adjusted associative latent class model,True,38,3,-3627.044587960815,0.43173679711272667,1.9298346628021472
121,0.0,Two-nuisance adjusted associative latent model,True,42,3,-3624.5482895767013,0.4244674681040225,1.9143667923534424
121,0.0,Two-path biologically constrained latent SCM,True,51,3,-3625.646273527578,0.42676277426042175,1.9317582000762825
121,0.0,Two-path latent SCM (counterfactual query),True,51,3,-3625.646273527578,0.42676277426042175,1.9317582000762825
122,0.0,Associative latent class model,True,25,1,-4023.611376904556,0.4544489127228885,1.7988455040087965
122,0.0,Renal-adjusted associative latent class model,True,25,1,-3629.4477361656736,0.45529039348440464,1.8086480095817423
122,0.0,Two-nuisance adjusted associative latent model,True,25,1,-3629.100632042232,0.45463709469813407,1.803592899219299
122,0.0,Two-path biologically constrained latent SCM,True,24,1,-3629.2928262012892,0.4569334439031948,1.814183247039689
122,0.0,Two-path latent SCM (counterfactual query),True,24,1,-3629.2928262012892,0.4569334439031948,1.814183247039689
123,0.0,Associative latent class model,True,20,0,-4041.515661805337,0.4696121376055791,2.0258471197404093
123,0.0,Renal-adjusted associative latent class model,True,22,0,-3625.1383415772607,0.47658314785315065,2.0145213517866174
123,0.0,Two-nuisance adjusted associative latent model,True,22,0,-3624.609375130978,0.47835785184100943,2.0277635726282424
123,0.0,Two-path biologically constrained latent SCM,True,36,2,-3625.4141295129284,0.46946569102743296,2.004718860342073
123,0.0,Two-path latent SCM (counterfactual query),True,36,2,-3625.4141295129284,0.46946569102743296,2.004718860342073
124,0.0,Associative latent class model,True,26,2,-4071.6346753451403,0.438462108896028,1.9551093778475166
124,0.0,Renal-adjusted associative latent class model,True,26,1,-3659.5081590809123,0.4432449583865001,1.9368793282960213
124,0.0,Two-nuisance adjusted associative latent model,True,35,3,-3655.704276915616,0.44520257145051545,1.9430101660929815
124,0.0,Two-path biologically constrained latent SCM,True,24,2,-3658.8514066766193,0.43100853018189417,1.9411960622411222
124,0.0,Two-path latent SCM (counterfactual query),True,24,2,-3658.8514066766193,0.43100853018189417,1.9411960622411222
125,0.0,Associative latent class model,True,13,1,-4026.2010995043283,0.49133571080241906,2.1684641702547744
125,0.0,Renal-adjusted associative latent class model,True,27,1,-3602.162083921684,0.48862679429589845,2.166270550861236
125,0.0,Two-nuisance adjusted associative latent model,True,29,3,-3602.115220249067,0.48612215791332036,2.166259436810921
125,0.0,Two-path biologically constrained latent SCM,True,13,1,-3603.4031447361576,0.4881792858098686,2.1523500768257864
125,0.0,Two-path latent SCM (counterfactual query),True,13,1,-3603.4031447361576,0.4881792858098686,2.1523500768257864
126,0.0,Associative latent class model,True,15,1,-4097.982335655088,0.49570564814815876,2.074995270795153
126,0.0,Renal-adjusted associative latent class model,True,16,1,-3688.5256241190264,0.49784544736420927,2.081070339794039
126,0.0,Two-nuisance adjusted associative latent model,True,16,1,-3687.3024190539754,0.49835819734199943,2.081977618124261
126,0.0,Two-path biologically constrained latent SCM,True,15,1,-3689.5618930332917,0.4929771059106988,2.0675065737279406
126,0.0,Two-path latent SCM (counterfactual query),True,15,1,-3689.5618930332917,0.4929771059106988,2.0675065737279406
127,0.0,Associative latent class model,True,18,1,-4030.9822343593933,0.47786585043238927,1.8238793881633348
127,0.0,Renal-adjusted associative latent class model,True,38,1,-3624.5310926973375,0.46468621363338897,1.8209339654389853
127,0.0,Two-nuisance adjusted associative latent model,True,39,1,-3624.211055484176,0.4609207218655507,1.8223407863770265
127,0.0,Two-path biologically constrained latent SCM,True,20,1,-3624.8113209514545,0.47256497626761756,1.8209108881514862
127,0.0,Two-path latent SCM (counterfactual query),True,20,1,-3624.8113209514545,0.47256497626761756,1.8209108881514862
128,0.0,Associative latent class model,True,17,3,-3961.207511063995,0.4879754213616917,2.147575442207767
128,0.0,Renal-adjusted associative latent class model,True,15,0,-3568.042697161037,0.48935583457419957,2.1909614803563646
128,0.0,Two-nuisance adjusted associative latent model,True,15,0,-3567.092722054638,0.4909520020311666,2.1881590733655774
128,0.0,Two-path biologically constrained latent SCM,True,18,1,-3568.009666775579,0.48893027945269824,2.1545301375298935
128,0.0,Two-path latent SCM (counterfactual query),True,18,1,-3568.009666775579,0.48893027945269824,2.1545301375298935
129,0.0,Associative latent class model,True,23,3,-4009.3077030015984,0.4903531951007999,1.7872033939797638
129,0.0,Renal-adjusted associative latent class model,True,11,1,-3587.3362899081776,0.4956704877925205,1.7792499886478343
129,0.0,Two-nuisance adjusted associative latent model,True,11,1,-3586.4329788829955,0.49716183450726786,1.78217922992114
129,0.0,Two-path biologically constrained latent SCM,True,24,0,-3587.1842792571188,0.49152038496890327,1.8255130277918208
129,0.0,Two-path latent SCM (counterfactual query),True,24,0,-3587.1842792571188,0.49152038496890327,1.8255130277918208
130,0.0,Associative latent class model,True,29,2,-4077.467400017016,0.45237394658831076,2.22163998069966
130,0.0,Renal-adjusted associative latent class model,True,27,1,-3669.7283007626515,0.4658558667807818,2.241017193498834
130,0.0,Two-nuisance adjusted associative latent model,True,27,1,-3669.287612290143,0.4667893109970457,2.2487415987774293
130,0.0,Two-path biologically constrained latent SCM,True,29,2,-3669.8478529084696,0.4531605484616135,2.228311222001762
130,0.0,Two-path latent SCM (counterfactual query),True,29,2,-3669.8478529084696,0.4531605484616135,2.228311222001762
131,0.0,Associative latent class model,True,16,3,-4034.39371860971,0.498859095223049,2.007038294458691
131,0.0,Renal-adjusted associative latent class model,True,17,3,-3642.080782846766,0.48547572583602017,2.0451598732531817
131,0.0,Two-nuisance adjusted associative latent model,True,20,3,-3641.5887798261565,0.488992202749674,2.0322045651155505
131,0.0,Two-path biologically constrained latent SCM,True,16,0,-3641.969096614267,0.498854930580301,2.0080556219496706
131,0.0,Two-path latent SCM (counterfactual query),True,16,0,-3641.969096614267,0.498854930580301,2.0080556219496706
132,0.0,Associative latent class model,True,17,3,-4013.8998985343906,0.4899270466248873,2.199562396931917
132,0.0,Renal-adjusted associative latent class model,True,15,1,-3640.953158693186,0.491855687413409,2.1825708395179566
132,0.0,Two-nuisance adjusted associative latent model,True,15,1,-3640.2218550024477,0.49704549603501114,2.1857330084151165
132,0.0,Two-path biologically constrained latent SCM,True,10,3,-3642.1857213372273,0.49240785136667226,2.191214871027517
132,0.0,Two-path latent SCM (counterfactual query),True,10,3,-3642.1857213372273,0.49240785136667226,2.191214871027517
133,0.0,Associative latent class model,True,21,3,-4084.3207463357194,0.4835944633247541,1.9817988754208733
133,0.0,Renal-adjusted associative latent class model,True,23,3,-3719.317554170123,0.4825362883943164,1.978748464442983
133,0.0,Two-nuisance adjusted associative latent model,True,24,3,-3717.7638379620075,0.4815559033425474,1.9840739230937512
133,0.0,Two-path biologically constrained latent SCM,True,23,3,-3718.0040494481327,0.4793630914080106,1.9772728656149978
133,0.0,Two-path latent SCM (counterfactual query),True,23,3,-3718.0040494481327,0.4793630914080106,1.9772728656149978
134,0.0,Associative latent class model,True,26,3,-4029.9668163664555,0.45094408892242804,1.7809004658734118
134,0.0,Renal-adjusted associative latent class model,True,26,3,-3641.59500181572,0.4498235752652503,1.7849990375856843
134,0.0,Two-nuisance adjusted associative latent model,True,25,0,-3640.623834692772,0.4516992260737726,1.7815468102458403
134,0.0,Two-path biologically constrained latent SCM,True,23,0,-3641.08923566086,0.45679336930681713,1.7809850205539255
134,0.0,Two-path latent SCM (counterfactual query),True,23,0,-3641.08923566086,0.45679336930681713,1.7809850205539255
135,0.0,Associative latent class model,True,25,1,-3959.2843988457143,0.44117530731625854,1.8447781093564304
135,0.0,Renal-adjusted associative latent class model,True,25,0,-3566.3737769503205,0.4507025731534575,1.8231582991126611
135,0.0,Two-nuisance adjusted associative latent model,True,25,0,-3564.1849760323657,0.45359707429125606,1.8184539761462144
135,0.0,Two-path biologically constrained latent SCM,True,28,3,-3567.0669110811136,0.44225780021413513,1.8388489122068177
135,0.0,Two-path latent SCM (counterfactual query),True,28,3,-3567.0669110811136,0.44225780021413513,1.8388489122068177
136,0.0,Associative latent class model,True,24,1,-4037.067152923016,0.45894410811577074,1.9581008305024787
136,0.0,Renal-adjusted associative latent class model,True,36,0,-3647.1347516578826,0.46550020243717677,1.9887495557599781
136,0.0,Two-nuisance adjusted associative latent model,True,40,3,-3644.931973759325,0.4615538242078134,1.9788063735653456
136,0.0,Two-path biologically constrained latent SCM,True,25,1,-3646.4101709609317,0.4587059448260075,1.939154746820006
136,0.0,Two-path latent SCM (counterfactual query),True,25,1,-3646.4101709609317,0.4587059448260075,1.939154746820006
137,0.0,Associative latent class model,True,20,1,-4053.643441648057,0.475271634449346,1.774388627593007
137,0.0,Renal-adjusted associative latent class model,True,21,1,-3669.2799318027523,0.4773092680530173,1.8017105085589307
137,0.0,Two-nuisance adjusted associative latent model,True,21,1,-3668.0741317054044,0.47310570870350915,1.7713766206763037
137,0.0,Two-path biologically constrained latent SCM,True,17,3,-3669.2461206551748,0.48614361276308204,1.8388976156169283
137,0.0,Two-path latent SCM (counterfactual query),True,17,3,-3669.2461206551748,0.48614361276308204,1.8388976156169283
138,0.0,Associative latent class model,True,33,2,-4048.316838566835,0.4255977059769764,2.125187958578769
138,0.0,Renal-adjusted associative latent class model,True,31,0,-3627.363629490067,0.43430647148950213,2.1242551393422304
138,0.0,Two-nuisance adjusted associative latent model,True,30,3,-3625.7511633689633,0.4346593302212415,2.12132918758621
138,0.0,Two-path biologically constrained latent SCM,True,34,2,-3626.5448362211264,0.4268218417728704,2.1259161098780464
138,0.0,Two-path latent SCM (counterfactual query),True,34,2,-3626.5448362211264,0.4268218417728704,2.1259161098780464
139,0.0,Associative latent class model,True,17,1,-4085.812912465741,0.47059115129053697,2.0665427718304805
139,0.0,Renal-adjusted associative latent class model,True,27,1,-3671.416165832569,0.4733475829285976,2.169772632572104
139,0.0,Two-nuisance adjusted associative latent model,True,26,1,-3668.4357492573454,0.4774710198186394,2.1741248863997447
139,0.0,Two-path biologically constrained latent SCM,True,18,1,-3673.1687549316784,0.4706754427802086,2.095421804850959
139,0.0,Two-path latent SCM (counterfactual query),True,18,1,-3673.1687549316784,0.4706754427802086,2.095421804850959
140,0.0,Associative latent class model,True,25,3,-4031.761814422929,0.4252606943824037,2.2380902741634108
140,0.0,Renal-adjusted associative latent class model,True,39,1,-3629.460789804127,0.4038068646354859,2.240358148518762
140,0.0,Two-nuisance adjusted associative latent model,True,49,3,-3628.0372227205994,0.4024286738226948,2.241774255013863
140,0.0,Two-path biologically constrained latent SCM,True,29,0,-3632.4663501717746,0.42151956315999384,2.2349207319589786
140,0.0,Two-path latent SCM (counterfactual query),True,29,0,-3632.4663501717746,0.42151956315999384,2.2349207319589786
141,0.0,Associative latent class model,True,16,1,-4076.7723693932735,0.47367904081111306,2.0206510428148627
141,0.0,Renal-adjusted associative latent class model,True,22,1,-3664.761757342566,0.4612020445855174,1.9973279976539466
141,0.0,Two-nuisance adjusted associative latent model,True,21,1,-3663.827066091633,0.46561358982508305,1.9866065854977428
141,0.0,Two-path biologically constrained latent SCM,True,16,1,-3664.6322808744626,0.4766899176042918,2.011969327500807
141,0.0,Two-path latent SCM (counterfactual query),True,16,1,-3664.6322808744626,0.4766899176042918,2.011969327500807
142,0.0,Associative latent class model,True,21,1,-4031.2198511362494,0.4899295919971911,1.9383730921608695
142,0.0,Renal-adjusted associative latent class model,True,41,0,-3620.989571877498,0.46243940807800077,2.1071732160803585
142,0.0,Two-nuisance adjusted associative latent model,True,39,0,-3618.933946122958,0.46228737099312406,2.102776215466278
142,0.0,Two-path biologically constrained latent SCM,True,21,1,-3624.166869017441,0.48427483582313724,1.9512560934229617
142,0.0,Two-path latent SCM (counterfactual query),True,21,1,-3624.166869017441,0.48427483582313724,1.9512560934229617
143,0.0,Associative latent class model,True,26,2,-3987.989541587637,0.39037005544645803,2.34553559504955
143,0.0,Renal-adjusted associative latent class model,True,34,1,-3585.512442380495,0.3937855161406898,2.355450675075546
143,0.0,Two-nuisance adjusted associative latent model,True,34,3,-3583.605886554191,0.391905749365642,2.3600376333179534
143,0.0,Two-path biologically constrained latent SCM,True,30,2,-3584.5145107950384,0.39047882387168664,2.355061133950346
143,0.0,Two-path latent SCM (counterfactual query),True,30,2,-3584.5145107950384,0.39047882387168664,2.355061133950346
144,0.0,Associative latent class model,True,25,0,-4058.9875391338664,0.41670101506635715,2.091520140691502
144,0.0,Renal-adjusted associative latent class model,True,25,1,-3671.413106348395,0.4296514685986048,2.1171476627260963
144,0.0,Two-nuisance adjusted associative latent model,True,25,1,-3670.4609769759013,0.4272650752304905,2.113519285541792
144,0.0,Two-path biologically constrained latent SCM,True,25,0,-3670.612784232714,0.42233738227844514,2.111816652789615
144,0.0,Two-path latent SCM (counterfactual query),True,25,0,-3670.612784232714,0.42233738227844514,2.111816652789615
145,0.0,Associative latent class model,True,34,2,-4086.622564642954,0.43535512791106884,2.2150712009578513
145,0.0,Renal-adjusted associative latent class model,True,19,3,-3703.739905890904,0.4962413402678541,2.2538870272898506
145,0.0,Two-nuisance adjusted associative latent model,True,75,0,-3701.792192056569,0.4875068589905739,2.247121112387612
145,0.0,Two-path biologically constrained latent SCM,True,34,2,-3703.0060677968577,0.4299784903759553,2.2349792227510736
145,0.0,Two-path latent SCM (counterfactual query),True,34,2,-3703.0060677968577,0.4299784903759553,2.2349792227510736
146,0.0,Associative latent class model,True,24,0,-4021.7034313682298,0.4950556780118231,1.9976439440367857
146,0.0,Renal-adjusted associative latent class model,True,19,0,-3642.3526539749805,0.4898643649549209,2.1134040014640143
146,0.0,Two-nuisance adjusted associative latent model,True,25,3,-3637.9109496165443,0.48981848056443344,2.067690924274053
146,0.0,Two-path biologically constrained latent SCM,True,13,1,-3639.3187824433594,0.49524038419638516,1.933504473001141
146,0.0,Two-path latent SCM (counterfactual query),True,13,1,-3639.3187824433594,0.49524038419638516,1.933504473001141
147,0.0,Associative latent class model,True,19,0,-4044.1347867798468,0.4771521184158628,2.0842931964735127
147,0.0,Renal-adjusted associative latent class model,True,30,0,-3647.169841753179,0.4712397560567745,2.144546883547507
147,0.0,Two-nuisance adjusted associative latent model,True,60,3,-3646.7024381058786,0.4715096755404288,2.145445859243142
147,0.0,Two-path biologically constrained latent SCM,True,25,3,-3648.9957828364595,0.47541579360367014,2.0865966758622996
147,0.0,Two-path latent SCM (counterfactual query),True,25,3,-3648.9957828364595,0.47541579360367014,2.0865966758622996
148,0.0,Associative latent class model,True,20,1,-4084.0674598207424,0.46287494496093046,2.2498182349884495
148,0.0,Renal-adjusted associative latent class model,True,34,1,-3665.7096434288305,0.4756432016182518,2.2928167064836638
148,0.0,Two-nuisance adjusted associative latent model,True,36,0,-3662.97675353771,0.4812448833463813,2.2869654047436585
148,0.0,Two-path biologically constrained latent SCM,True,40,2,-3666.7705576803723,0.4528092615891869,2.255786313835547
148,0.0,Two-path latent SCM (counterfactual query),True,40,2,-3666.7705576803723,0.4528092615891869,2.255786313835547
149,0.0,Associative latent class model,True,20,1,-4052.9110339642402,0.4921424889004314,1.9621806740235597
149,0.0,Renal-adjusted associative latent class model,True,20,1,-3654.841770683171,0.4913456554845383,1.9675267060910127
149,0.0,Two-nuisance adjusted associative latent model,True,20,1,-3653.728088904808,0.4912328647177293,1.9473008603077777
149,0.0,Two-path biologically constrained latent SCM,True,18,3,-3654.5921000562503,0.48928900062082237,1.9609864790044722
149,0.0,Two-path latent SCM (counterfactual query),True,18,3,-3654.5921000562503,0.48928900062082237,1.9609864790044722
150,0.0,Associative latent class model,True,22,3,-4023.25563144037,0.467163843627673,1.7037061280854926
150,0.0,Renal-adjusted associative latent class model,True,24,0,-3622.5186047236557,0.47081498864780835,1.71063614124416
150,0.0,Two-nuisance adjusted associative latent model,True,23,3,-3622.2921051249255,0.4691181441947525,1.7127389222702818
150,0.0,Two-path biologically constrained latent SCM,True,22,3,-3624.1851780413162,0.46816463724983115,1.701818530100773
150,0.0,Two-path latent SCM (counterfactual query),True,22,3,-3624.1851780413162,0.46816463724983115,1.701818530100773
151,0.0,Associative latent class model,True,20,1,-3988.8971723677514,0.4764094981001159,2.082617152923549
151,0.0,Renal-adjusted associative latent class model,True,18,3,-3567.4333308689556,0.4781904675742282,2.1060523067840444
151,0.0,Two-nuisance adjusted associative latent model,True,21,1,-3565.330755569209,0.4782693188782626,2.1147990326266846
151,0.0,Two-path biologically constrained latent SCM,True,23,3,-3569.357473084394,0.47762106389005665,2.1241874679846773
151,0.0,Two-path latent SCM (counterfactual query),True,23,3,-3569.357473084394,0.47762106389005665,2.1241874679846773
152,0.0,Associative latent class model,True,35,2,-3999.3502369809357,0.4442380784697346,1.6460818072705987
152,0.0,Renal-adjusted associative latent class model,True,43,0,-3640.434097731885,0.4512451856847882,1.6133471800806911
152,0.0,Two-nuisance adjusted associative latent model,True,45,3,-3638.8684634532274,0.4511335588553998,1.6135206360367844
152,0.0,Two-path biologically constrained latent SCM,True,34,2,-3640.3256956617224,0.4452851421176793,1.6396887579891275
152,0.0,Two-path latent SCM (counterfactual query),True,34,2,-3640.3256956617224,0.4452851421176793,1.6396887579891275
153,0.0,Associative latent class model,True,17,0,-4080.0591545656102,0.46867811023704353,2.110461685654091
153,0.0,Renal-adjusted associative latent class model,True,36,3,-3660.5410620053062,0.46610731931124194,2.1195079842213707
153,0.0,Two-nuisance adjusted associative latent model,True,18,3,-3659.154536851994,0.46699574948666767,2.1228324512502623
153,0.0,Two-path biologically constrained latent SCM,True,17,0,-3662.440989135559,0.46758227309263006,2.1222940083622013
153,0.0,Two-path latent SCM (counterfactual query),True,17,0,-3662.440989135559,0.46758227309263006,2.1222940083622013
154,0.0,Associative latent class model,True,37,3,-4005.1738948571765,0.39464237350111736,2.048003237614588
154,0.0,Renal-adjusted associative latent class model,True,77,0,-3602.7247407075592,0.3803715904805837,2.0879987227281105
154,0.0,Two-nuisance adjusted associative latent model,True,71,0,-3601.6843642628187,0.3859501264262566,2.0789871469367713
154,0.0,Two-path biologically constrained latent SCM,True,59,2,-3603.1149117944756,0.4032824312321111,2.0529906736922436
154,0.0,Two-path latent SCM (counterfactual query),True,59,2,-3603.1149117944756,0.4032824312321111,2.0529906736922436
155,0.0,Associative latent class model,True,25,3,-4091.352338745425,0.47623821871188815,2.084818682714241
155,0.0,Renal-adjusted associative latent class model,True,18,0,-3689.4280580999243,0.4717640372868338,2.0797327923120794
155,0.0,Two-nuisance adjusted associative latent model,True,18,0,-3686.826372320197,0.47247835015084205,2.072546357058162
155,0.0,Two-path biologically constrained latent SCM,True,17,0,-3687.811759968212,0.4744737323096432,2.0860060987051137
155,0.0,Two-path latent SCM (counterfactual query),True,17,0,-3687.811759968212,0.4744737323096432,2.0860060987051137
156,0.0,Associative latent class model,True,33,2,-4046.082759660972,0.41839581507299867,2.2562613006394603
156,0.0,Renal-adjusted associative latent class model,True,35,0,-3647.1810137866396,0.42800663411880696,2.3276102499134472
156,0.0,Two-nuisance adjusted associative latent model,True,37,1,-3645.9617530431333,0.4257172397628255,2.3240311577095545
156,0.0,Two-path biologically constrained latent SCM,True,33,2,-3650.6132620251174,0.4200867696692307,2.2480291389346885
156,0.0,Two-path latent SCM (counterfactual query),True,33,2,-3650.6132620251174,0.4200867696692307,2.2480291389346885
157,0.0,Associative latent class model,True,16,0,-4048.5302426206827,0.4998984625112249,2.218072016773375
157,0.0,Renal-adjusted associative latent class model,True,17,0,-3633.7591142949395,0.4988346063297848,2.186148888089003
157,0.0,Two-nuisance adjusted associative latent model,True,17,0,-3633.681554635511,0.49831187567159363,2.183509089963787
157,0.0,Two-path biologically constrained latent SCM,True,14,3,-3634.602918843231,0.4959902915020607,2.1946049790347453
157,0.0,Two-path latent SCM (counterfactual query),True,14,3,-3634.602918843231,0.4959902915020607,2.1946049790347453
158,0.0,Associative latent class model,True,25,3,-4048.861627204979,0.44894848934792064,1.9550878450940472
158,0.0,Renal-adjusted associative latent class model,True,32,1,-3629.32306077974,0.4408133567166733,1.990837775632065
158,0.0,Two-nuisance adjusted associative latent model,True,32,1,-3628.990630641829,0.44014654616193705,1.9828708697147728
158,0.0,Two-path biologically constrained latent SCM,True,35,3,-3632.3146257318617,0.4496900522031771,1.9456920427330424
158,0.0,Two-path latent SCM (counterfactual query),True,35,3,-3632.3146257318617,0.4496900522031771,1.9456920427330424
159,0.0,Associative latent class model,True,17,0,-4068.0494143087553,0.49621168052346576,2.119222943123869
159,0.0,Renal-adjusted associative latent class model,True,16,3,-3665.4045559925207,0.49658432554799004,2.1052186988534163
159,0.0,Two-nuisance adjusted associative latent model,True,18,0,-3664.5092250018947,0.49672528105820163,2.1175325752194407
159,0.0,Two-path biologically constrained latent SCM,True,17,0,-3667.8814848332922,0.4931028460173398,2.1088824152967054
159,0.0,Two-path latent SCM (counterfactual query),True,17,0,-3667.8814848332922,0.4931028460173398,2.1088824152967054
160,0.0,Associative latent class model,True,13,0,-4036.535228865283,0.49601735126172264,2.1290181792532583
160,0.0,Renal-adjusted associative latent class model,True,14,0,-3633.871781017511,0.4911150793892249,2.1334261225929896
160,0.0,Two-nuisance adjusted associative latent model,True,21,3,-3630.542270066013,0.48663233760242536,2.141016109202895
160,0.0,Two-path biologically constrained latent SCM,True,14,0,-3633.4254020361504,0.489985205471979,2.151518124728839
160,0.0,Two-path latent SCM (counterfactual query),True,14,0,-3633.4254020361504,0.489985205471979,2.151518124728839
161,0.0,Associative latent class model,True,36,3,-4073.759164998105,0.42600355674811896,1.7837852319827672
161,0.0,Renal-adjusted associative latent class model,True,33,0,-3681.255194332708,0.42760922077137054,1.8186308126688795
161,0.0,Two-nuisance adjusted associative latent model,True,32,0,-3678.566351739393,0.42760745017848906,1.838274568921576
161,0.0,Two-path biologically constrained latent SCM,True,35,3,-3680.8454964805524,0.4262981284870531,1.802471034175606
161,0.0,Two-path latent SCM (counterfactual query),True,35,3,-3680.8454964805524,0.4262981284870531,1.802471034175606
162,0.0,Associative latent class model,True,18,3,-4122.150717200209,0.4794554095551548,2.006564104719434
162,0.0,Renal-adjusted associative latent class model,True,17,1,-3694.836300759388,0.49091355044264406,2.0012224168150463
162,0.0,Two-nuisance adjusted associative latent model,True,19,3,-3692.1658547979787,0.4949536878411621,2.0281289442677695
162,0.0,Two-path biologically constrained latent SCM,True,16,0,-3693.142003213081,0.4821865702452196,2.0111417096187103
162,0.0,Two-path latent SCM (counterfactual query),True,16,0,-3693.142003213081,0.4821865702452196,2.0111417096187103
163,0.0,Associative latent class model,True,21,3,-4063.277475940818,0.46671796612315986,2.096492071750754
163,0.0,Renal-adjusted associative latent class model,True,23,1,-3667.125733404663,0.47629134138590407,2.0988889813694076
163,0.0,Two-nuisance adjusted associative latent model,True,21,0,-3666.5594152479607,0.47353732570372686,2.0925132756317035
163,0.0,Two-path biologically constrained latent SCM,True,33,2,-3667.810951694939,0.45723055292248616,2.1002681804221437
163,0.0,Two-path latent SCM (counterfactual query),True,33,2,-3667.810951694939,0.45723055292248616,2.1002681804221437
164,0.0,Associative latent class model,True,29,0,-4029.4056897223436,0.42037220194118347,1.9638335049622149
164,0.0,Renal-adjusted associative latent class model,True,32,0,-3638.3904600163346,0.416531097700785,1.9562706407622112
164,0.0,Two-nuisance adjusted associative latent model,True,31,3,-3637.4543534158984,0.41626689752126717,1.9733472843507633
164,0.0,Two-path biologically constrained latent SCM,True,46,2,-3637.480600355315,0.41664465550272917,1.9654846866865974
164,0.0,Two-path latent SCM (counterfactual query),True,46,2,-3637.480600355315,0.41664465550272917,1.9654846866865974
165,0.0,Associative latent class model,True,24,1,-4039.026338327988,0.43563276418017266,2.1358341785001116
165,0.0,Renal-adjusted associative latent class model,True,24,1,-3664.026975766766,0.4360450538102672,2.111108048634814
165,0.0,Two-nuisance adjusted associative latent model,True,24,1,-3661.7580932613223,0.43606203067801114,2.1163850468373453
165,0.0,Two-path biologically constrained latent SCM,True,24,1,-3663.2173611550957,0.43490924329516917,2.1221979760036787
165,0.0,Two-path latent SCM (counterfactual query),True,24,1,-3663.2173611550957,0.43490924329516917,2.1221979760036787
166,0.0,Associative latent class model,True,36,1,-4072.2008313631527,0.43193613390028573,2.1421779307883115
166,0.0,Renal-adjusted associative latent class model,True,41,1,-3688.2254771039143,0.41618841431367526,2.1332966770043713
166,0.0,Two-nuisance adjusted associative latent model,True,41,1,-3687.1539130403435,0.41694392366018435,2.1317280806704293
166,0.0,Two-path biologically constrained latent SCM,True,35,1,-3688.759580251609,0.42122217860369804,2.118842501608543
166,0.0,Two-path latent SCM (counterfactual query),True,35,1,-3688.759580251609,0.42122217860369804,2.118842501608543
167,0.0,Associative latent class model,True,17,0,-3987.5815399128414,0.4811246647418028,1.9882296420819516
167,0.0,Renal-adjusted associative latent class model,True,19,0,-3628.7117060637356,0.4732218631838718,1.9905901709929639
167,0.0,Two-nuisance adjusted associative latent model,True,20,3,-3627.0380560189865,0.47224422176065567,1.9976616191992282
167,0.0,Two-path biologically constrained latent SCM,True,16,0,-3627.479829476314,0.4871911322101193,1.9928039099462898
167,0.0,Two-path latent SCM (counterfactual query),True,16,0,-3627.479829476314,0.4871911322101193,1.9928039099462898
168,0.0,Associative latent class model,True,19,0,-4022.0194609409364,0.475111388417554,2.0699355942547744
168,0.0,Renal-adjusted associative latent class model,True,30,1,-3633.6624745919676,0.46289417560510465,2.1031194704965452
168,0.0,Two-nuisance adjusted associative latent model,True,24,3,-3632.994579233353,0.4661903788554311,2.096204405412022
168,0.0,Two-path biologically constrained latent SCM,True,21,3,-3633.8973532548903,0.4720020325519124,2.082689689996867
168,0.0,Two-path latent SCM (counterfactual query),True,21,3,-3633.8973532548903,0.4720020325519124,2.082689689996867
169,0.0,Associative latent class model,True,31,3,-4107.495299006204,0.4551301569678294,2.3331294804290206
169,0.0,Renal-adjusted associative latent class model,True,56,0,-3705.6570170359437,0.45079022747297487,2.4662793982919857
169,0.0,Two-nuisance adjusted associative latent model,True,79,3,-3705.0951649571725,0.4484286366542837,2.4637054822774047
