repeat,renal_effect_sd,method,accuracy,adjusted_rand_index,false_atrial_renal_competing,brier_score,expected_calibration_error,mean_posterior_entropy,predicted_atrial_prevalence,renal_competing_subgroup_size
69,0.0,Two-path biologically constrained latent SCM,0.8108374384236453,0.3858777855347678,0.17525773195876287,0.1368012958924672,0.07042764804950015,0.37180427030810936,0.4522167487684729,97
69,0.0,Two-path latent SCM (counterfactual query),0.8088669950738916,0.380985670532024,0.17525773195876287,0.15857333604367022,0.13524772501216412,0.12853807547756138,0.4798029556650246,97
69,0.0,Data-generating oracle (reference),0.8226600985221675,0.4158629527180309,0.17525773195876287,0.12765215024991786,0.02077916805927309,0.3750288309668526,0.5211822660098522,97
70,0.0,Associative latent class model,0.8384236453201971,0.4575878405649319,0.16853932584269662,0.12224416320088362,0.03295190500007262,0.3908450876350548,0.50935960591133,89
70,0.0,Renal-adjusted associative latent class model,0.8413793103448276,0.4656328534173017,0.12359550561797752,0.1230916363046481,0.04170591591404247,0.39012292666273213,0.5123152709359606,89
70,0.0,Two-nuisance adjusted associative latent model,0.8394088669950739,0.4602617561970658,0.1348314606741573,0.12299147645242843,0.0386246088455543,0.3888774801542921,0.516256157635468,89
70,0.0,Two-path biologically constrained latent SCM,0.8384236453201971,0.4575878319377332,0.1797752808988764,0.12264972630148092,0.03908429423598263,0.38949936879524566,0.503448275862069,89
70,0.0,Two-path latent SCM (counterfactual query),0.8423645320197044,0.46833008410142146,0.1797752808988764,0.13830594919281988,0.10873315050440793,0.13057303737125034,0.5172413793103449,89
70,0.0,Data-generating oracle (reference),0.8315270935960591,0.439088227746767,0.16853932584269662,0.12011444122360793,0.020858167846360354,0.3882801036113651,0.5142857142857142,89
71,0.0,Associative latent class model,0.8137931034482758,0.39326839845431594,0.13953488372093023,0.12174444494339602,0.03417681957809651,0.4010624573864754,0.5389162561576355,86
71,0.0,Renal-adjusted associative latent class model,0.8177339901477833,0.40323444600373937,0.08139534883720931,0.1252218442208381,0.04319285077386386,0.3955047166869613,0.548768472906404,86
71,0.0,Two-nuisance adjusted associative latent model,0.8167487684729065,0.4007314400588819,0.08139534883720931,0.1254152712069133,0.043114829341478804,0.3957818953864563,0.547783251231527,86
71,0.0,Two-path biologically constrained latent SCM,0.8206896551724138,0.4107898471575105,0.1511627906976744,0.12167035341498741,0.03418018455400962,0.401235702124412,0.5497536945812808,86
71,0.0,Two-path latent SCM (counterfactual query),0.8216748768472907,0.4133223621725685,0.1511627906976744,0.1436971286880605,0.12431755653928228,0.11984040946274777,0.5369458128078818,86
71,0.0,Data-generating oracle (reference),0.825615763546798,0.4235344662905957,0.12790697674418605,0.12038204987842985,0.02537854397634536,0.3837882117688005,0.5133004926108374,86
72,0.0,Associative latent class model,0.8246305418719212,0.4209695607716827,0.14444444444444443,0.1271925218459433,0.03663835078551809,0.37105787492674897,0.47881773399014776,90
72,0.0,Renal-adjusted associative latent class model,0.8246305418719212,0.4209695607716827,0.14444444444444443,0.12715300298968504,0.03698225550012325,0.37131340856232026,0.47881773399014776,90
72,0.0,Two-nuisance adjusted associative latent model,0.8246305418719212,0.4209695295744224,0.15555555555555556,0.12710053555568135,0.034904976360364104,0.3693457934180274,0.4807881773399015,90
72,0.0,Two-path biologically constrained latent SCM,0.8246305418719212,0.4209695607716827,0.14444444444444443,0.12738258626648086,0.03712722168051681,0.369461984223377,0.47881773399014776,90
72,0.0,Two-path latent SCM (counterfactual query),0.8275862068965517,0.4286879689850168,0.15555555555555556,0.14682471922069462,0.12215609758753518,0.12937525973433545,0.4896551724137931,90
72,0.0,Data-generating oracle (reference),0.8266009852216749,0.4261073147173648,0.15555555555555556,0.12575280014498813,0.02069254266784876,0.3786689983382308,0.5044334975369458,90
73,0.0,Associative latent class model,0.7852216748768472,0.324738036821076,0.10526315789473684,0.15386316621344384,0.1141401398279468,0.3636528413750648,0.3901477832512315,95
73,0.0,Renal-adjusted associative latent class model,0.7852216748768472,0.32473828250022996,0.09473684210526316,0.15335098376373085,0.11205645982264686,0.3657452433585968,0.3960591133004926,95
73,0.0,Two-nuisance adjusted associative latent model,0.7793103448275862,0.3113762867410215,0.10526315789473684,0.1545657569464537,0.11223955497740934,0.3635972587604828,0.3901477832512315,95
73,0.0,Two-path biologically constrained latent SCM,0.7852216748768472,0.324738036821076,0.10526315789473684,0.15377179393860405,0.1128736039380734,0.364165338679625,0.3901477832512315,95
73,0.0,Two-path latent SCM (counterfactual query),0.7901477832512315,0.3360880714958925,0.12631578947368421,0.17130810198224622,0.1430467523077711,0.14144686564885328,0.43448275862068964,95
73,0.0,Data-generating oracle (reference),0.7990147783251231,0.3570059033324975,0.22105263157894736,0.13396129992315414,0.03036086766754642,0.3857968743132363,0.5024630541871922,95
74,0.0,Associative latent class model,0.8216748768472907,0.4133211986999178,0.19491525423728814,0.1258415280434986,0.040465092712595865,0.4104747062755784,0.50935960591133,118
74,0.0,Renal-adjusted associative latent class model,0.8226600985221675,0.41586298583152853,0.19491525423728814,0.12570086405572162,0.03942676228982687,0.40977140631375486,0.5083743842364532,118
74,0.0,Two-nuisance adjusted associative latent model,0.8216748768472907,0.41332126151979603,0.19491525423728814,0.12591404209924742,0.039164162859156755,0.40901891581164823,0.5073891625615764,118
74,0.0,Two-path biologically constrained latent SCM,0.825615763546798,0.4235349396036847,0.19491525423728814,0.12634844758203756,0.031731635337206694,0.4100150244952351,0.4935960591133005,118
74,0.0,Two-path latent SCM (counterfactual query),0.8246305418719212,0.4209697795984601,0.1864406779661017,0.1526538307626273,0.1314252642631289,0.10110775001903609,0.49064039408866994,118
74,0.0,Data-generating oracle (reference),0.8394088669950739,0.4602621510670883,0.16101694915254236,0.11810082775994298,0.03259530967437317,0.37336127820255877,0.49556650246305417,118
75,0.0,Associative latent class model,0.825615763546798,0.423534073972509,0.18627450980392157,0.12254315963913344,0.0473186851350432,0.3372700467805969,0.5054187192118227,102
75,0.0,Renal-adjusted associative latent class model,0.8147783251231527,0.3957457245144781,0.2647058823529412,0.12419964239758491,0.039896154027483255,0.3366819587602077,0.5044334975369458,102
75,0.0,Two-nuisance adjusted associative latent model,0.8147783251231527,0.39574584198004037,0.3137254901960784,0.1245170342658183,0.039352262430118884,0.3372932508438487,0.5083743842364532,102
75,0.0,Two-path biologically constrained latent SCM,0.8167487684729065,0.40072868401220213,0.12745098039215685,0.12335096909496344,0.04341478916456154,0.33469459355184183,0.48472906403940885,102
75,0.0,Two-path latent SCM (counterfactual query),0.825615763546798,0.42353405242181735,0.13725490196078433,0.14440096847728057,0.1154211708354661,0.13246571942100402,0.49556650246305417,102
75,0.0,Data-generating oracle (reference),0.8275862068965517,0.4286875241428148,0.17647058823529413,0.11971591514680421,0.026737054195453906,0.37525388339426646,0.49556650246305417,102
76,0.0,Associative latent class model,0.8285714285714286,0.4312576882852139,0.09803921568627451,0.11585707010616025,0.03295837690605545,0.34636237493709066,0.4463054187192118,102
76,0.0,Renal-adjusted associative latent class model,0.8334975369458129,0.4443227400572448,0.058823529411764705,0.11613201491828792,0.029292183117060788,0.34361716144489746,0.45517241379310347,102
76,0.0,Two-nuisance adjusted associative latent model,0.8325123152709359,0.44169351592406236,0.058823529411764705,0.1165775880036642,0.025878222523160806,0.34361600089312316,0.4522167487684729,102
76,0.0,Two-path biologically constrained latent SCM,0.8295566502463054,0.43385468094507695,0.0784313725490196,0.11625385436336787,0.03209846010488964,0.34397687910920305,0.44729064039408867,102
76,0.0,Two-path latent SCM (counterfactual query),0.8334975369458129,0.4443291255227495,0.11764705882352941,0.1356278778057774,0.11229923810078221,0.12677712850579057,0.4669950738916256,102
76,0.0,Data-generating oracle (reference),0.8403940886699507,0.4629450598703526,0.14705882352941177,0.11424757347840281,0.035993963809659246,0.3678708698755624,0.5014778325123153,102
77,0.0,Associative latent class model,0.8137931034482758,0.3932676473333901,0.21904761904761905,0.12219875375928474,0.05030230838557942,0.3775183064580962,0.5330049261083744,105
77,0.0,Renal-adjusted associative latent class model,0.8157635467980295,0.39823441222123446,0.19047619047619047,0.12176454787576257,0.04997664543222096,0.37792325468272286,0.5310344827586206,105
77,0.0,Two-nuisance adjusted associative latent model,0.812807881773399,0.3907956378545488,0.20952380952380953,0.12313061063464253,0.04464340498189314,0.3766896997941018,0.5300492610837438,105
77,0.0,Two-path biologically constrained latent SCM,0.812807881773399,0.39079592854038564,0.21904761904761905,0.12247720664663618,0.04627744862386661,0.37802027485083367,0.5339901477832513,105
77,0.0,Two-path latent SCM (counterfactual query),0.81871921182266,0.40574254371659707,0.20952380952380953,0.14404249399357907,0.11939947558266828,0.12885384524716872,0.5221674876847291,105
77,0.0,Data-generating oracle (reference),0.8246305418719212,0.42096930770381835,0.20952380952380953,0.11819059210819688,0.03738146179688432,0.38227030552961205,0.49064039408866994,105
78,0.0,Associative latent class model,0.8285714285714286,0.4312775430247967,0.15384615384615385,0.12256673644267958,0.039360384185195364,0.3734135849052495,0.46798029556650245,104
78,0.0,Renal-adjusted associative latent class model,0.8305418719211822,0.43647782413908587,0.09615384615384616,0.12275122033031383,0.044068902668572024,0.37158077386259175,0.4660098522167488,104
78,0.0,Two-nuisance adjusted associative latent model,0.8295566502463054,0.4338741932099971,0.09615384615384616,0.12311532846511802,0.04524632910025569,0.3716630005727733,0.4630541871921182,104
78,0.0,Two-path biologically constrained latent SCM,0.8295566502463054,0.4338737961463692,0.14423076923076922,0.12293903788370046,0.04018857178073544,0.37330567053260055,0.4669950738916256,104
78,0.0,Two-path latent SCM (counterfactual query),0.825615763546798,0.42353438265660237,0.19230769230769232,0.1416178090539006,0.11156051757547554,0.1325030524868415,0.4886699507389163,104
78,0.0,Data-generating oracle (reference),0.8266009852216749,0.4261070604881921,0.21153846153846154,0.12112844883999241,0.025638137731330887,0.38589664093255965,0.503448275862069,104
79,0.0,Associative latent class model,0.825615763546798,0.4235344746844694,0.14953271028037382,0.1288914048673348,0.03300894002663475,0.39021499867517645,0.483743842364532,107
79,0.0,Renal-adjusted associative latent class model,0.8266009852216749,0.42610771421246524,0.14018691588785046,0.12886817731222763,0.03417883450076037,0.390061013110114,0.48669950738916257,107
79,0.0,Two-nuisance adjusted associative latent model,0.825615763546798,0.4235349822347383,0.1308411214953271,0.12920872633163075,0.03273217987209627,0.39027211879482887,0.4876847290640394,107
79,0.0,Two-path biologically constrained latent SCM,0.8216748768472907,0.4133213307731799,0.18691588785046728,0.12947884073270818,0.03121734869561778,0.39026385172977945,0.4876847290640394,107
79,0.0,Two-path latent SCM (counterfactual query),0.819704433497537,0.40826165473485093,0.19626168224299065,0.1494248620372243,0.11345765754422282,0.13777599573288046,0.4935960591133005,107
79,0.0,Data-generating oracle (reference),0.8305418719211822,0.43647629627329937,0.14953271028037382,0.12840811186641013,0.03651957146128973,0.39324036970571186,0.4827586206896552,107
80,0.0,Associative latent class model,0.8453201970443349,0.47647008650124245,0.10679611650485436,0.11254260849640346,0.04743313478738277,0.41771868739768137,0.4669950738916256,103
80,0.0,Renal-adjusted associative latent class model,0.8285714285714286,0.4312759114181516,0.04854368932038835,0.11775519662189415,0.03180689518399847,0.4004689396867761,0.49556650246305417,103
80,0.0,Two-nuisance adjusted associative latent model,0.8226600985221675,0.4158620894099721,0.04854368932038835,0.11948521562175275,0.03391344302467367,0.3981937865734057,0.4995073891625616,103
80,0.0,Two-path biologically constrained latent SCM,0.8384236453201971,0.4575874846620367,0.04854368932038835,0.11515461448590286,0.02695499364950242,0.40601275328795156,0.4916256157635468,103
80,0.0,Two-path latent SCM (counterfactual query),0.8403940886699507,0.46294360318162625,0.07766990291262135,0.1352286637774147,0.11042178369783637,0.09953739771381734,0.48177339901477834,103
80,0.0,Data-generating oracle (reference),0.8453201970443349,0.47646785904122824,0.14563106796116504,0.10959258050086791,0.018615169381616125,0.37638679685443915,0.49852216748768474,103
81,0.0,Associative latent class model,0.8285714285714286,0.4312771704519285,0.3076923076923077,0.12144372750981502,0.04940819044453868,0.35602385004435666,0.5379310344827586,117
81,0.0,Renal-adjusted associative latent class model,0.8344827586206897,0.44697001717059315,0.1794871794871795,0.11936114199588116,0.04015986723224435,0.35493285294629723,0.516256157635468,117
81,0.0,Two-nuisance adjusted associative latent model,0.8364532019704434,0.45226353584665774,0.19658119658119658,0.1190755831559663,0.044113814459614153,0.35453759031631216,0.5221674876847291,117
81,0.0,Two-path biologically constrained latent SCM,0.8295566502463054,0.4338733806886432,0.3076923076923077,0.1219989509225483,0.04952447751864174,0.3549536784144447,0.5389162561576355,117
81,0.0,Two-path latent SCM (counterfactual query),0.8305418719211822,0.4364770092255907,0.2905982905982906,0.13624390080812904,0.11122143307994092,0.12982429105636975,0.5320197044334976,117
81,0.0,Data-generating oracle (reference),0.8423645320197044,0.4683299362961195,0.23076923076923078,0.11699846735673457,0.03107144282069228,0.37596339559545794,0.5024630541871922,117
82,0.0,Associative latent class model,0.8216748768472907,0.41332312821843487,0.1941747572815534,0.12114392317797287,0.03720220050233182,0.38407199730503666,0.4640394088669951,103
82,0.0,Renal-adjusted associative latent class model,0.8216748768472907,0.41332312821843487,0.14563106796116504,0.12070641349399985,0.0391749544793973,0.3835808005073662,0.4640394088669951,103
82,0.0,Two-nuisance adjusted associative latent model,0.8216748768472907,0.4133234385937818,0.14563106796116504,0.12100452415136305,0.04199127127816259,0.3831645409335378,0.46206896551724136,103
82,0.0,Two-path biologically constrained latent SCM,0.8206896551724138,0.41079068912150046,0.17475728155339806,0.12189664834674031,0.04277995470667233,0.38392685732980614,0.45517241379310347,103
82,0.0,Two-path latent SCM (counterfactual query),0.8275862068965517,0.42868793520054055,0.17475728155339806,0.1403130679590785,0.11268768854072898,0.13509866935589013,0.4857142857142857,103
82,0.0,Data-generating oracle (reference),0.8305418719211822,0.4364760567410126,0.23300970873786409,0.11862727174995555,0.02034330914992885,0.39053274279842104,0.5044334975369458,103
83,0.0,Associative latent class model,0.8147783251231527,0.39574617219766994,0.14,0.1248353044047641,0.033243787208013,0.38580658993561306,0.4827586206896552,100
83,0.0,Renal-adjusted associative latent class model,0.8137931034482758,0.3932658280569132,0.03,0.1337803034626096,0.04866165650457564,0.367237090991379,0.4719211822660099,100
83,0.0,Two-nuisance adjusted associative latent model,0.8137931034482758,0.39326599590556477,0.03,0.13309879479433162,0.04654500131108379,0.3689720682700495,0.47389162561576353,100
83,0.0,Two-path biologically constrained latent SCM,0.8049261083743843,0.3712982519573032,0.08,0.12924784956611576,0.05285531393096386,0.3757222668603587,0.46108374384236456,100
83,0.0,Two-path latent SCM (counterfactual query),0.8118226600985222,0.38833059957676636,0.14,0.14998287739995458,0.12535676095915188,0.13023311194846726,0.4798029556650246,100
83,0.0,Data-generating oracle (reference),0.8246305418719212,0.4209698505990553,0.17,0.12263485410860366,0.02043050666539967,0.38510726125900635,0.5004926108374385,100
84,0.0,Associative latent class model,0.8295566502463054,0.43387240177599035,0.1619047619047619,0.11927118607286911,0.028572629096919773,0.37443092149645074,0.5201970443349754,105
84,0.0,Renal-adjusted associative latent class model,0.8325123152709359,0.44170739914363993,0.09523809523809523,0.12017151758138961,0.023122634046834796,0.374505785340024,0.5231527093596059,105
84,0.0,Two-nuisance adjusted associative latent model,0.8354679802955665,0.44961254428349984,0.09523809523809523,0.11971045738057988,0.027887919217515243,0.37499257967689686,0.5221674876847291,105
84,0.0,Two-path biologically constrained latent SCM,0.8305418719211822,0.4364764642973185,0.1619047619047619,0.11931950369907991,0.02931780610785433,0.3738274892626231,0.5172413793103449,105
84,0.0,Two-path latent SCM (counterfactual query),0.8325123152709359,0.44170789198395405,0.12380952380952381,0.13841306547532664,0.1125369042539188,0.12544676268785226,0.50935960591133,105
84,0.0,Data-generating oracle (reference),0.8295566502463054,0.43387285610024273,0.13333333333333333,0.11939762727408364,0.032527451605808715,0.38057965612872036,0.5004926108374385,105
85,0.0,Associative latent class model,0.8049261083743843,0.37129741010209216,0.16483516483516483,0.13499724976377914,0.038645578597029134,0.3682510837655511,0.45911330049261084,91
85,0.0,Renal-adjusted associative latent class model,0.7980295566502463,0.35464638932913306,0.26373626373626374,0.13654562069688592,0.03895487774999411,0.36236262340494824,0.4522167487684729,91
85,0.0,Two-nuisance adjusted associative latent model,0.7960591133004926,0.34996002981398083,0.3076923076923077,0.1375992466018423,0.04917570894896324,0.3598119323043729,0.45615763546798027,91
85,0.0,Two-path biologically constrained latent SCM,0.8059113300492611,0.37370750976628814,0.17582417582417584,0.13502699872270946,0.03670581569874109,0.36643805120194933,0.46206896551724136,91
85,0.0,Two-path latent SCM (counterfactual query),0.8078817733990148,0.37855064913115855,0.17582417582417584,0.15849704476530974,0.12385229044090879,0.15025711173482154,0.4660098522167488,91
85,0.0,Data-generating oracle (reference),0.8049261083743843,0.37129972669417033,0.15384615384615385,0.13244454264537112,0.0219011529016951,0.39517334032828716,0.4768472906403941,91
86,0.0,Associative latent class model,0.81871921182266,0.40574651797246697,0.15476190476190477,0.1276511318088058,0.062291372161433996,0.39510796871734954,0.4916256157635468,84
86,0.0,Renal-adjusted associative latent class model,0.8157635467980295,0.3982364773880714,0.15476190476190477,0.12881738366129597,0.06473631420983268,0.3935475512474169,0.4886699507389163,84
86,0.0,Two-nuisance adjusted associative latent model,0.8157635467980295,0.3982352918992355,0.14285714285714285,0.12889071748557632,0.06590962853523469,0.3931043108344837,0.48669950738916257,84
86,0.0,Two-path biologically constrained latent SCM,0.825615763546798,0.4235400407876553,0.17857142857142858,0.12654669965824045,0.06350518783226927,0.39425886424142514,0.496551724137931,84
86,0.0,Two-path latent SCM (counterfactual query),0.8226600985221675,0.4158597404791602,0.17857142857142858,0.14829881756458108,0.12135725638297937,0.11887616157897664,0.5192118226600986,84
86,0.0,Data-generating oracle (reference),0.8275862068965517,0.4286802230190853,0.16666666666666666,0.12357914334350799,0.035999285764972834,0.38113097333127455,0.5241379310344828,84
87,0.0,Associative latent class model,0.8236453201970443,0.41842228851273294,0.29347826086956524,0.129913726077275,0.07368438055245129,0.37196737611040825,0.5724137931034483,92
87,0.0,Renal-adjusted associative latent class model,0.8177339901477833,0.4032444750103005,0.3695652173913043,0.1296861451881145,0.07338566166085506,0.37180442638001415,0.5802955665024631,92
87,0.0,Two-nuisance adjusted associative latent model,0.8059113300492611,0.37372787951750086,0.40217391304347827,0.13412027497139625,0.08685143586499448,0.37064892240405223,0.5921182266009852,92
87,0.0,Two-path biologically constrained latent SCM,0.8098522167487685,0.38344153080426,0.31521739130434784,0.1327003148371764,0.08210132155908381,0.37209243143539933,0.5862068965517241,92
87,0.0,Two-path latent SCM (counterfactual query),0.8315270935960591,0.4390907066758721,0.25,0.14679759947619161,0.12189192536631198,0.12601700368426783,0.5389162561576355,92
87,0.0,Data-generating oracle (reference),0.8334975369458129,0.44433451109141686,0.21739130434782608,0.12030958321668442,0.03417707171518901,0.38071625209729504,0.4975369458128079,92
88,0.0,Associative latent class model,0.8226600985221675,0.41586422553359165,0.2549019607843137,0.12959163656934114,0.04384236152958034,0.3807940533120461,0.5310344827586206,102
88,0.0,Renal-adjusted associative latent class model,0.81871921182266,0.40574360474051135,0.3235294117647059,0.13176071734445582,0.04860726720422706,0.3779368644516016,0.529064039408867,102
88,0.0,Two-nuisance adjusted associative latent model,0.819704433497537,0.40826216505922686,0.3235294117647059,0.13154885752596962,0.050100999603906626,0.3784524920315331,0.5300492610837438,102
88,0.0,Two-path biologically constrained latent SCM,0.8167487684729065,0.4007303286222663,0.3431372549019608,0.13207198781982804,0.04377697964470487,0.3770833679872466,0.5310344827586206,102
88,0.0,Two-path latent SCM (counterfactual query),0.8246305418719212,0.42097011193147277,0.24509803921568626,0.14840765274009013,0.11714839683375483,0.1311043690940938,0.5231527093596059,102
88,0.0,Data-generating oracle (reference),0.8216748768472907,0.41332058950856826,0.19607843137254902,0.12625822002001025,0.03655501425175932,0.38655454037217535,0.5103448275862069,102
89,0.0,Associative latent class model,0.787192118226601,0.32897760247643953,0.06306306306306306,0.14524577280080567,0.09795546123011845,0.37589068105241097,0.341871921182266,111
89,0.0,Renal-adjusted associative latent class model,0.7891625615763547,0.33353359928121834,0.06306306306306306,0.14427144151417629,0.09509255852972123,0.37676002500694666,0.3438423645320197,111
89,0.0,Two-nuisance adjusted associative latent model,0.7881773399014779,0.33125864522682485,0.06306306306306306,0.14403594491393606,0.09616573864541159,0.37630790146282705,0.3448275862068966,111
89,0.0,Two-path biologically constrained latent SCM,0.7842364532019704,0.32220158621119976,0.08108108108108109,0.14538508745538364,0.09867831389622564,0.37384483875800845,0.3389162561576355,111
89,0.0,Two-path latent SCM (counterfactual query),0.8098522167487685,0.38334820492391725,0.0990990990990991,0.15873931918798265,0.12899037756551857,0.13487035683966137,0.41182266009852214,111
89,0.0,Data-generating oracle (reference),0.8246305418719212,0.42096621301622567,0.12612612612612611,0.12900152350474056,0.047085679707079574,0.3885727722152865,0.47586206896551725,111
90,0.0,Associative latent class model,0.8206896551724138,0.4107799843720775,0.28888888888888886,0.12864375549838514,0.023086632795389923,0.3791515388323847,0.5527093596059113,90
90,0.0,Renal-adjusted associative latent class model,0.8157635467980295,0.3982243539321289,0.2222222222222222,0.12929593227353897,0.0277687092718582,0.3794401516895686,0.5596059113300492,90
90,0.0,Two-nuisance adjusted associative latent model,0.8147783251231527,0.39573452989159136,0.2222222222222222,0.12968362549072626,0.028598215584497037,0.37702635312916033,0.5665024630541872,90
90,0.0,Two-path biologically constrained latent SCM,0.8137931034482758,0.39325983432827555,0.3,0.1288385806293462,0.02732537946035256,0.37703428715728027,0.5517241379310345,90
90,0.0,Two-path latent SCM (counterfactual query),0.8108374384236453,0.38586905800040466,0.28888888888888886,0.1500294237332732,0.12513978172206375,0.1321634426783776,0.5467980295566502,90
90,0.0,Data-generating oracle (reference),0.8236453201970443,0.4184117436134221,0.23333333333333334,0.12347906402905563,0.022270309648204246,0.3845682199574132,0.5201970443349754,90
91,0.0,Associative latent class model,0.8413793103448276,0.46563169686430567,0.1623931623931624,0.11075071325855118,0.02841921442132224,0.3882856302617251,0.5330049261083744,117
91,0.0,Renal-adjusted associative latent class model,0.8374384236453202,0.4549199450874212,0.21367521367521367,0.11110196083603542,0.03688343196102688,0.3887935464610023,0.5389162561576355,117
91,0.0,Two-nuisance adjusted associative latent model,0.8364532019704434,0.45226169419201206,0.23076923076923078,0.11244509703062591,0.033859801563832906,0.3891646968114728,0.5379310344827586,117
91,0.0,Two-path biologically constrained latent SCM,0.8443349753694581,0.47374723241726496,0.10256410256410256,0.11051099460283609,0.024916807863923,0.3868707241092007,0.5261083743842364,117
91,0.0,Two-path latent SCM (counterfactual query),0.8315270935960591,0.4390885113263864,0.17094017094017094,0.13582337893164934,0.11059671914347918,0.11698597265177177,0.5073891625615764,117
91,0.0,Data-generating oracle (reference),0.8463054187192118,0.4791969031294144,0.17094017094017094,0.10721742156573832,0.03390653461915281,0.37144699151872734,0.5083743842364532,117
92,0.0,Associative latent class model,0.8226600985221675,0.41586431452406575,0.2222222222222222,0.1273416205366676,0.03111603875811941,0.3864909417118494,0.4630541871921182,99
92,0.0,Renal-adjusted associative latent class model,0.8147783251231527,0.39574754801843187,0.37373737373737376,0.13407705883774318,0.043753043353618175,0.37196811882696906,0.4669950738916256,99
92,0.0,Two-nuisance adjusted associative latent model,0.8177339901477833,0.4032329850241154,0.35353535353535354,0.13355233326838464,0.042170230258645684,0.37228545616810194,0.4660098522167488,99
92,0.0,Two-path biologically constrained latent SCM,0.8246305418719212,0.42097112949888527,0.23232323232323232,0.12771310738348465,0.036285435184459404,0.3845736294778041,0.4630541871921182,99
92,0.0,Two-path latent SCM (counterfactual query),0.8157635467980295,0.3982354223509557,0.2222222222222222,0.15173268051424493,0.12110433306276246,0.13713046809194598,0.46206896551724136,99
92,0.0,Data-generating oracle (reference),0.8147783251231527,0.39574684366645163,0.21212121212121213,0.1276435625701584,0.030832490625378357,0.38564905073671074,0.4748768472906404,99
93,0.0,Associative latent class model,0.8029556650246306,0.3665054083764447,0.05263157894736842,0.1361911620584057,0.04148724582443177,0.37693003998333274,0.47389162561576353,95
93,0.0,Renal-adjusted associative latent class model,0.8088669950738916,0.3809849542449087,0.09473684210526316,0.13307601848714695,0.029503720616705975,0.37672837905159107,0.4935960591133005,95
93,0.0,Two-nuisance adjusted associative latent model,0.8118226600985222,0.3883303347105859,0.09473684210526316,0.13325830052514434,0.024731804641283994,0.37539719214191253,0.496551724137931,95
93,0.0,Two-path biologically constrained latent SCM,0.8019704433497536,0.36411778817601864,0.05263157894736842,0.13654126949441578,0.03948043638808038,0.37353648284831087,0.5103448275862069,95
93,0.0,Two-path latent SCM (counterfactual query),0.8078817733990148,0.3785532414627412,0.08421052631578947,0.15503626116142816,0.1258190551183248,0.13732363142167814,0.5241379310344828,95
93,0.0,Data-generating oracle (reference),0.8088669950738916,0.38098606769254334,0.10526315789473684,0.1312121380480792,0.03156570408177292,0.3843367253157252,0.5231527093596059,95
94,0.0,Associative latent class model,0.819704433497537,0.4082602255966766,0.14285714285714285,0.12267075780818917,0.031123602331754152,0.414792035160173,0.4995073891625616,91
94,0.0,Renal-adjusted associative latent class model,0.7940886699507389,0.34531117696712865,0.4065934065934066,0.13840844331005167,0.052286226991893885,0.3891097220687054,0.45615763546798027,91
94,0.0,Two-nuisance adjusted associative latent model,0.7970443349753694,0.3523066131613351,0.3956043956043956,0.13829795677371784,0.05113871174352569,0.38962251112346286,0.45714285714285713,91
94,0.0,Two-path biologically constrained latent SCM,0.8118226600985222,0.38833066518349624,0.23076923076923078,0.12610380368944116,0.032725398802051844,0.4079155292475449,0.4876847290640394,91
94,0.0,Two-path latent SCM (counterfactual query),0.8147783251231527,0.39574578579372116,0.2087912087912088,0.15253194935337333,0.12313535628602804,0.1266686642448584,0.496551724137931,91
94,0.0,Data-generating oracle (reference),0.8226600985221675,0.4158621900742319,0.14285714285714285,0.1224185226441168,0.02028084090477974,0.3957652427069119,0.5024630541871922,91
95,0.0,Associative latent class model,0.825615763546798,0.4234993791906088,0.13333333333333333,0.12667799810361682,0.049526597226596004,0.37960926536292683,0.4187192118226601,105
95,0.0,Renal-adjusted associative latent class model,0.7970443349753694,0.3521907029714638,0.047619047619047616,0.14453051076576814,0.09841218959224224,0.36530831643465667,0.3645320197044335,105
95,0.0,Two-nuisance adjusted associative latent model,0.7921182266009852,0.3405664257457568,0.0380952380952381,0.1477669699465228,0.09881135414117802,0.36712845689070184,0.36354679802955664,105
95,0.0,Two-path biologically constrained latent SCM,0.8266009852216749,0.426092297230189,0.19047619047619047,0.12640446493414426,0.03243572966724699,0.3809684914233015,0.44532019704433495,105
95,0.0,Two-path latent SCM (counterfactual query),0.8285714285714286,0.4312647830345722,0.18095238095238095,0.14638908401618878,0.12531478975794086,0.11280735677597567,0.45123152709359604,105
95,0.0,Data-generating oracle (reference),0.8266009852216749,0.42610410810019983,0.1619047619047619,0.1233980274305594,0.0165379256782747,0.3752828948690069,0.470935960591133,105
96,0.0,Associative latent class model,0.8108374384236453,0.3858762572316435,0.16304347826086957,0.12842828192635336,0.04063603439834086,0.3860141024122665,0.503448275862069,92
96,0.0,Renal-adjusted associative latent class model,0.812807881773399,0.39079611490492017,0.2391304347826087,0.12975945744155454,0.0456293936137631,0.38278520975933544,0.4916256157635468,92
96,0.0,Two-nuisance adjusted associative latent model,0.8068965517241379,0.3761285840446405,0.2608695652173913,0.12977869694700317,0.05249071045347909,0.38174819513545466,0.4916256157635468,92
96,0.0,Two-path biologically constrained latent SCM,0.8157635467980295,0.39823501635251274,0.17391304347826086,0.12703294588007924,0.03598954612331445,0.38582278077194526,0.5064039408866995,92
96,0.0,Two-path latent SCM (counterfactual query),0.8167487684729065,0.4007298072131773,0.17391304347826086,0.14779840008055486,0.12235920667459954,0.14781248237984998,0.50935960591133,92
