repeat,method,converged,iterations,best_start,log_likelihood,minimum_effective_class_fraction,anchor_margin
99,Target-calibrated associative latent model,True,24,3,-7681.593786731006,0.464264006691925,1.885125179474835
99,Modular causal latent SCM,True,23,2,-7690.803764354693,0.46319973120083446,1.8946580831047612
100,Pooled associative latent class model,True,27,2,-8030.442104250418,0.4725633331201208,1.8783738069926201
100,Target-calibrated associative latent model,True,20,0,-7810.538727303315,0.4872390051594468,1.9169073638910141
100,Modular causal latent SCM,True,23,3,-7813.860756660512,0.48740227794334345,1.9119087305427946
101,Pooled associative latent class model,True,26,0,-8040.780358416227,0.48610378447768476,1.8112525589588604
101,Target-calibrated associative latent model,True,23,3,-7797.703334893738,0.4902694480389861,1.8956004492280902
101,Modular causal latent SCM,True,23,2,-7799.691018125615,0.49239405451466534,1.8970949371110564
102,Pooled associative latent class model,True,18,3,-7986.352358075243,0.4978469859202661,2.120561946299487
102,Target-calibrated associative latent model,True,20,2,-7776.3361616064985,0.4856599121711571,2.142238210423936
102,Modular causal latent SCM,True,20,2,-7783.343350596321,0.48728564867875246,2.1622961915867505
103,Pooled associative latent class model,True,22,2,-8074.667741677368,0.47996225880006765,2.0979528943160703
103,Target-calibrated associative latent model,True,25,1,-7846.992012710107,0.46173404043504246,2.137266182830771
103,Modular causal latent SCM,True,24,1,-7852.764750862579,0.46599725191052116,2.114818537966936
104,Pooled associative latent class model,True,23,3,-7972.752767501002,0.4989793307948898,1.9047965571038916
104,Target-calibrated associative latent model,True,14,3,-7780.142484914973,0.49798287865848745,1.9511431484883295
104,Modular causal latent SCM,True,18,0,-7783.75636228503,0.4945902779812657,1.967795339709831
105,Pooled associative latent class model,True,25,3,-7930.543681499552,0.4864200173262284,1.9602040590218819
105,Target-calibrated associative latent model,True,19,3,-7731.28969746373,0.48577966043416143,2.0344916951288154
105,Modular causal latent SCM,True,15,3,-7735.754531669534,0.48691129527092913,2.0283206615952887
106,Pooled associative latent class model,True,32,3,-7930.5310594128805,0.44408438892094243,2.037749528275552
106,Target-calibrated associative latent model,True,27,3,-7686.801217992364,0.4566258812047046,2.128993611555093
106,Modular causal latent SCM,True,28,1,-7691.167134151562,0.457107585748876,2.120872904933993
107,Pooled associative latent class model,True,25,1,-8046.769199140751,0.48485155739542063,1.96749005703089
107,Target-calibrated associative latent model,True,16,0,-7803.666485325843,0.4991091335480164,2.0785605096618474
107,Modular causal latent SCM,True,20,3,-7804.799640069338,0.49698344033041064,2.045180094870335
108,Pooled associative latent class model,True,36,2,-7968.268380283834,0.42045965430195475,2.026058923216829
108,Target-calibrated associative latent model,True,30,2,-7769.579041082896,0.44705915701532517,2.0060876036657778
108,Modular causal latent SCM,True,29,3,-7771.267889309276,0.45200375610849475,2.003982339875358
109,Pooled associative latent class model,True,32,1,-7991.602808407769,0.42958604538608347,1.936980617518732
109,Target-calibrated associative latent model,True,29,0,-7795.758749846738,0.42775412041418653,1.9442232204348626
109,Modular causal latent SCM,True,29,0,-7798.526434721433,0.42710255548448167,1.9496494144707786
110,Pooled associative latent class model,True,33,2,-8099.069452511076,0.444159537363993,2.091261751214998
110,Target-calibrated associative latent model,True,21,2,-7873.731302986464,0.45329702778454006,2.166667477773472
110,Modular causal latent SCM,True,22,0,-7880.087980396529,0.45459418767654713,2.1556232854665374
111,Pooled associative latent class model,True,20,1,-8010.327483759199,0.48012867593920416,1.8681957935751305
111,Target-calibrated associative latent model,True,24,2,-7785.930748009361,0.47423139022473343,2.019992889521061
111,Modular causal latent SCM,True,25,2,-7795.080444310104,0.47644444605492053,2.005025779126661
112,Pooled associative latent class model,True,19,1,-7976.593699160412,0.4826529653855945,2.0961957444019514
112,Target-calibrated associative latent model,True,19,3,-7769.11918612742,0.49855236090563454,2.1451759421716794
112,Modular causal latent SCM,True,16,3,-7776.684711088091,0.49422566142228536,2.1384962089409916
113,Pooled associative latent class model,True,13,2,-8006.610137663456,0.4956447710603669,1.8385097584079009
113,Target-calibrated associative latent model,True,24,3,-7809.837576717044,0.4967083158745331,1.9350340118508447
113,Modular causal latent SCM,True,13,2,-7811.309044639855,0.4969713296016477,1.9171120111761715
114,Pooled associative latent class model,True,19,0,-7960.210476543395,0.4749456619811462,2.0882390475537367
114,Target-calibrated associative latent model,True,20,2,-7722.097668170101,0.48211639853821,2.1810713880750856
114,Modular causal latent SCM,True,15,0,-7722.566885414886,0.48456617599805746,2.1806617572526603
115,Pooled associative latent class model,True,16,3,-8021.115504681009,0.4981332051502702,2.0405747843607545
115,Target-calibrated associative latent model,True,20,3,-7779.472768579661,0.49349740040903456,2.1599915377337595
115,Modular causal latent SCM,True,18,3,-7782.280309299976,0.4944733937329687,2.161773496658345
116,Pooled associative latent class model,True,36,0,-8018.463844036166,0.41296590924617427,1.8510443520177815
116,Target-calibrated associative latent model,True,28,0,-7772.648375242658,0.4448082269614994,1.900902003483293
116,Modular causal latent SCM,True,31,2,-7774.321763019162,0.44055034061001674,1.8888688221293068
117,Pooled associative latent class model,True,23,0,-8031.560917752149,0.46425430589846073,2.1341014117342
117,Target-calibrated associative latent model,True,25,1,-7795.425683643061,0.4545642541728041,2.284185531700541
117,Modular causal latent SCM,True,38,2,-7801.312583764173,0.45335533852061877,2.2788332277387067
118,Pooled associative latent class model,True,32,3,-8030.763008955237,0.48483876707088397,2.0043327950947547
118,Target-calibrated associative latent model,True,21,2,-7792.514556549051,0.477187211951238,2.0235316276579938
118,Modular causal latent SCM,True,19,0,-7800.196753306207,0.47934576212994795,2.0176717946394023
119,Pooled associative latent class model,True,25,2,-7964.682842924489,0.4616492198833786,1.9330615633759187
119,Target-calibrated associative latent model,True,23,1,-7725.48841811345,0.46102792978974705,1.9576912839004412
119,Modular causal latent SCM,True,23,1,-7730.3742318793065,0.4610188142475693,1.9561055858148677
120,Pooled associative latent class model,True,21,1,-7989.937822691714,0.4676747378608588,1.7539540034879808
120,Target-calibrated associative latent model,True,25,3,-7772.213128675543,0.4995353210312793,1.8585312102235325
120,Modular causal latent SCM,True,15,3,-7782.037479843651,0.4911923881638493,1.8224932990030398
121,Pooled associative latent class model,True,27,1,-8025.738613323576,0.4693819896387941,1.8852574954955021
121,Target-calibrated associative latent model,True,24,1,-7827.955309483584,0.471958832688011,1.9496438418814392
121,Modular causal latent SCM,True,23,1,-7831.398195489428,0.4731197222246623,1.9494406386414682
122,Pooled associative latent class model,True,16,3,-8052.184544038379,0.4976376361583776,1.7030489823738517
122,Target-calibrated associative latent model,True,15,2,-7818.056237142026,0.49606072262577905,1.8731645588256116
122,Modular causal latent SCM,True,21,2,-7821.29990546208,0.4996926433272794,1.8890397847284812
123,Pooled associative latent class model,True,27,1,-7919.513955755892,0.4488904441853355,2.1262985230884333
123,Target-calibrated associative latent model,True,20,1,-7675.7152184504,0.4738602055397503,2.128464051526502
123,Modular causal latent SCM,True,19,1,-7685.4228601101795,0.4772004252514197,2.13435120916275
124,Pooled associative latent class model,True,21,1,-7894.406658546073,0.48283917605547383,2.027123691326045
124,Target-calibrated associative latent model,True,17,1,-7658.196415094479,0.4811854750345447,2.066538421618252
124,Modular causal latent SCM,True,17,1,-7664.670183142569,0.48343505778152135,2.0635905130492427
125,Pooled associative latent class model,True,20,1,-7903.715293764481,0.47247062122096056,1.843638386991475
125,Target-calibrated associative latent model,True,19,1,-7715.410260123477,0.4612836338266416,1.9741591957376725
125,Modular causal latent SCM,True,20,1,-7717.4443040757715,0.45859679721317487,1.9710772019625344
126,Pooled associative latent class model,True,27,1,-7917.289725751973,0.4494203187876058,2.0801276890748515
126,Target-calibrated associative latent model,True,30,2,-7717.11648560379,0.4452740914937633,2.0870163801266974
126,Modular causal latent SCM,True,28,1,-7722.977176869119,0.4403941799880626,2.083433875473819
127,Pooled associative latent class model,True,20,1,-7982.537435042865,0.46153721363810735,1.9289171846940607
127,Target-calibrated associative latent model,True,13,2,-7756.340533849532,0.4965385634387539,2.1014291159310368
127,Modular causal latent SCM,True,22,3,-7762.191470358034,0.4982733175267294,2.0997029753849805
128,Pooled associative latent class model,True,23,3,-8033.211933176459,0.46175136281368584,1.9380890168226454
128,Target-calibrated associative latent model,True,23,0,-7804.235253596878,0.45593635775590075,2.0180742434825625
128,Modular causal latent SCM,True,28,1,-7808.754578475641,0.4541213918705329,2.024922080183271
129,Pooled associative latent class model,True,25,1,-8019.976407182922,0.4446286256410282,1.9891660741185553
129,Target-calibrated associative latent model,True,24,1,-7801.99373547986,0.44956392855493055,2.0399851247065337
129,Modular causal latent SCM,True,25,1,-7803.174227506779,0.4463292525756639,2.0415198438835565
130,Pooled associative latent class model,True,29,2,-7988.064573370601,0.45999313129401254,1.9814302551857395
130,Target-calibrated associative latent model,True,27,2,-7813.06161205714,0.45758636423780746,2.0439673696466953
130,Modular causal latent SCM,True,25,1,-7814.839691094483,0.45346503350024653,2.0386125534088357
131,Pooled associative latent class model,True,18,3,-7988.808752125929,0.49402022604736867,2.0441861113533952
131,Target-calibrated associative latent model,True,19,0,-7738.267665561895,0.49309032288415555,2.046581031100755
131,Modular causal latent SCM,True,16,2,-7744.170310190428,0.4942927188980099,2.049012063816852
132,Pooled associative latent class model,True,27,3,-8034.908491696107,0.4731712622654282,1.7690842987936632
132,Target-calibrated associative latent model,True,24,3,-7820.106270265672,0.4814432215761251,1.7591090789103134
132,Modular causal latent SCM,True,23,3,-7825.556563807802,0.48165039375649515,1.7534335189950938
133,Pooled associative latent class model,True,31,1,-7918.331998676371,0.4552797940861673,2.149841148865504
133,Target-calibrated associative latent model,True,21,2,-7694.945473612786,0.4779356579784439,2.1935355827442895
133,Modular causal latent SCM,True,21,3,-7694.655773569462,0.4758059816823177,2.194201880912856
134,Pooled associative latent class model,True,26,1,-8050.076779516737,0.48019935900878247,1.9985852223296288
134,Target-calibrated associative latent model,True,24,1,-7814.184624859669,0.4858276074724039,1.9630115622107178
134,Modular causal latent SCM,True,24,1,-7817.94502040644,0.4914014655922816,1.966413877181636
135,Pooled associative latent class model,True,20,2,-7947.025567901375,0.4834929293407769,1.9783432970931942
135,Target-calibrated associative latent model,True,21,1,-7731.030200694717,0.49645487659945087,2.030640062763659
135,Modular causal latent SCM,True,14,3,-7735.669428727084,0.49629395402232707,2.0456766583198815
136,Pooled associative latent class model,True,23,1,-7959.442482675095,0.4676250314198271,1.9355303497968657
136,Target-calibrated associative latent model,True,20,1,-7723.864084358456,0.46842586493714594,1.9585941930683681
136,Modular causal latent SCM,True,20,1,-7730.16182871326,0.467582748286229,1.960088891158976
137,Pooled associative latent class model,True,27,1,-7901.138541674669,0.4660840503848086,1.9554102873246757
137,Target-calibrated associative latent model,True,19,1,-7706.497398162284,0.4588078440386332,2.033659981948988
137,Modular causal latent SCM,True,20,1,-7710.122043317357,0.45705970870310225,2.0330132083958796
138,Pooled associative latent class model,True,21,1,-7924.205984853758,0.4868034445665478,1.8418916639851726
138,Target-calibrated associative latent model,True,19,1,-7730.297064323403,0.46969558181920207,1.9775334267917928
138,Modular causal latent SCM,True,19,1,-7741.194407281097,0.47209028578570544,1.957250948074098
139,Pooled associative latent class model,True,22,0,-8015.449158472334,0.4998817728207791,1.831981708043521
139,Target-calibrated associative latent model,True,14,3,-7803.6683095596345,0.4962031256281228,1.9113838720571805
139,Modular causal latent SCM,True,30,3,-7806.354403728,0.49419010207195735,1.9272869584153995
140,Pooled associative latent class model,True,20,0,-7966.935913301584,0.4950290625385292,1.834389685892631
140,Target-calibrated associative latent model,True,20,0,-7712.81357792183,0.48872089477236513,1.9081368292073426
140,Modular causal latent SCM,True,24,2,-7716.13021040819,0.4876970662429796,1.891645436844418
141,Pooled associative latent class model,True,21,1,-8046.774728539682,0.47468357375610515,2.003369178775454
141,Target-calibrated associative latent model,True,23,2,-7803.361236631248,0.46868428900686365,2.120816444929562
141,Modular causal latent SCM,True,19,1,-7811.620615250142,0.46895209409100097,2.098927326744578
142,Pooled associative latent class model,True,23,1,-7969.061611827356,0.47513084983316317,1.9188714127805762
142,Target-calibrated associative latent model,True,21,1,-7736.120207165417,0.46904493380964785,1.9469589023859197
142,Modular causal latent SCM,True,20,1,-7737.441909280149,0.46991097407626603,1.9505336684479948
143,Pooled associative latent class model,True,15,0,-7997.868148819595,0.4934799411301593,2.227560421151198
143,Target-calibrated associative latent model,True,14,0,-7760.69744925749,0.497353650517558,2.3111886698772643
143,Modular causal latent SCM,True,18,1,-7762.614393265495,0.4955117935148666,2.2797697095044036
144,Pooled associative latent class model,True,24,0,-8033.636218796297,0.4620611020958711,1.8310152979055747
144,Target-calibrated associative latent model,True,23,0,-7799.909825656498,0.4671831648763288,1.7948953621883583
144,Modular causal latent SCM,True,23,0,-7802.567281328067,0.46907721984385703,1.7831269734782142
145,Pooled associative latent class model,True,25,1,-8004.756206400554,0.4581403672114877,2.0382575431100807
145,Target-calibrated associative latent model,True,26,1,-7749.912039461903,0.426655098050211,2.096512412054677
145,Modular causal latent SCM,True,26,1,-7754.324079709415,0.42537980784013796,2.0948392099521644
146,Pooled associative latent class model,True,20,3,-7824.130027079143,0.49610591934182646,2.065669228720476
146,Target-calibrated associative latent model,True,20,3,-7599.912878099908,0.4824493633695113,2.133748795909673
146,Modular causal latent SCM,True,23,1,-7605.2866117972,0.4806412053398097,2.0981747702603544
147,Pooled associative latent class model,True,16,0,-8138.138223698678,0.4929524951924941,1.9454831701322628
147,Target-calibrated associative latent model,True,25,3,-7915.532476901907,0.46420301261406494,2.0059857426717693
147,Modular causal latent SCM,True,25,3,-7918.818160639318,0.46165515239373256,2.0153396151215577
148,Pooled associative latent class model,True,25,1,-7983.651287181422,0.48771187102878105,2.0324939828191093
148,Target-calibrated associative latent model,True,20,2,-7762.897859450676,0.4953177949845416,2.1106420166931645
148,Modular causal latent SCM,True,18,3,-7765.551949985951,0.49808248737616456,2.08457021870438
149,Pooled associative latent class model,True,16,0,-7984.539591854898,0.49364973886411717,2.05435042934839
149,Target-calibrated associative latent model,True,18,3,-7757.211502770086,0.49507060048223844,2.1460707390442235
149,Modular causal latent SCM,True,19,2,-7764.541941621479,0.49363838544826344,2.1403623395871927
150,Pooled associative latent class model,True,18,0,-8012.915089673261,0.49005935710928006,1.8468858436190083
150,Target-calibrated associative latent model,True,23,3,-7789.932749989523,0.4961996768822462,1.9192322513228954
150,Modular causal latent SCM,True,23,3,-7793.290549504887,0.493547129016258,1.9215353010430372
151,Pooled associative latent class model,True,14,3,-8021.048389590749,0.4997582557473163,2.0882245907588355
151,Target-calibrated associative latent model,True,18,3,-7793.699569170557,0.4938105230294003,2.1818270902362
151,Modular causal latent SCM,True,16,3,-7798.291923129037,0.49304016724728134,2.1826433770006926
152,Pooled associative latent class model,True,29,2,-8017.136289165775,0.4473781363910784,1.940134391671904
152,Target-calibrated associative latent model,True,29,2,-7774.689030291673,0.4469457554863444,2.062885459661424
152,Modular causal latent SCM,True,27,3,-7778.44599100978,0.44702549474266673,2.0531403405274204
153,Pooled associative latent class model,True,24,1,-7943.018114340836,0.48066168640969337,1.9368378781686002
153,Target-calibrated associative latent model,True,23,1,-7727.298079782127,0.45022375611926074,1.9593912175531738
153,Modular causal latent SCM,True,23,1,-7731.261816317343,0.4528124537797884,1.9568447636251918
154,Pooled associative latent class model,True,17,2,-8009.183854313964,0.4726411938034097,2.139507767291847
154,Target-calibrated associative latent model,True,16,0,-7770.058907312664,0.4887623482739682,2.1607466097610075
154,Modular causal latent SCM,True,16,0,-7772.332586971325,0.48439123680090057,2.168435719911668
155,Pooled associative latent class model,True,16,2,-8046.0867213573,0.49143111754563307,2.1429249495730245
155,Target-calibrated associative latent model,True,15,0,-7832.465638427957,0.4821615306854499,2.211522319571423
155,Modular causal latent SCM,True,16,0,-7837.236099702331,0.47939671851851656,2.2093497940176947
156,Pooled associative latent class model,True,24,1,-7966.718083582605,0.4617341495579213,2.007320627654607
156,Target-calibrated associative latent model,True,23,1,-7731.7380928487855,0.46288781058194656,2.0967602402419576
156,Modular causal latent SCM,True,23,1,-7738.325649687189,0.4619239657980213,2.0991053406607585
157,Pooled associative latent class model,True,31,1,-8037.51047696329,0.45356982198212903,2.036858446788851
157,Target-calibrated associative latent model,True,29,1,-7817.762381318425,0.4632782777497346,2.1167386919439117
157,Modular causal latent SCM,True,29,1,-7824.165004115015,0.46124766725795996,2.112599907316257
158,Pooled associative latent class model,True,30,2,-8068.477896743205,0.4717163193806257,1.942009461620836
158,Target-calibrated associative latent model,True,25,1,-7828.270229172901,0.45669553302290994,1.9866321325661853
158,Modular causal latent SCM,True,25,1,-7833.512198433676,0.45878420407244686,2.0133664536443105
159,Pooled associative latent class model,True,20,1,-7995.185985442911,0.4771042457413782,1.860234765073922
159,Target-calibrated associative latent model,True,12,2,-7771.215520141761,0.49841589164010014,1.932535591766571
159,Modular causal latent SCM,True,10,3,-7778.364292569666,0.4984460536692462,1.9155543683772538
160,Pooled associative latent class model,True,25,2,-8042.476522647985,0.4799383501973767,1.9451976526427508
160,Target-calibrated associative latent model,True,22,0,-7831.768777437638,0.4697931012106264,2.0111167611105474
160,Modular causal latent SCM,True,24,1,-7834.165331138505,0.47339250204181615,1.9925626579536948
161,Pooled associative latent class model,True,35,0,-8052.1141483441925,0.43101814284299217,1.7711787278637376
161,Target-calibrated associative latent model,True,30,1,-7820.366547496749,0.43592349072666847,1.8605189934523843
161,Modular causal latent SCM,True,31,1,-7823.026254730278,0.43368491088078914,1.8613069080551803
162,Pooled associative latent class model,True,25,2,-8011.495624184233,0.45116564331744563,1.9490530727920785
162,Target-calibrated associative latent model,True,18,2,-7777.566278684129,0.4945185796113789,1.9434034380208458
162,Modular causal latent SCM,True,17,0,-7781.287343318882,0.4914250655840347,1.950331101262204
163,Pooled associative latent class model,True,15,2,-8069.998578008986,0.49299915854232823,1.9084324216726145
163,Target-calibrated associative latent model,True,21,1,-7859.56632200071,0.4862329226490227,1.8957102649091626
163,Modular causal latent SCM,True,18,0,-7861.495130493306,0.48413411174104787,1.915764205397181
164,Pooled associative latent class model,True,24,1,-8024.97247272174,0.47456160740688236,1.7771511382565968
164,Target-calibrated associative latent model,True,19,0,-7786.145523059872,0.49158542286317275,1.8635475456026764
164,Modular causal latent SCM,True,23,2,-7787.935053174652,0.49019400247688494,1.8596889393555676
165,Pooled associative latent class model,True,20,3,-8055.015198782998,0.4896307324167323,2.0189671164300522
165,Target-calibrated associative latent model,True,19,3,-7811.036433680095,0.4895015276144266,2.1115244845207606
165,Modular causal latent SCM,True,21,2,-7818.311573298826,0.4920716164724415,2.10727355444608
166,Pooled associative latent class model,True,27,2,-8048.885061028512,0.4770957452432818,1.978957825294401
166,Target-calibrated associative latent model,True,21,0,-7820.121811227926,0.46998105799127476,2.0146217809660536
166,Modular causal latent SCM,True,25,2,-7824.380079397647,0.4717260733038103,2.01120896886268
167,Pooled associative latent class model,True,16,0,-7970.37987014889,0.4822045452918599,2.059380409338293
167,Target-calibrated associative latent model,True,20,3,-7745.902522750973,0.48056457192267205,2.0992229290878193
167,Modular causal latent SCM,True,19,2,-7749.039210716743,0.480738725596987,2.0920359775780537
168,Pooled associative latent class model,True,31,2,-8058.514453666304,0.4379094698154468,2.0310814422431687
168,Target-calibrated associative latent model,True,17,0,-7809.674050383395,0.4890735636689201,2.014617787130208
168,Modular causal latent SCM,True,27,2,-7819.235872463286,0.4754943755942178,2.033841082623531
169,Pooled associative latent class model,True,24,1,-7939.72083539197,0.464214531194433,1.7451091905633458
169,Target-calibrated associative latent model,True,21,0,-7719.474320928999,0.4783766136854122,1.8681153399270491
169,Modular causal latent SCM,True,21,0,-7723.631512096939,0.47510904740854565,1.8760031001235298
170,Pooled associative latent class model,True,46,2,-8055.402345058871,0.3894638110069584,2.04390780970229
170,Target-calibrated associative latent model,True,34,3,-7815.116067088592,0.42472836479648146,2.122689161478408
170,Modular causal latent SCM,True,35,1,-7816.783284411658,0.423207724893438,2.1207209924831063
171,Pooled associative latent class model,True,20,2,-8064.578685432556,0.4574698286685638,1.9863456832788713
171,Target-calibrated associative latent model,True,28,2,-7825.694875760675,0.4595013811422782,2.01701458095511
171,Modular causal latent SCM,True,22,1,-7829.7683518001595,0.456735856963715,2.0077117650642076
172,Pooled associative latent class model,True,21,2,-7978.655394361236,0.4908413103981397,2.190722823382983
172,Target-calibrated associative latent model,True,26,3,-7771.453194173598,0.4760923619006874,2.194331701730839
172,Modular causal latent SCM,True,21,2,-7773.95339730163,0.48019387186571894,2.1807300747613905
173,Pooled associative latent class model,True,18,2,-7998.717386974473,0.4867596373501402,1.8974896565654562
173,Target-calibrated associative latent model,True,23,3,-7754.138952073497,0.48220564879085587,1.9870928949172357
173,Modular causal latent SCM,True,17,0,-7758.096601415272,0.4866932919887206,1.995505580501987
174,Pooled associative latent class model,True,30,1,-8120.211785431711,0.46023347794411773,1.8600686888150908
174,Target-calibrated associative latent model,True,25,2,-7870.792770362945,0.4783199307402276,1.9528088649812256
174,Modular causal latent SCM,True,24,1,-7872.893405265263,0.47747495359834613,1.947403640194287
175,Pooled associative latent class model,True,16,0,-7948.943538454185,0.49796665592281714,2.097834322365787
175,Target-calibrated associative latent model,True,20,1,-7713.023151647585,0.4868072508095659,2.1511982942867176
175,Modular causal latent SCM,True,20,1,-7715.730024053962,0.48585667088505125,2.1584700727944592
176,Pooled associative latent class model,True,19,1,-7966.442735255874,0.4820517141969363,1.8284569964663173
176,Target-calibrated associative latent model,True,17,1,-7729.56927759381,0.4916340087946181,2.0137057925335755
176,Modular causal latent SCM,True,17,1,-7733.9759155193515,0.4921568994209911,2.0065505493671174
177,Pooled associative latent class model,True,24,2,-8071.087041561087,0.4984357082133393,2.1342875445357476
177,Target-calibrated associative latent model,True,18,3,-7841.888971568149,0.4942328018830649,2.2006215285373756
177,Modular causal latent SCM,True,15,3,-7848.301558165014,0.494318302171647,2.202225836059485
178,Pooled associative latent class model,True,19,0,-8094.671847180362,0.489309526188652,1.9584124917837529
178,Target-calibrated associative latent model,True,17,0,-7881.537531439939,0.49529332017098093,2.0945387137212976
178,Modular causal latent SCM,True,19,2,-7888.766115862742,0.4960897531381053,2.0760719747313656
179,Pooled associative latent class model,True,24,0,-8034.915779199584,0.4758831988448123,1.7676840888150065
179,Target-calibrated associative latent model,True,24,1,-7802.8222040385745,0.470262522513871,1.8797695956093652
179,Modular causal latent SCM,True,20,3,-7804.294124487193,0.47384741165919203,1.8862165861675673
180,Pooled associative latent class model,True,24,3,-8063.05581846288,0.4689705371989136,2.2569349322690484
180,Target-calibrated associative latent model,True,17,2,-7795.446467095209,0.48181794910497533,2.3418204073959465
180,Modular causal latent SCM,True,19,2,-7798.564001551344,0.48113388181590583,2.3522878591617777
181,Pooled associative latent class model,True,24,2,-8044.041334662536,0.48412263872208255,2.0444720534970866
181,Target-calibrated associative latent model,True,21,0,-7813.4196680522,0.4735180580301499,2.112147152794993
181,Modular causal latent SCM,True,20,3,-7817.967057911847,0.47289385200898726,2.1219116132013975
182,Pooled associative latent class model,True,19,3,-8043.903619877323,0.48967643753821527,1.9243471303644053
182,Target-calibrated associative latent model,True,20,0,-7839.515719238583,0.49272787643056526,1.9200588381372012
182,Modular causal latent SCM,True,20,0,-7851.905903125364,0.49234842831789605,1.9135241103139755
183,Pooled associative latent class model,True,22,2,-7971.668911201989,0.4826941376562844,1.897547554251499
183,Target-calibrated associative latent model,True,19,0,-7758.279958463785,0.4976315668871564,1.967110943886555
183,Modular causal latent SCM,True,14,2,-7767.632683257047,0.49926485476727833,1.9403535233502816
184,Pooled associative latent class model,True,25,1,-7954.844135877298,0.4599941074347455,1.923066997826236
184,Target-calibrated associative latent model,True,15,1,-7740.1596714714215,0.47427584953289514,1.9369654894052521
184,Modular causal latent SCM,True,15,1,-7742.535005187461,0.4748610057214777,1.9326581244662717
185,Pooled associative latent class model,True,20,1,-8006.5085123313265,0.48211077315101214,2.0283841031320105
185,Target-calibrated associative latent model,True,22,2,-7800.738818044364,0.4966004409880001,2.106104834581164
185,Modular causal latent SCM,True,16,0,-7801.758605394303,0.49548741179611855,2.119089811992426
186,Pooled associative latent class model,True,25,3,-8024.584001528774,0.473738772302382,2.12223354169387
186,Target-calibrated associative latent model,True,23,3,-7754.733094800773,0.46793173629587703,2.170476029724787
186,Modular causal latent SCM,True,24,3,-7761.386442720708,0.4647187083686971,2.168983763442549
187,Pooled associative latent class model,True,23,0,-8046.747288179529,0.46305514736785885,1.9494790118133076
187,Target-calibrated associative latent model,True,21,1,-7812.132972893965,0.46463476399895626,2.0411721015484563
187,Modular causal latent SCM,True,24,3,-7811.943686140802,0.4587930812779571,2.0593437620782806
188,Pooled associative latent class model,True,21,2,-7993.21997589947,0.49798045219669085,1.8988193290332955
188,Target-calibrated associative latent model,True,20,3,-7748.9567700403095,0.4969868994639873,2.0222880303939452
188,Modular causal latent SCM,True,18,0,-7749.956497569046,0.4903090228222802,2.022047303395358
189,Pooled associative latent class model,True,17,2,-8028.63341558285,0.4930493043393544,1.7882553142645936
189,Target-calibrated associative latent model,True,19,1,-7801.365146805336,0.4794122777203815,1.828553490715243
189,Modular causal latent SCM,True,19,1,-7804.1805789335085,0.4784728720458008,1.8249984386044789
190,Pooled associative latent class model,True,36,2,-7893.532378077314,0.4048701307328691,2.0416500342607526
190,Target-calibrated associative latent model,True,26,2,-7639.277916040516,0.4447315646859087,2.041213234389689
190,Modular causal latent SCM,True,25,0,-7640.709947157204,0.44698792418238537,2.033893911748376
191,Pooled associative latent class model,True,45,3,-7929.16061139325,0.3951193418992918,2.234175880611029
191,Target-calibrated associative latent model,True,39,3,-7698.512951908859,0.39591611348293765,2.2288451204784714
191,Modular causal latent SCM,True,34,3,-7709.103504729728,0.3948147020359683,2.2237081171634085
192,Pooled associative latent class model,True,17,2,-8029.67772782631,0.4845980242475599,1.8982497032636312
192,Target-calibrated associative latent model,True,17,0,-7793.029554493149,0.48768126180093707,1.9775388014475264
192,Modular causal latent SCM,True,17,0,-7794.748701440883,0.48668099955792843,1.9795423334273574
193,Pooled associative latent class model,True,28,1,-8021.297760020532,0.45126882724417033,1.9271848350248417
193,Target-calibrated associative latent model,True,30,1,-7782.743877068489,0.43861283032329035,1.9772022972622212
193,Modular causal latent SCM,True,34,2,-7786.169844728033,0.44138840230291443,1.9888234687257542
194,Pooled associative latent class model,True,28,1,-8063.4340721438875,0.43913789557604804,1.967861353976439
194,Target-calibrated associative latent model,True,27,3,-7809.771414570385,0.4403764693505813,2.074174843115959
194,Modular causal latent SCM,True,25,0,-7816.5955597766815,0.44408512797052985,2.056867828329751
195,Pooled associative latent class model,True,20,1,-8006.800427615142,0.4942439273019934,1.9197575840701495
195,Target-calibrated associative latent model,True,19,1,-7793.995195277999,0.48079024419672906,1.9282783364721565
195,Modular causal latent SCM,True,19,1,-7802.959874546566,0.48002295541047124,1.9232853541252424
196,Pooled associative latent class model,True,26,1,-7964.045874212028,0.46842284857840805,2.313241878842225
196,Target-calibrated associative latent model,True,22,3,-7731.727719042591,0.48091557287647174,2.2601309977111077
196,Modular causal latent SCM,True,23,1,-7745.0045829429,0.4767358185334009,2.259543709973306
197,Pooled associative latent class model,True,18,0,-7936.322897848771,0.4774887550684868,1.8444590820409152
197,Target-calibrated associative latent model,True,16,2,-7709.214939364478,0.4946153254687835,1.8730864821282152
197,Modular causal latent SCM,True,19,1,-7713.795916345622,0.49319289074387995,1.8611316501071515
198,Pooled associative latent class model,True,27,3,-8009.7995453515805,0.4776558431195626,1.8343254484715321
198,Target-calibrated associative latent model,True,27,1,-7817.241100828296,0.45549933871939186,1.8375273617385202
198,Modular causal latent SCM,True,27,1,-7817.93601888657,0.457322383942499,1.8416620476608214
199,Pooled associative latent class model,True,23,1,-8005.267064621615,0.45516866369677367,1.923756776383261
199,Target-calibrated associative latent model,True,19,1,-7777.3404090384265,0.47184218505805503,1.9475413090156752
