repeat,truth_k,selected_k,select_k2,bic_k1,bic_k2,bic_k2_minus_k1,minimum_k2_weight,k2_converged,k2_iterations
304,1,1,False,8565.563304600644,8603.225627711365,37.662323110720536,0.49431916830480865,True,5
305,1,1,False,8538.115739436173,8582.57474757829,44.459008142117455,0.4967084642403476,True,28
306,1,1,False,8479.90228462838,8518.71356762966,38.81128300127966,0.4982537191408529,True,11
307,1,1,False,8425.671853906872,8464.378596148234,38.70674224136201,0.49553940303128463,True,11
308,1,1,False,8482.150403438915,8521.2570537039,39.10665026498464,0.49967782801971583,True,14
309,1,1,False,8474.987251138838,8519.873685293343,44.88643415450497,0.487345895767033,True,12
310,1,1,False,8660.38174992301,8704.55831154674,44.17656162372987,0.4901012794448039,True,25
311,1,1,False,8536.716887740582,8575.665841796386,38.94895405580428,0.4892937861087841,True,18
312,1,1,False,8506.47430926506,8552.58103193353,46.106722668469956,0.48272339535153336,True,21
313,1,1,False,8540.673990983032,8584.930474040379,44.256483057346486,0.49645868887937955,True,24
314,1,1,False,8536.198097859717,8579.542732298793,43.34463443907589,0.47110861770877155,True,11
315,1,1,False,8552.728726183172,8592.289810009705,39.56108382653292,0.4879012050735515,True,8
316,1,1,False,8521.114218658491,8560.095152998676,38.98093434018483,0.4996826908577404,True,30
317,1,1,False,8547.61694887451,8594.382456902653,46.765508028141994,0.4887453956388273,True,14
318,1,1,False,8633.312596549778,8667.624858654874,34.312262105095215,0.4887273522198217,True,8
319,1,1,False,8610.850284682854,8649.8503940686,39.00010938574633,0.4952658935126128,True,74
320,1,1,False,8548.27681535047,8585.200253621335,36.92343827086552,0.4890786520425847,True,10
321,1,1,False,8577.593857798813,8620.533744613838,42.9398868150256,0.4899174131198511,True,16
322,1,1,False,8585.973942119006,8624.40944863307,38.4355065140644,0.49987255669735065,True,15
323,1,1,False,8488.78644010207,8532.378396372504,43.591956270433,0.49330224703038505,True,12
324,1,1,False,8617.652066467563,8660.287094241472,42.635027773909314,0.48923080860180884,True,9
325,1,1,False,8670.2385495857,8705.613524246151,35.3749746604517,0.4971161314994354,True,21
326,1,1,False,8347.158522869102,8384.675343188383,37.51682031928067,0.48859522219271323,True,11
327,1,1,False,8581.447209815999,8624.164960017597,42.71775020159839,0.4929333060307783,True,12
328,1,1,False,8619.17177261083,8652.355893885015,33.18412127418378,0.49270712857249127,True,21
329,1,1,False,8686.182137659445,8726.925358925284,40.743221265838656,0.4830475412370589,True,18
330,1,1,False,8542.694715934911,8584.863394557022,42.16867862211075,0.4922702213107949,True,11
331,1,1,False,8562.896588602576,8598.889841878332,35.993253275755706,0.4952891766865629,True,12
332,1,1,False,8390.771872587691,8431.838471208403,41.066598620711375,0.49608286178444483,True,29
333,1,1,False,8609.28566073537,8648.821742759183,39.536082023812924,0.4931843290717035,True,13
334,1,1,False,8355.198911596282,8392.56957129272,37.37065969643845,0.49515762993693985,True,19
335,1,1,False,8365.560449935154,8402.833001760513,37.27255182535919,0.49250477333843895,True,20
336,1,1,False,8703.955009373707,8746.523589143353,42.56857976964602,0.48995896916383896,True,14
337,1,1,False,8483.295625126979,8525.747696526705,42.452071399726265,0.49312144207648945,True,10
338,1,1,False,8597.135799417752,8638.031215654135,40.895416236382516,0.4975946659968972,True,19
339,1,1,False,8546.800342694956,8587.323493877031,40.5231511820748,0.4806520419631357,True,40
340,1,1,False,8475.617005431222,8518.04373005204,42.42672462081828,0.4949229959883002,True,33
341,1,1,False,8540.562959936973,8581.285017232209,40.72205729523557,0.48660506686731936,True,9
342,1,1,False,8400.19377809454,8442.491202119238,42.29742402469674,0.49827283548794665,True,20
343,1,1,False,8550.642567297398,8596.853774932611,46.21120763521321,0.4937909299472655,True,16
344,1,1,False,8525.931412243142,8569.529893595769,43.59848135262655,0.4879003545300589,True,13
345,1,1,False,8509.33296408143,8545.855522177706,36.52255809627604,0.49212553325724084,True,21
346,1,1,False,8539.428322662152,8586.399808102577,46.97148544042466,0.4923150985964084,True,14
347,1,1,False,8554.42556854646,8594.893066066426,40.467497519966855,0.497951255404036,True,11
348,1,1,False,8568.916675777735,8612.643735230895,43.72705945316011,0.4940485871342058,True,14
349,1,1,False,8565.299990128033,8603.18937319509,37.88938306705677,0.49548792568143785,True,12
350,1,1,False,8533.562475626719,8563.817509223967,30.255033597248257,0.48706828627102844,True,21
351,1,1,False,8573.450862813372,8615.265298661423,41.81443584805129,0.4949264582031071,True,23
352,1,1,False,8567.926399189746,8610.631374893988,42.704975704242315,0.47326994902507213,True,11
353,1,1,False,8326.717466331556,8371.835801103529,45.11833477197251,0.4864224218914936,True,18
354,1,1,False,8433.16725000715,8468.206674735498,35.03942472834751,0.4812279955543751,True,17
355,1,1,False,8581.769228128673,8616.950230880391,35.18100275171855,0.46361062037949824,True,36
356,1,1,False,8588.921306974862,8632.863149466999,43.94184249213686,0.48289207760714675,True,16
357,1,1,False,8556.33471617994,8591.729076002353,35.39435982241412,0.4809460780867185,True,15
358,1,1,False,8527.382908667882,8564.52477089608,37.14186222819808,0.49096444753180957,True,11
359,1,1,False,8493.974999430498,8539.094643272694,45.11964384219573,0.476911694746189,True,15
360,1,1,False,8498.439072136709,8540.783215101817,42.344142965108404,0.4871275821052585,True,8
361,1,1,False,8603.828176807638,8643.960301133311,40.13212432567343,0.47658911856488184,True,15
362,1,1,False,8500.205985772742,8541.906328986384,41.700343213642554,0.4819974170225718,True,11
363,1,1,False,8596.143523918123,8639.37636777796,43.232843859837885,0.4837144648721178,True,32
364,1,1,False,8565.39663027827,8606.0371418749,40.64051159662995,0.48346308966119295,True,15
365,1,1,False,8708.271743375717,8739.445534675053,31.17379129933579,0.46944771472582564,True,14
366,1,1,False,8487.765214339313,8532.00531731143,44.2401029721168,0.49618544824522187,True,10
367,1,1,False,8520.061689541482,8560.668492879708,40.60680333822529,0.4964215728940682,True,29
368,1,1,False,8600.910359335918,8644.410786509095,43.50042717317774,0.4950449088813505,True,9
369,1,1,False,8534.297559108363,8574.940757919092,40.64319881072879,0.4962488110260138,True,10
370,1,1,False,8656.839249827633,8695.700089499736,38.860839672102884,0.4842729428773788,True,11
371,1,1,False,8668.16730006086,8710.035281243461,41.86798118260049,0.496106453437568,True,14
372,1,1,False,8564.72519267805,8603.38690666721,38.66171398916049,0.4984744262312214,True,7
373,1,1,False,8573.01440999961,8611.59359789688,38.57918789726864,0.47788899927303724,True,15
374,1,1,False,8586.961158277123,8630.106642838953,43.14548456183002,0.4802150042517131,True,12
375,1,1,False,8561.359043688113,8603.587362178654,42.228318490540914,0.4927412121037516,True,12
376,1,1,False,8618.325505823921,8657.143922295016,38.81841647109468,0.47471029227430084,True,14
377,1,1,False,8543.756324379336,8574.108411029409,30.352086650073034,0.4986972684170615,True,21
378,1,1,False,8703.19856579027,8746.092704076746,42.894138286475936,0.4926328790261746,True,11
379,1,1,False,8636.306620018193,8668.49656852322,32.18994850502713,0.49068361542550426,True,11
380,1,1,False,8646.698591465976,8684.73830670192,38.03971523594373,0.4921623473401393,True,9
381,1,1,False,8381.732788834048,8420.295670743119,38.56288190907071,0.4945668337287892,True,17
382,1,1,False,8558.598078759504,8598.906154792629,40.30807603312496,0.481619683283235,True,48
383,1,1,False,8520.506903043013,8562.101270695168,41.59436765215469,0.49689408699958676,True,14
384,1,1,False,8439.84805258621,8475.03131500004,35.18326241382965,0.4960683060273364,True,10
385,1,1,False,8488.237629016867,8529.803948965495,41.566319948628006,0.4888582874853689,True,22
386,1,1,False,8545.397422945085,8581.578596351357,36.18117340627214,0.4987909456614377,True,27
387,1,1,False,8623.881169355054,8666.302432202961,42.4212628479072,0.49371595403441,True,22
388,1,1,False,8585.517213777333,8622.091357236919,36.574143459585684,0.4877415093019787,True,12
389,1,1,False,8479.938419791157,8519.471260688255,39.53284089709814,0.4774098457151618,True,11
390,1,1,False,8736.604812078574,8777.526134350494,40.92132227191905,0.4896483154334648,True,21
391,1,1,False,8598.200092825005,8640.677653086326,42.47756026132083,0.48998131532948974,True,45
392,1,1,False,8548.328110042214,8589.726922701606,41.398812659392206,0.48522484445418407,True,11
393,1,1,False,8615.480583407822,8655.861956914601,40.38137350677971,0.4886361546335988,True,10
394,1,1,False,8508.47153027033,8550.025144423496,41.55361415316656,0.47854969880263815,True,25
395,1,1,False,8564.299450032586,8606.534411051014,42.234961018428294,0.47666247760183783,True,9
396,1,1,False,8605.571877230825,8645.309875917845,39.73799868702008,0.49987522530043604,True,43
397,1,1,False,8612.288645816914,8656.658172021294,44.369526204380236,0.47937154391371845,True,14
398,1,1,False,8708.573878411664,8740.423974309355,31.850095897691062,0.4974052497366005,True,50
399,1,1,False,8556.34103842882,8598.150157241433,41.809118812612724,0.4868841543785719,True,26
400,1,1,False,8514.208763765124,8557.098486771776,42.889723006652275,0.4965563427407638,True,13
401,1,1,False,8578.724542989723,8621.790696403448,43.06615341372526,0.48519439883142856,True,19
402,1,1,False,8533.349846318357,8572.246000372284,38.8961540539276,0.49542770096335675,True,8
403,1,1,False,8500.92467996347,8541.810009945211,40.88532998174196,0.4988785024330292,True,15
404,1,1,False,8569.274495316156,8608.882345095979,39.60784977982257,0.4723141700308777,True,60
405,1,1,False,8424.00315823674,8459.210128031018,35.20696979427885,0.49917832574626664,True,66
406,1,1,False,8576.422143884292,8617.21969078915,40.79754690485788,0.49947692397474824,True,14
407,1,1,False,8501.617659639125,8546.82817793566,45.210518296535156,0.4900064090893553,True,17
408,1,1,False,8663.123180815717,8707.391572033715,44.268391217998214,0.49683450207320645,True,20
409,1,1,False,8647.578644638914,8689.325404326062,41.74675968714837,0.4971186499992333,True,11
410,1,1,False,8632.083115864036,8666.77723328973,34.69411742569355,0.49123828209188436,True,10
411,1,1,False,8518.01693318856,8553.641469524537,35.62453633597579,0.4804412734862236,True,17
412,1,1,False,8590.093290652127,8632.213143631092,42.119852978965355,0.4931243279005397,True,18
413,1,1,False,8597.510441225219,8642.996646085017,45.48620485979882,0.48357038659613283,True,19
414,1,1,False,8560.460133694676,8602.46374896887,42.00361527419409,0.494811518154826,True,15
415,1,1,False,8429.04289453812,8474.912636011495,45.86974147337423,0.49559610986681985,True,16
416,1,1,False,8508.782853006023,8553.281132263162,44.498279257139075,0.4987880599242465,True,14
417,1,1,False,8631.089110675814,8673.350042934459,42.26093225864497,0.48883166387900595,True,15
418,1,1,False,8532.570264733884,8575.271996441965,42.70173170808084,0.4909071258320848,True,56
419,1,1,False,8560.00341763832,8600.176120157868,40.17270251954869,0.4957192031011783,True,36
420,1,1,False,8591.728749891532,8635.664458751993,43.93570886046109,0.49074587122236346,True,11
421,1,1,False,8527.86546135767,8573.043144192643,45.17768283497389,0.48473137345154343,True,16
422,1,1,False,8536.75273622869,8578.108234316942,41.355498088252716,0.4911396897628695,True,15
423,1,1,False,8450.573121989019,8487.878990945765,37.30586895674605,0.49952981691236875,True,11
424,1,1,False,8502.357752310632,8536.587540343638,34.229788033006116,0.4685423973703981,True,14
425,1,1,False,8556.015010446565,8596.481047993582,40.46603754701755,0.4967026649301978,True,16
426,1,1,False,8588.643689040748,8621.44345506553,32.799766024782,0.4940821342572399,True,30
427,1,1,False,8510.446809339319,8550.0182685918,39.57145925248187,0.4965920586678525,True,17
428,1,1,False,8599.297342706031,8641.567948234675,42.2706055286435,0.4939841805158562,True,6
429,1,1,False,8342.681069087146,8383.569016125464,40.88794703831809,0.4795700333814994,True,10
430,1,1,False,8579.623496749122,8624.846547374449,45.22305062532723,0.4848436929371016,True,17
431,1,1,False,8512.401663980909,8551.39332680273,38.99166282182159,0.49400145395339545,True,7
432,1,1,False,8482.779577542264,8509.425766733606,26.646189191342273,0.42584594722552177,True,44
433,1,1,False,8550.006183555433,8588.000988492839,37.994804937405206,0.4711330959888845,True,17
434,1,1,False,8677.54561324606,8717.665050895275,40.11943764921489,0.4904937936485947,True,13
435,1,1,False,8552.86587686064,8588.568948761618,35.7030719009781,0.4850003280703157,True,7
436,1,1,False,8485.239343270168,8518.310672212474,33.07132894230563,0.49062039528431994,True,12
437,1,1,False,8581.870571692501,8619.65616182321,37.78559013070844,0.49673189062297246,True,13
438,1,1,False,8438.218914234789,8481.680787171399,43.461872936610234,0.47903851564222977,True,51
439,1,1,False,8559.78077571048,8603.831792787216,44.05101707673566,0.48552025734259807,True,12
440,1,1,False,8594.411380988035,8639.388080498346,44.97669951031094,0.48702247186301634,True,13
441,1,1,False,8565.435040303244,8605.323767262193,39.88872695894861,0.49576225599806345,True,13
442,1,1,False,8438.56486244022,8473.681453788879,35.1165913486584,0.4949723527337341,True,19
443,1,1,False,8687.365734559466,8730.387161027333,43.02142646786706,0.4945279878877603,True,12
444,1,1,False,8552.37313979711,8594.222179969565,41.849040172455716,0.4949472546789296,True,26
445,1,1,False,8491.066071938625,8535.097800207619,44.0317282689939,0.4957127145815824,True,18
446,1,1,False,8576.985965419495,8621.484812524692,44.498847105196546,0.4978161935191907,True,11
447,1,1,False,8509.288346484202,8555.720195304328,46.431848820126106,0.49217473034595927,True,14
448,1,1,False,8600.538729080905,8641.950676560497,41.41194747959162,0.48608305600842827,True,23
449,1,1,False,8593.98420969618,8637.299795295674,43.315585599493716,0.4868752317904616,True,16
450,1,1,False,8619.617455644202,8657.229905705663,37.61245006146055,0.4909183557153042,True,43
451,1,1,False,8516.485772329917,8555.545090320173,39.059317990255295,0.47821411441488243,True,23
452,1,1,False,8494.709951529909,8534.400061387725,39.690109857816424,0.4510059958306952,True,67
453,1,1,False,8480.527616383228,8524.143832459858,43.616216076630735,0.4875869940157145,True,12
454,1,1,False,8522.38149106145,8563.569667593038,41.1881765315884,0.49032933826657227,True,34
455,1,1,False,8514.316965327862,8550.999185380715,36.682220052853154,0.484679008473436,True,19
456,1,1,False,8549.075370154682,8595.717734223164,46.64236406848249,0.49048452539251713,True,11
457,1,1,False,8523.66814660586,8567.766698953435,44.098552347575605,0.47867490515675615,True,26
458,1,1,False,8507.524735748888,8542.621496872582,35.096761123693796,0.47238613862240314,True,23
459,1,1,False,8663.603147423159,8703.997822128766,40.39467470560703,0.48194182161084254,True,16
460,1,1,False,8494.932105167698,8536.884315916166,41.95221074846813,0.49486782421099823,True,10
461,1,1,False,8583.405250223248,8628.814411604848,45.409161381599915,0.49089473730707334,True,15
462,1,1,False,8587.337685667058,8622.695122502482,35.35743683542387,0.4795846046428056,True,10
463,1,1,False,8563.02132530448,8602.574376001752,39.55305069727183,0.48998935118411086,True,15
464,1,1,False,8519.424496338777,8562.481824212338,43.05732787356101,0.4986454145556152,True,35
465,1,1,False,8657.2060515014,8695.553733218412,38.347681717012165,0.49531926312155405,True,12
466,1,1,False,8629.380898732337,8667.731693917513,38.35079518517523,0.4887960711338531,True,24
467,1,1,False,8616.998391689242,8659.931371876095,42.932980186853456,0.4836929941117151,True,17
468,1,1,False,8470.753789545734,8510.215897462262,39.46210791652811,0.49454844066577386,True,23
469,1,1,False,8517.085296418929,8553.209804424094,36.1245080051649,0.47847014121472226,True,36
470,1,1,False,8534.079539026548,8572.043456255218,37.96391722866974,0.4987626821402054,True,15
471,1,1,False,8581.981689730528,8619.125384522384,37.14369479185552,0.49383516333812116,True,18
472,1,1,False,8520.430784876196,8562.112859635154,41.68207475895724,0.4839616689727242,True,12
473,1,1,False,8524.267900374703,8562.678010432088,38.41011005738437,0.4785824601857599,True,18
474,1,1,False,8599.175039323889,8636.116982646554,36.94194332266488,0.4900712757137063,True,15
475,1,1,False,8511.505858802442,8548.025451288566,36.519592486123656,0.4898271173265636,True,10
476,1,1,False,8422.658950947005,8453.533477495565,30.874526548559516,0.4230405747724462,True,77
477,1,1,False,8498.925459969229,8538.369192404227,39.44373243499831,0.4872510723026962,True,13
478,1,1,False,8483.778598477622,8525.697531363377,41.91893288575557,0.4846096956653521,True,13
479,1,1,False,8627.752570215634,8671.58850599193,43.83593577629472,0.49564641200774584,True,15
480,1,1,False,8569.016599851413,8610.617698597762,41.601098746348725,0.4777178503909837,True,18
481,1,1,False,8442.493216271303,8480.105797116046,37.612580844743206,0.49556255952582545,True,8
482,1,1,False,8573.516626450724,8613.937340870172,40.420714419447904,0.47810121235291614,True,11
483,1,1,False,8602.605492534993,8647.799037562125,45.19354502713213,0.48670281173587276,True,11
484,1,1,False,8755.929516200596,8801.592550755666,45.663034555069316,0.48344176747541434,True,12
485,1,1,False,8686.663886700751,8722.398268243775,35.73438154302312,0.48567344235983195,True,18
486,1,1,False,8466.157955030389,8509.262785834062,43.104830803673394,0.4879807708691108,True,16
487,1,1,False,8571.342582955398,8609.161014946849,37.81843199145078,0.48145137027126306,True,33
488,1,1,False,8568.989398552485,8611.210632097118,42.22123354463292,0.4893671930846352,True,36
489,1,1,False,8601.525657974005,8642.857799391351,41.332141417346065,0.4990766723296804,True,11
490,1,1,False,8585.048032280665,8620.533831862818,35.48579958215305,0.487195831645974,True,14
491,1,1,False,8452.007918935276,8487.860166793012,35.852247857736074,0.49522490418668075,True,16
492,1,1,False,8484.766447853177,8527.8039343303,43.03748647712382,0.49147782964953857,True,9
493,1,1,False,8466.942908129158,8510.091733601586,43.14882547242814,0.49578261480893976,True,41
494,1,1,False,8455.245586643156,8501.9819296795,46.7363430363439,0.4943935938017658,True,15
495,1,1,False,8574.391515269013,8614.087837075773,39.69632180675944,0.4863583318386358,True,14
496,1,1,False,8504.011521165,8543.154442692548,39.142921527547514,0.48965405061469336,True,11
497,1,1,False,8407.09620312897,8447.77578593401,40.67958280504172,0.48426042961997795,True,15
498,1,1,False,8534.946660434915,8575.91579214014,40.969131705225664,0.49021446759561227,True,16
499,1,1,False,8639.464084911586,8679.527824626417,40.06373971483117,0.48609590693560406,True,17
