repeat,renal_effect_sd,heart_failure_effect_sd,method,accuracy,adjusted_rand_index,false_atrial_renal_competing,brier_score,expected_calibration_error,mean_posterior_entropy,predicted_atrial_prevalence,renal_competing_subgroup_size,accuracy__uncomplicated,false_atrial__uncomplicated,mean_posterior_entropy__uncomplicated,subgroup_size__uncomplicated,competing_subgroup_size__uncomplicated,accuracy__renal_only,false_atrial__renal_only,mean_posterior_entropy__renal_only,subgroup_size__renal_only,competing_subgroup_size__renal_only,accuracy__heart_failure_only,false_atrial__heart_failure_only,mean_posterior_entropy__heart_failure_only,subgroup_size__heart_failure_only,competing_subgroup_size__heart_failure_only,accuracy__redundant,false_atrial__redundant,mean_posterior_entropy__redundant,subgroup_size__redundant,competing_subgroup_size__redundant
1,0.5,0.5,Two-path latent SCM (counterfactual query),0.804,0.36903265976375005,0.23668639053254437,0.16803582019036517,0.1439271519463443,0.11697433466019916,0.51,169,0.8186119873817035,0.17857142857142858,0.11035954983971143,634,308,0.7849829351535836,0.24050632911392406,0.11839573429242932,293,158,0.7755102040816326,0.3333333333333333,0.13066584025233738,49,21,0.7083333333333334,0.18181818181818182,0.24640848924065853,24,11
2,0.5,0.5,Associative latent class model,0.824,0.4193277184518555,0.2922077922077922,0.1285444721043661,0.05439662453718967,0.35310049716350533,0.453,154,0.8201550387596899,0.062111801242236024,0.34759249190361874,645,322,0.8421052631578947,0.26811594202898553,0.36496251065506646,285,138,0.851063829787234,0.037037037037037035,0.345524910518044,47,27,0.6521739130434783,0.5,0.3760588502012713,23,16
2,0.5,0.5,Renal-adjusted associative latent class model,0.837,0.45372974239355335,0.14285714285714285,0.11286951677509185,0.019403980647552773,0.3655135092955656,0.484,154,0.8294573643410853,0.14596273291925466,0.35801143046864164,645,322,0.8701754385964913,0.11594202898550725,0.37579532959583073,285,138,0.7872340425531915,0.2222222222222222,0.37748822582988945,47,27,0.7391304347826086,0.375,0.42402265628152874,23,16
2,0.5,0.5,Two-nuisance adjusted associative latent model,0.836,0.4510347614195929,0.16233766233766234,0.11136658190994331,0.030736118090067446,0.36401631459983613,0.489,154,0.827906976744186,0.15838509316770186,0.35744990816278066,645,322,0.8666666666666667,0.13768115942028986,0.3741585289801417,285,138,0.851063829787234,0.07407407407407407,0.3597728969322823,47,27,0.6521739130434783,0.375,0.43115725737760374,23,16
2,0.5,0.5,Two-path biologically constrained latent SCM,0.845,0.4755764387485678,0.19480519480519481,0.11493595800485722,0.03921289953470788,0.3608806566377818,0.474,154,0.8372093023255814,0.10869565217391304,0.35484382019954586,645,322,0.8666666666666667,0.17391304347826086,0.3710034344695909,285,138,0.8723404255319149,0.037037037037037035,0.35318860046799444,47,27,0.7391304347826086,0.375,0.4204586766628528,23,16
2,0.5,0.5,Two-path latent SCM (counterfactual query),0.844,0.4728170429115207,0.17532467532467533,0.1286530180004561,0.10353266442397421,0.12310932755691,0.481,154,0.8372093023255814,0.12422360248447205,0.1175755196435971,645,322,0.8701754385964913,0.15217391304347827,0.12758698145729158,285,138,0.8297872340425532,0.1111111111111111,0.12298355607664689,47,27,0.7391304347826086,0.375,0.22306958851562433,23,16
3,0.5,0.5,Associative latent class model,0.806,0.37391750910528115,0.3221476510067114,0.1331097499271765,0.04548610651087668,0.3540109508314473,0.497,149,0.8104265402843602,0.1394658753709199,0.3608215657442817,633,337,0.8075601374570447,0.3,0.3361142708965648,291,140,0.7818181818181819,0.21739130434782608,0.38298581107052904,55,23,0.7142857142857143,0.6666666666666666,0.32082987026369103,21,9
3,0.5,0.5,Renal-adjusted associative latent class model,0.82,0.40900873839923735,0.18120805369127516,0.1238753738432435,0.030966312558793813,0.36137229575766705,0.491,149,0.8167456556082149,0.17210682492581603,0.36693620699122076,633,337,0.8247422680412371,0.17857142857142858,0.3463397987226108,291,140,0.8181818181818182,0.21739130434782608,0.37372605919826823,55,23,0.8571428571428571,0.2222222222222222,0.36961247847808876,21,9
3,0.5,0.5,Two-nuisance adjusted associative latent model,0.819,0.40645020922444447,0.174496644295302,0.1237567594168145,0.03708431548754246,0.3607125619395009,0.49,149,0.8167456556082149,0.17507418397626112,0.36617435468165355,633,337,0.8213058419243986,0.17857142857142858,0.3455797669439456,291,140,0.8,0.21739130434782608,0.3743688149244517,55,23,0.9047619047619048,0.1111111111111111,0.3700094487848174,21,9
3,0.5,0.5,Two-path biologically constrained latent SCM,0.815,0.396295992058817,0.16778523489932887,0.12441356107387663,0.036412609533879606,0.3601877528802661,0.492,149,0.8167456556082149,0.18694362017804153,0.3657626882563555,633,337,0.8109965635738832,0.17857142857142858,0.3442317603875091,291,140,0.8,0.21739130434782608,0.3773282315949743,55,23,0.8571428571428571,0.0,0.3683560096906828,21,9
3,0.5,0.5,Two-path latent SCM (counterfactual query),0.815,0.39629605094351433,0.16778523489932887,0.14737557331713508,0.12120895774423486,0.13343295220115298,0.49,149,0.8167456556082149,0.18397626112759644,0.13912928196666827,633,337,0.8109965635738832,0.17857142857142858,0.11135944007136864,291,140,0.8,0.21739130434782608,0.16641606762860775,55,23,0.8571428571428571,0.0,0.18122075885286973,21,9
4,0.5,0.5,Associative latent class model,0.824,0.4193246555006145,0.41714285714285715,0.13611058432778453,0.05395143982683654,0.36905832584310644,0.54,175,0.8548895899053628,0.12025316455696203,0.37616685389510895,634,316,0.7612903225806451,0.39644970414201186,0.3599409249911224,310,169,0.9090909090909091,0.14285714285714285,0.32864355433549747,44,21,0.5,1.0,0.37721144463312656,12,6
4,0.5,0.5,Renal-adjusted associative latent class model,0.825,0.4219244358321738,0.38285714285714284,0.13146030797854572,0.05820936771001027,0.3669598564651458,0.553,175,0.8533123028391167,0.1550632911392405,0.3714439735883151,634,316,0.7677419354838709,0.3609467455621302,0.3639155928035626,310,169,0.9090909090909091,0.19047619047619047,0.31500481576838496,44,21,0.5,1.0,0.39919429560338937,12,6
4,0.5,0.5,Two-nuisance adjusted associative latent model,0.822,0.4141530234132221,0.3942857142857143,0.13180532466072797,0.05942494006490663,0.36583330559429905,0.556,175,0.8501577287066246,0.16139240506329114,0.3698354140296843,634,316,0.7645161290322581,0.378698224852071,0.3604387655369571,310,169,0.9090909090909091,0.14285714285714285,0.32237161469837355,44,21,0.5,0.8333333333333334,0.4531070613578454,12,6
4,0.5,0.5,Two-path biologically constrained latent SCM,0.82,0.40901036484920217,0.30857142857142855,0.12552448833183708,0.05388468290101324,0.36989490902973915,0.54,175,0.8422712933753943,0.18354430379746836,0.37060640259889244,634,316,0.7709677419354839,0.2958579881656805,0.3702358504965268,310,169,0.9090909090909091,0.19047619047619047,0.3220463267706758,44,21,0.5833333333333334,0.6666666666666666,0.4989414791840275,12,6
4,0.5,0.5,Two-path latent SCM (counterfactual query),0.831,0.43768155840898165,0.24,0.14304135261779852,0.11806851276679876,0.13609631442807682,0.511,175,0.8501577287066246,0.16139240506329114,0.12667091467668593,634,316,0.7838709677419354,0.23668639053254437,0.15340060416176568,310,169,0.9090909090909091,0.14285714285714285,0.10161563537550598,44,21,0.75,0.3333333333333333,0.31347327303235956,12,6
