renal_effect_sd,method,metric,repeat_count,mean,sample_sd,monte_carlo_standard_error,ci95_low,ci95_high,repeat_quantile_2_5,repeat_quantile_97_5
0.5,Associative latent class model,false_atrial_renal_competing,500,0.3414250620404333,0.0990292022250681,0.004428720558656514,0.33272382459436955,0.3501262994864971,0.16419057377049182,0.5479019607843136
0.5,Associative latent class model,brier_score,500,0.13602216967754227,0.00974393453868427,0.0004357619999361216,0.1351660152687922,0.13687832408629233,0.11940369026588081,0.15897391378647685
0.5,Associative latent class model,expected_calibration_error,500,0.05214114109394772,0.02252957353568906,0.0010075531585976203,0.05016157179026852,0.05412071039762692,0.022703821504976393,0.10633293559603517
0.5,Associative latent class model,mean_posterior_entropy,500,0.3697908665354113,0.0189977669360313,0.0008496059657932777,0.3681216207236588,0.37146011234716386,0.3305924182052081,0.4079667578319788
0.5,Associative latent class model,predicted_atrial_prevalence,500,0.50255,0.053902081302464336,0.002410574358420613,0.49781387370884983,0.5072861262911502,0.39295,0.608
0.5,Renal-adjusted associative latent class model,accuracy,500,0.8163400000000001,0.014610658530174807,0.0006534085133901606,0.8150562290894209,0.8176237709105793,0.783475,0.841525
0.5,Renal-adjusted associative latent class model,adjusted_rand_index,500,0.40053661314605965,0.03653378822673294,0.0016338406790111272,0.39732655834381525,0.40374666794830405,0.32076063020992107,0.4660271527804014
0.5,Renal-adjusted associative latent class model,false_atrial_renal_competing,500,0.18458629296540546,0.0920116142575393,0.004114884483986934,0.17650165847919722,0.1926709274516137,0.03634812738044858,0.3826814768460575
0.5,Renal-adjusted associative latent class model,brier_score,500,0.1290105616614828,0.008809802816578971,0.0003939863593247938,0.12823648508166915,0.12978463824129646,0.11445518927798977,0.14788167286557716
0.5,Renal-adjusted associative latent class model,expected_calibration_error,500,0.04671066902811381,0.020995389693411384,0.0009389423713713264,0.04486590135463692,0.04855543670159071,0.021164137476840292,0.10743432196955884
0.5,Renal-adjusted associative latent class model,mean_posterior_entropy,500,0.3699875546766858,0.018763804153846667,0.0008391428320898813,0.3683388660912422,0.3716362432621294,0.3325557392083044,0.408632037078352
0.5,Renal-adjusted associative latent class model,predicted_atrial_prevalence,500,0.49974599999999997,0.05049960300643576,0.002258410903182862,0.4953088337215896,0.5041831662784103,0.397475,0.594525
0.5,Biologically constrained latent SCM,accuracy,500,0.819184,0.013543300409130087,0.0006056748070903117,0.8179940129051289,0.8203739870948712,0.79,0.843
0.5,Biologically constrained latent SCM,adjusted_rand_index,500,0.4076533627840259,0.03435590943451182,0.0015364429784878956,0.40463466810661414,0.4106720574614377,0.33574547296892077,0.47006631726325504
0.5,Biologically constrained latent SCM,false_atrial_renal_competing,500,0.1818179890341936,0.06930843829926833,0.003099567589030278,0.17572817749267305,0.18790780057571416,0.05957830002196355,0.334610705596107
0.5,Biologically constrained latent SCM,brier_score,500,0.12704668410053827,0.00787825426377659,0.0003523262415566403,0.1263544583785357,0.12773890982254082,0.11304528732396128,0.14311912662274778
0.5,Biologically constrained latent SCM,expected_calibration_error,500,0.04603891612175188,0.022353559830923957,0.0009996815864210934,0.04407481232728118,0.04800301991622258,0.01911123464089241,0.10634252306736232
0.5,Biologically constrained latent SCM,mean_posterior_entropy,500,0.3728649290488394,0.018760158306234825,0.0008389797848279677,0.3712165608071434,0.3745132972905354,0.33321351543403577,0.40873365803419903
0.5,Biologically constrained latent SCM,predicted_atrial_prevalence,500,0.49970600000000004,0.052638095541199144,0.002354047196724997,0.4950809342848223,0.5043310657151777,0.38895,0.601525
0.5,Data-generating oracle (reference),accuracy,500,0.8265459999999999,0.0120707618061646,0.0005398208787758436,0.8254853980536002,0.8276066019463996,0.801,0.849525
0.5,Data-generating oracle (reference),adjusted_rand_index,500,0.42653687978532295,0.03152738132343252,0.0014099473558350478,0.4237667147755685,0.4293070447950774,0.36176560428516097,0.4881598288740204
0.5,Data-generating oracle (reference),false_atrial_renal_competing,500,0.17332613613698739,0.03098362512002353,0.0013856298391548539,0.17060374846697032,0.17604852380700445,0.1156896551724138,0.23912539515279238
0.5,Data-generating oracle (reference),brier_score,500,0.12195020286141017,0.006393093305465986,0.0002859078243504154,0.12138847135579557,0.12251193436702477,0.11024316886156528,0.13492924094741995
0.5,Data-generating oracle (reference),expected_calibration_error,500,0.0275501200118443,0.006794212560916416,0.00030384642279584074,0.026953144014630847,0.028147096009057754,0.01567170917533764,0.04131136443857695
0.5,Data-generating oracle (reference),mean_posterior_entropy,500,0.38193789651607,0.0072632638119245205,0.0003248230324395495,0.3812997071573663,0.38257608587477376,0.36774073803347795,0.39601513772112934
0.5,Data-generating oracle (reference),predicted_atrial_prevalence,500,0.49977200000000005,0.014959397820979728,0.000669004608603458,0.49845758698277065,0.5010864130172294,0.469475,0.526525
1.0,Associative latent class model,accuracy,500,0.733876,0.02870673749409903,0.0012838043289809479,0.7313536719025739,0.736398328097426,0.67295,0.786
1.0,Associative latent class model,adjusted_rand_index,500,0.22130149349333914,0.05288974160061137,0.002365301150627311,0.21665431680416472,0.22594867018251355,0.11880164772018116,0.32651905951412064
1.0,Associative latent class model,false_atrial_renal_competing,500,0.6377043637626444,0.12048615749180856,0.00538830476998859,0.6271178030134488,0.64829092451184,0.3980930478671442,0.8722633136094673
