repeat,shift_index,shift,method,accuracy,adjusted_rand_index,false_atrial_renal_competing,brier_score,expected_calibration_error,mean_posterior_entropy,predicted_atrial_prevalence,renal_competing_subgroup_size,accuracy_complete_case,accuracy_any_missing,accuracy_electrical_missing,biomarker_missing_fraction,all_biomarkers_missing_rate
316,3,Strong shift,Modular causal latent SCM,0.765,0.2801880580019011,0.1597444089456869,0.15398412039901557,0.04342978080927899,0.4698509735309153,0.445,313,0.7855227882037533,0.7527910685805422,0.7560975609756098,0.28,0.011
316,3,Strong shift,Target oracle (reference),0.78,0.3129122354643329,0.20766773162939298,0.1496478535912887,0.019378938459092474,0.4578040462645488,0.5,313,0.8203753351206434,0.7559808612440191,0.7682926829268293,0.28,0.011
317,0,No shift,Pooled associative latent class model,0.809,0.38130468785048216,0.3161290322580645,0.13488430731926196,0.02380813507203639,0.4343087542592303,0.5,155,0.8137369033760187,0.7801418439716312,0.8181818181818182,0.051333333333333335,0.0
317,0,No shift,Target-calibrated associative latent model,0.816,0.39882251323720835,0.15483870967741936,0.12903614208457453,0.02623396879546889,0.41293662583347557,0.489,155,0.8230500582072177,0.7730496453900709,0.8181818181818182,0.051333333333333335,0.0
317,0,No shift,Frozen causal latent SCM,0.815,0.39629686022947297,0.17419354838709677,0.1288815570782899,0.03009218356595388,0.4138109260126312,0.478,155,0.819557625145518,0.7872340425531915,0.8409090909090909,0.051333333333333335,0.0
317,0,No shift,Modular causal latent SCM,0.808,0.3788369152784607,0.16129032258064516,0.12947671869380542,0.031738943172775445,0.41367253150072253,0.467,155,0.8149010477299186,0.7659574468085106,0.7727272727272727,0.051333333333333335,0.0
317,0,No shift,Target oracle (reference),0.822,0.41414984845758324,0.1935483870967742,0.12761985956356087,0.024876575825833882,0.4024136681678641,0.511,155,0.830034924330617,0.7730496453900709,0.8181818181818182,0.051333333333333335,0.0
317,1,Mild shift,Pooled associative latent class model,0.779,0.31067614411826555,0.3915094339622642,0.14699686329790648,0.02812421882331917,0.4427492841083946,0.528,212,0.7949400798934754,0.7309236947791165,0.7368421052631579,0.094,0.001
317,1,Mild shift,Target-calibrated associative latent model,0.798,0.3545738453380147,0.28773584905660377,0.1370336711552546,0.03102028136696403,0.4225339874806471,0.539,212,0.8122503328894807,0.7550200803212851,0.7894736842105263,0.094,0.001
317,1,Mild shift,Frozen causal latent SCM,0.81,0.3837831909418208,0.22169811320754718,0.13432136763054917,0.024724431147319335,0.4263129039220359,0.497,212,0.8189081225033289,0.7831325301204819,0.8105263157894737,0.094,0.001
317,1,Mild shift,Modular causal latent SCM,0.813,0.3912666986352994,0.18867924528301888,0.13369820968648444,0.02458894895017703,0.4264029603908119,0.496,212,0.8202396804260985,0.7911646586345381,0.8,0.094,0.001
317,1,Mild shift,Target oracle (reference),0.811,0.38627045156997897,0.2028301886792453,0.13265357935413732,0.015752029172515183,0.41525158291119224,0.518,212,0.8229027962716379,0.7751004016064257,0.8105263157894737,0.094,0.001
317,2,Moderate shift,Pooled associative latent class model,0.761,0.27175922686011417,0.4094488188976378,0.15995028107739695,0.032209702254475704,0.4498024860789287,0.538,254,0.7933333333333333,0.7125,0.7,0.157,0.004
317,2,Moderate shift,Target-calibrated associative latent model,0.782,0.31742354706186127,0.3464566929133858,0.15080586331115203,0.04701647460446662,0.43476999396270727,0.563,254,0.8016666666666666,0.7525,0.7352941176470589,0.157,0.004
317,2,Moderate shift,Frozen causal latent SCM,0.787,0.32880452078852057,0.28346456692913385,0.14636297256759445,0.024249291605662124,0.43804825148886245,0.512,254,0.8083333333333333,0.755,0.7529411764705882,0.157,0.004
317,2,Moderate shift,Modular causal latent SCM,0.794,0.34508843810502393,0.23228346456692914,0.1437752458869924,0.019522461590569442,0.4403281989559683,0.501,254,0.82,0.755,0.7411764705882353,0.157,0.004
317,2,Moderate shift,Target oracle (reference),0.791,0.33806225760278547,0.23228346456692914,0.14241592576077078,0.024269411943870754,0.43003096387913026,0.518,254,0.8183333333333334,0.75,0.7294117647058823,0.157,0.004
317,3,Strong shift,Pooled associative latent class model,0.749,0.24725439442411706,0.4076655052264808,0.1739869586086433,0.04548730622946702,0.46492604310693114,0.536,287,0.7898550724637681,0.7201365187713311,0.6909722222222222,0.259,0.016
317,3,Strong shift,Target-calibrated associative latent model,0.76,0.2696890249225212,0.156794425087108,0.16218899261856023,0.06380556686328069,0.4614612961444196,0.417,287,0.7874396135265701,0.7406143344709898,0.7222222222222222,0.259,0.016
317,3,Strong shift,Frozen causal latent SCM,0.767,0.28444265136416613,0.3170731707317073,0.15834520161630908,0.03441713283264732,0.45752279014282965,0.532,287,0.8091787439613527,0.7372013651877133,0.7152777777777778,0.259,0.016
317,3,Strong shift,Modular causal latent SCM,0.772,0.29523397430779147,0.20209059233449478,0.15355348470309135,0.027377026061730696,0.46590343883207663,0.465,287,0.8164251207729468,0.7406143344709898,0.7152777777777778,0.259,0.016
317,3,Strong shift,Target oracle (reference),0.768,0.2865836505614985,0.24041811846689895,0.15150948513436277,0.023702893769458635,0.4572773630444359,0.525,287,0.8140096618357487,0.735494880546075,0.6979166666666666,0.259,0.016
318,0,No shift,Pooled associative latent class model,0.776,0.3040001913828634,0.22727272727272727,0.14831178312943316,0.0918433515957359,0.4239094983264059,0.419,154,0.7824561403508772,0.7379310344827587,0.6956521739130435,0.050333333333333334,0.001
318,0,No shift,Target-calibrated associative latent model,0.796,0.3498113250035103,0.13636363636363635,0.13579785231884817,0.06511624292311557,0.40050141703717623,0.451,154,0.8035087719298246,0.7517241379310344,0.7608695652173914,0.050333333333333334,0.001
318,0,No shift,Frozen causal latent SCM,0.807,0.376371211539161,0.14935064935064934,0.13318548980753808,0.06105868233082809,0.40083459846748326,0.464,154,0.8128654970760234,0.7724137931034483,0.782608695652174,0.050333333333333334,0.001
318,0,No shift,Modular causal latent SCM,0.804,0.36903083337809384,0.12337662337662338,0.13425660028121172,0.06691638750330034,0.39995716634819745,0.453,154,0.8070175438596491,0.7862068965517242,0.8043478260869565,0.050333333333333334,0.001
318,0,No shift,Target oracle (reference),0.823,0.41673192935248726,0.2012987012987013,0.12862396900163378,0.02481667810265774,0.39765842148104275,0.532,154,0.8327485380116959,0.7655172413793103,0.782608695652174,0.050333333333333334,0.001
