repeat,method,converged,iterations,best_start,log_likelihood,minimum_effective_class_fraction,anchor_margin
96,Modular causal latent SCM,True,22,0,-7812.974786631448,0.46736423304165403,1.863777617081381
97,Pooled associative latent class model,True,24,0,-8022.71872951948,0.47984110219970816,1.7515703491522867
97,Target-calibrated associative latent model,True,10,3,-7756.418629100652,0.4976439297722767,1.7130722586886287
97,Modular causal latent SCM,True,12,1,-7761.073154274485,0.499388095094412,1.7051031730831383
98,Pooled associative latent class model,True,33,1,-8009.4578513181095,0.43673494614785985,2.1130166108255333
98,Target-calibrated associative latent model,True,23,1,-7774.4020334734705,0.4683702707104054,2.094343023366071
98,Modular causal latent SCM,True,24,1,-7776.395066748115,0.4649672675640927,2.106977939729546
99,Pooled associative latent class model,True,22,1,-7945.156813347898,0.4516107127425774,1.8458988624908101
99,Target-calibrated associative latent model,True,24,0,-7685.273089699074,0.4632832166684685,1.8972254630299275
99,Modular causal latent SCM,True,23,2,-7694.427211243137,0.46310910912302056,1.9066111209399021
100,Pooled associative latent class model,True,27,2,-8049.220669682137,0.47480531869183945,1.8710341267618675
100,Target-calibrated associative latent model,True,22,2,-7807.771673922287,0.48564557299424205,1.905905624634869
100,Modular causal latent SCM,True,23,3,-7810.808859906569,0.48703905222014837,1.9051311420464683
101,Pooled associative latent class model,True,27,2,-8049.01581307304,0.4886712872199782,1.8285181171433509
101,Target-calibrated associative latent model,True,20,1,-7785.573338965647,0.4996934419779378,1.8872326232296608
101,Modular causal latent SCM,True,20,1,-7787.997596036095,0.4995060782847961,1.8882595557310995
102,Pooled associative latent class model,True,19,3,-8007.538866692483,0.49415846184983503,2.099328154677189
102,Target-calibrated associative latent model,True,20,2,-7773.723111021321,0.48854744559543645,2.1403718159851612
102,Modular causal latent SCM,True,18,1,-7779.921009480719,0.48963312954463806,2.1418431598344823
103,Pooled associative latent class model,True,23,1,-8081.474725649088,0.47624889426228934,2.0808338075531525
103,Target-calibrated associative latent model,True,29,2,-7835.779394040737,0.4535930827928083,2.1416248705281182
103,Modular causal latent SCM,True,26,0,-7844.326591554227,0.4578044565450618,2.11850805783368
104,Pooled associative latent class model,True,19,0,-7972.66184197533,0.49646379534063273,1.8927429917992789
104,Target-calibrated associative latent model,True,17,2,-7767.48842008575,0.49828465685433987,1.9672609988216576
104,Modular causal latent SCM,True,21,3,-7771.229239905274,0.49654499281635855,1.9697035563524512
105,Pooled associative latent class model,True,25,3,-7942.571077759436,0.49615159924257973,1.950318647125956
105,Target-calibrated associative latent model,True,20,1,-7722.395760442139,0.4919093353107655,2.0040541854615723
105,Modular causal latent SCM,True,15,3,-7728.704512904543,0.4927692445670921,2.017441189998559
106,Pooled associative latent class model,True,33,3,-7925.281219735945,0.44025145869282256,2.0750424060719768
106,Target-calibrated associative latent model,True,27,3,-7693.415482199967,0.45645478588907684,2.1256218207512827
106,Modular causal latent SCM,True,27,3,-7696.017363324819,0.4577864929478692,2.12408485990638
107,Pooled associative latent class model,True,26,1,-8076.6510446648845,0.47517564087164255,1.9592244505916159
107,Target-calibrated associative latent model,True,20,3,-7800.47860564924,0.491153807010642,2.043866558869917
107,Modular causal latent SCM,True,19,3,-7802.173091753837,0.49529013099313224,2.0453283796715223
108,Pooled associative latent class model,True,38,2,-7951.787596100961,0.42471596000820705,1.9730737836450372
108,Target-calibrated associative latent model,True,30,2,-7741.954295977224,0.4465566424541413,1.9815695128025057
108,Modular causal latent SCM,True,30,3,-7744.394086234248,0.44987898596771914,1.9826280103609917
109,Pooled associative latent class model,True,31,3,-8022.811852789184,0.4393780813462672,1.9148952320428438
109,Target-calibrated associative latent model,True,30,1,-7801.262945689724,0.42713026949145316,1.9304533206485015
109,Modular causal latent SCM,True,30,1,-7805.484249416562,0.4244834508900209,1.940832083083913
110,Pooled associative latent class model,True,33,1,-8103.098041677074,0.4379570977619811,2.0976559020541177
110,Target-calibrated associative latent model,True,22,2,-7866.244577940871,0.4496501962309847,2.1730871432473418
110,Modular causal latent SCM,True,30,1,-7872.566655844417,0.4502539647572035,2.1525442548586584
111,Pooled associative latent class model,True,21,1,-8022.471710988075,0.47723215794178686,1.854345672671239
111,Target-calibrated associative latent model,True,24,2,-7788.984439910011,0.4802533771258135,2.00709411898022
111,Modular causal latent SCM,True,21,1,-7797.15854008897,0.48168642568020736,1.9503485371474225
112,Pooled associative latent class model,True,19,2,-7984.833328015796,0.48123247940841846,2.0768626282857467
112,Target-calibrated associative latent model,True,18,1,-7753.664643480113,0.49987583604503055,2.1037860822107186
112,Modular causal latent SCM,True,16,3,-7760.397210039149,0.49715916159918927,2.124457492039893
113,Pooled associative latent class model,True,14,2,-8011.669771383895,0.4946310376672418,1.8270161710133592
113,Target-calibrated associative latent model,True,20,0,-7805.835806559744,0.49875594631915443,1.9271026109966882
113,Modular causal latent SCM,True,12,2,-7808.276387681493,0.49823956261117386,1.9050303963159938
114,Pooled associative latent class model,True,22,0,-7983.596064316583,0.4684254871749743,2.07707975154369
114,Target-calibrated associative latent model,True,20,2,-7740.446516553244,0.47763312010384856,2.1686944518437565
114,Modular causal latent SCM,True,16,0,-7741.6499084131665,0.4800622847809088,2.163186189181332
115,Pooled associative latent class model,True,16,0,-8020.486740414453,0.49753287273263785,2.021095032403675
115,Target-calibrated associative latent model,True,17,1,-7762.969827717268,0.48911148710567665,2.126145953366748
115,Modular causal latent SCM,True,18,3,-7769.963427956041,0.49234962437164664,2.1420810862123867
116,Pooled associative latent class model,True,30,1,-8026.457153066198,0.43026017584439696,1.8488415958059288
116,Target-calibrated associative latent model,True,28,3,-7775.791437920236,0.4498632076418944,1.9110200070135934
116,Modular causal latent SCM,True,28,0,-7777.656788674374,0.44408673869290155,1.9084333676928733
117,Pooled associative latent class model,True,31,2,-8028.940488637161,0.4562325657927661,2.147439657860915
117,Target-calibrated associative latent model,True,29,3,-7773.773570634806,0.45288165988650414,2.3072804342319007
117,Modular causal latent SCM,True,42,2,-7778.559698168333,0.45242752677041104,2.297940766287552
118,Pooled associative latent class model,True,17,0,-8023.872830000324,0.47961667842370215,1.994286987345933
118,Target-calibrated associative latent model,True,21,0,-7783.451775345905,0.4720044058360595,2.029406124706135
118,Modular causal latent SCM,True,20,0,-7787.055915439809,0.4734485151517482,2.025462777241522
119,Pooled associative latent class model,True,26,2,-7972.646589944728,0.46204871547946974,1.8686454244202468
119,Target-calibrated associative latent model,True,22,1,-7714.734187891,0.46198817793889035,1.9654903827710792
119,Modular causal latent SCM,True,22,1,-7720.879067326597,0.46091841405037925,1.9626837863793134
120,Pooled associative latent class model,True,21,2,-7989.367834142275,0.48096537524246447,1.7995629739788408
120,Target-calibrated associative latent model,True,25,3,-7764.610556121141,0.4996647387989544,1.8685550002684779
120,Modular causal latent SCM,True,15,3,-7772.123031838518,0.4912423905602166,1.8256370822996204
121,Pooled associative latent class model,True,26,1,-8018.037561156995,0.4676189058682298,1.8880741541317412
121,Target-calibrated associative latent model,True,23,1,-7812.837384028933,0.47425236968898665,1.9378220981320844
121,Modular causal latent SCM,True,23,1,-7819.380993201087,0.4717955950960576,1.9398479204786565
122,Pooled associative latent class model,True,14,2,-8075.268082522815,0.4999287286158063,1.7286987084900811
122,Target-calibrated associative latent model,True,18,1,-7828.105608991317,0.4905015329547387,1.8643067292581583
122,Modular causal latent SCM,True,18,1,-7828.583758054334,0.4927565317723463,1.8801801004045458
123,Pooled associative latent class model,True,26,1,-7916.777154342861,0.4584012359206933,2.144216365032041
123,Target-calibrated associative latent model,True,20,1,-7664.279431717032,0.4743903558219188,2.0985957054197737
123,Modular causal latent SCM,True,20,1,-7674.449369066708,0.4772957510218966,2.115226957601826
124,Pooled associative latent class model,True,15,0,-7908.727690158405,0.4976590079619176,2.1182185171559462
124,Target-calibrated associative latent model,True,18,1,-7662.788236199704,0.4876388426262184,2.093264329669826
124,Modular causal latent SCM,True,18,1,-7670.283481652434,0.49023705992044203,2.0917709841913417
125,Pooled associative latent class model,True,18,3,-7931.565266182897,0.4827880456751778,1.8779048053468541
125,Target-calibrated associative latent model,True,18,1,-7717.718735374812,0.4629771623720746,1.9863655767713402
125,Modular causal latent SCM,True,19,1,-7719.880708769463,0.45867909552321723,1.9777029204699803
126,Pooled associative latent class model,True,26,1,-7924.143664722856,0.4557880796499135,2.099093199492586
126,Target-calibrated associative latent model,True,30,2,-7710.614533181429,0.4478868172078622,2.073845808166869
126,Modular causal latent SCM,True,28,1,-7716.058765448275,0.441706869807086,2.082004327496286
127,Pooled associative latent class model,True,21,1,-7986.931924429966,0.45971549730227873,1.9100768978747151
127,Target-calibrated associative latent model,True,17,3,-7740.742331698248,0.49805441193685945,2.1178997159898882
127,Modular causal latent SCM,True,22,3,-7745.984259061749,0.49973911906623686,2.117624315350929
128,Pooled associative latent class model,True,21,3,-8003.374518360526,0.4721774259791063,1.929792957303711
128,Target-calibrated associative latent model,True,22,2,-7760.912469438701,0.46150568079525467,2.049166888512983
128,Modular causal latent SCM,True,22,3,-7766.042632025157,0.4611024376861385,2.0562035122625315
129,Pooled associative latent class model,True,23,1,-8023.461249671647,0.4445384540273718,1.9548869433823581
129,Target-calibrated associative latent model,True,39,0,-7780.901449169609,0.4333352215817976,2.015355876828389
129,Modular causal latent SCM,True,36,2,-7783.830942632356,0.4325798372189697,2.0208688297460657
130,Pooled associative latent class model,True,27,1,-7984.18668742209,0.4518227495471721,1.9393042056477374
130,Target-calibrated associative latent model,True,25,0,-7797.849229376287,0.45258077690710274,2.029902536048091
130,Modular causal latent SCM,True,26,0,-7799.734059652941,0.4495113792792044,2.028181384421857
131,Pooled associative latent class model,True,21,2,-7996.62851239369,0.4964027672518139,2.0620715767084388
131,Target-calibrated associative latent model,True,19,0,-7740.635164811,0.49478223441531366,2.04720839725345
131,Modular causal latent SCM,True,12,3,-7748.887725241781,0.49557193499555,2.0328812624929817
132,Pooled associative latent class model,True,23,0,-8046.93998694672,0.47547578824117864,1.7401643811267873
132,Target-calibrated associative latent model,True,12,2,-7814.391261139381,0.4960084345799474,1.7144906934609203
132,Modular causal latent SCM,True,24,3,-7819.837583540906,0.4867931755620052,1.725202462112074
133,Pooled associative latent class model,True,31,1,-7914.701037658601,0.44863180067949854,2.1979725299882706
133,Target-calibrated associative latent model,True,20,2,-7691.43403392326,0.4750267258190604,2.224126015437431
133,Modular causal latent SCM,True,21,3,-7691.783299831969,0.47300883592869053,2.2180452156886625
134,Pooled associative latent class model,True,25,1,-8026.315866843878,0.4834892896022613,2.0285391612767816
134,Target-calibrated associative latent model,True,25,1,-7796.084177487431,0.48363426205015114,1.9908545933623285
134,Modular causal latent SCM,True,24,1,-7801.706924914954,0.49128286825679973,1.9910786627650126
135,Pooled associative latent class model,True,20,2,-7947.920428300977,0.4821768036770806,2.0117878229851396
135,Target-calibrated associative latent model,True,18,3,-7723.484270344939,0.48442454638103577,2.0845396762595754
135,Modular causal latent SCM,True,15,0,-7726.382738624085,0.48603036999898275,2.087138880449725
136,Pooled associative latent class model,True,24,1,-8001.744448090803,0.4808718476838816,1.899465691402718
136,Target-calibrated associative latent model,True,20,1,-7740.869376094634,0.4763590615219302,1.9369732227886636
136,Modular causal latent SCM,True,20,1,-7745.863678853009,0.4737340589615546,1.932311955873193
137,Pooled associative latent class model,True,26,1,-7907.312481832609,0.4677412576674346,1.95059489281372
137,Target-calibrated associative latent model,True,19,1,-7700.466618316876,0.4603748821750797,2.052737116512022
137,Modular causal latent SCM,True,20,1,-7703.559895107215,0.4591563380880591,2.0524953829727357
138,Pooled associative latent class model,True,20,2,-7943.129114487473,0.49986826786347,1.8441690835106428
138,Target-calibrated associative latent model,True,18,1,-7719.23016725824,0.4729352250357119,1.9403463412321276
138,Modular causal latent SCM,True,18,1,-7728.39207639571,0.47458380726441607,1.9281388736497838
139,Pooled associative latent class model,True,27,3,-8018.972969166385,0.4988585397713225,1.8111291792228403
139,Target-calibrated associative latent model,True,17,1,-7790.185390668269,0.49417392443677854,1.9264441579102227
139,Modular causal latent SCM,True,17,1,-7794.326628961071,0.4940874153840582,1.9200254823799738
140,Pooled associative latent class model,True,20,2,-7980.412698021444,0.49364064460475604,1.840328233986881
140,Target-calibrated associative latent model,True,18,1,-7711.95762052741,0.4852539049105478,1.8816329595913626
140,Modular causal latent SCM,True,18,1,-7716.092201226199,0.4847338691790436,1.8655199948433143
141,Pooled associative latent class model,True,23,3,-8058.7576180360065,0.46458891691588466,2.0196235138721796
141,Target-calibrated associative latent model,True,25,2,-7821.500623614151,0.46010149141646073,2.127111047481468
141,Modular causal latent SCM,True,25,2,-7828.7502214254255,0.4587908014074223,2.1168981564952176
142,Pooled associative latent class model,True,26,1,-7944.790944275412,0.45861406623064993,1.9207189440993655
142,Target-calibrated associative latent model,True,22,1,-7699.2472040619605,0.4636291523245831,1.9486952963780426
142,Modular causal latent SCM,True,21,1,-7699.737400324248,0.46530759479237643,1.9493107899874769
143,Pooled associative latent class model,True,14,0,-8040.388179588483,0.49712334641479566,2.26873042759171
143,Target-calibrated associative latent model,True,12,3,-7779.1718444574135,0.4983512732732836,2.313361469487278
143,Modular causal latent SCM,True,15,0,-7784.2029449409565,0.4932774461770599,2.304214499803887
144,Pooled associative latent class model,True,24,0,-8056.684544515107,0.46405695061246716,1.8369258681187213
144,Target-calibrated associative latent model,True,23,0,-7807.122650147594,0.4673182073357668,1.7898635418142663
144,Modular causal latent SCM,True,23,0,-7806.972517816195,0.46717257993827754,1.7892040535581173
145,Pooled associative latent class model,True,28,1,-8006.843899655098,0.44247905750195804,2.0285728853314406
145,Target-calibrated associative latent model,True,25,1,-7767.375159345447,0.42958897786837835,2.0760634602012984
145,Modular causal latent SCM,True,26,1,-7771.483310836675,0.428158351164971,2.0720072282052797
146,Pooled associative latent class model,True,20,3,-7865.549274225632,0.49943759482018246,2.053377934187293
146,Target-calibrated associative latent model,True,20,3,-7619.268981346977,0.48284190538081184,2.1090952062522197
146,Modular causal latent SCM,True,23,1,-7622.056313524298,0.4855911884183571,2.0781018999829235
147,Pooled associative latent class model,True,16,2,-8131.520572213122,0.4998683797245945,1.866867763081305
147,Target-calibrated associative latent model,True,22,1,-7900.413213433667,0.4684301925692297,1.9421736020367089
147,Modular causal latent SCM,True,24,3,-7902.420822325457,0.467793311592869,1.9658382632899873
148,Pooled associative latent class model,True,26,1,-7986.009004415775,0.4843898387419445,1.993525616227666
148,Target-calibrated associative latent model,True,15,3,-7758.51717860168,0.49909162325718814,2.0635316367029857
148,Modular causal latent SCM,True,17,3,-7761.182835359883,0.49899449943397856,2.068832111652903
149,Pooled associative latent class model,True,16,0,-7993.015410812879,0.4858225334991076,2.0669311625997926
149,Target-calibrated associative latent model,True,15,0,-7747.472502524925,0.49040745958841386,2.1578345688258684
149,Modular causal latent SCM,True,19,2,-7756.262898425004,0.4877609837218667,2.1487212436355074
150,Pooled associative latent class model,True,19,0,-8012.100964781872,0.48824533430450273,1.8397249861929583
150,Target-calibrated associative latent model,True,23,3,-7787.5446783706775,0.49459760489633997,1.9035989915174465
150,Modular causal latent SCM,True,24,3,-7789.6654167192955,0.49396736358930615,1.9095968315720957
151,Pooled associative latent class model,True,19,1,-8051.375679351737,0.4914962165543786,2.070629594995583
151,Target-calibrated associative latent model,True,18,3,-7801.345705454427,0.49466461742284423,2.2059963968997502
151,Modular causal latent SCM,True,16,3,-7807.497110310675,0.49119851568852607,2.203106582705528
152,Pooled associative latent class model,True,31,2,-8005.619730701004,0.43907756965030564,1.9597575056669487
152,Target-calibrated associative latent model,True,29,2,-7756.508295031144,0.4467030112360592,2.0711969044029788
152,Modular causal latent SCM,True,27,2,-7761.409449999712,0.44715524670926055,2.067826366856798
153,Pooled associative latent class model,True,17,0,-7966.2950217753405,0.4927949915178529,1.9633717641568083
153,Target-calibrated associative latent model,True,23,1,-7728.267625695273,0.45056360127501177,1.937568310520229
153,Modular causal latent SCM,True,23,1,-7731.041565658721,0.4513932263740262,1.9372059162742912
154,Pooled associative latent class model,True,19,2,-8032.578367346316,0.47256678102176974,2.1230208899983944
154,Target-calibrated associative latent model,True,16,0,-7781.715665544325,0.4849339801076336,2.1612344030514485
154,Modular causal latent SCM,True,17,0,-7784.768922285544,0.47841893796863244,2.165608891501667
155,Pooled associative latent class model,True,15,3,-8052.519330516232,0.49445862525583634,2.1226889761113705
155,Target-calibrated associative latent model,True,16,0,-7822.082727213496,0.48362994738872933,2.1885612063087923
155,Modular causal latent SCM,True,16,0,-7826.199093549361,0.48015964379262616,2.1900765921454846
156,Pooled associative latent class model,True,25,1,-7992.095812017737,0.45996498075296194,2.0065110089604032
156,Target-calibrated associative latent model,True,23,1,-7735.877079452401,0.460338373991181,2.0903073930129583
156,Modular causal latent SCM,True,23,1,-7741.434963881171,0.459499325254268,2.084391165811856
157,Pooled associative latent class model,True,30,3,-8050.040836698292,0.4529606145576431,2.0252656198018473
157,Target-calibrated associative latent model,True,29,1,-7807.939869818495,0.46001413313339046,2.111825266282896
157,Modular causal latent SCM,True,29,1,-7813.985488413943,0.4587004529474751,2.111062093995063
158,Pooled associative latent class model,True,29,2,-8093.441970133073,0.4810205755074562,1.919927048855901
158,Target-calibrated associative latent model,True,24,1,-7823.338270997515,0.4604723949789604,2.0102855321986404
158,Modular causal latent SCM,True,24,1,-7830.115036032943,0.4618988154567723,2.031426585461008
159,Pooled associative latent class model,True,19,1,-8007.692986815914,0.48592588153290395,1.839932119016777
159,Target-calibrated associative latent model,True,12,2,-7784.043206056629,0.4981204861865655,1.9258383233069232
159,Modular causal latent SCM,True,18,2,-7789.176115403717,0.49434242841028536,1.932984887896946
160,Pooled associative latent class model,True,25,2,-8034.753393885503,0.47644887603692215,1.9456883064091812
160,Target-calibrated associative latent model,True,24,1,-7817.634438734081,0.4711453652208656,1.9983521244088995
160,Modular causal latent SCM,True,23,1,-7819.409998282808,0.47554998387463526,1.9936793895005058
161,Pooled associative latent class model,True,32,0,-8060.443883456372,0.44370202118069063,1.726742521401527
161,Target-calibrated associative latent model,True,34,2,-7820.576686177293,0.4483541544949843,1.830971319931384
161,Modular causal latent SCM,True,29,3,-7824.535847190689,0.44521387722790057,1.829844486502203
162,Pooled associative latent class model,True,21,2,-8010.223898567101,0.46042011314684567,1.9140539796896303
162,Target-calibrated associative latent model,True,18,2,-7762.316333331406,0.4931959097059535,1.9514583647176764
162,Modular causal latent SCM,True,17,0,-7767.938679060317,0.4891812821123598,1.9559506528779602
163,Pooled associative latent class model,True,15,2,-8073.541473921763,0.4951409293915077,1.886191735361314
163,Target-calibrated associative latent model,True,18,0,-7841.006855142719,0.48897246929948524,1.925685889849259
163,Modular causal latent SCM,True,18,3,-7846.852247936138,0.48939656623891953,1.9043929919426095
164,Pooled associative latent class model,True,23,1,-8043.422418456974,0.47971338888907467,1.7686587617268228
164,Target-calibrated associative latent model,True,23,2,-7789.0254713939885,0.4895040309690425,1.8666869034787774
164,Modular causal latent SCM,True,20,0,-7790.125414151402,0.4893257033609437,1.8632664320408296
165,Pooled associative latent class model,True,24,1,-8038.078114481037,0.4781927671884269,1.9498216666842083
165,Target-calibrated associative latent model,True,19,3,-7794.920934222422,0.4927898531288549,2.086979597941135
165,Modular causal latent SCM,True,22,2,-7803.000757345365,0.4920601558754345,2.083921836019841
166,Pooled associative latent class model,True,22,1,-8029.73663193321,0.47629838965490906,1.9492091912910503
166,Target-calibrated associative latent model,True,20,0,-7801.969574379416,0.47310128633736603,2.017424294817471
166,Modular causal latent SCM,True,25,2,-7806.146753688796,0.4743963550670714,2.0159115972647736
167,Pooled associative latent class model,True,21,2,-7957.65014978189,0.47739603122093777,2.0909248548263455
167,Target-calibrated associative latent model,True,20,3,-7729.028032501135,0.47900892475665174,2.112953456105916
167,Modular causal latent SCM,True,17,0,-7736.115789654208,0.4807850201646761,2.120488164848463
168,Pooled associative latent class model,True,29,2,-8061.6893132756395,0.4496399938133512,2.0477920012937307
168,Target-calibrated associative latent model,True,28,2,-7789.535725367017,0.477560821645618,2.0271714720994076
168,Modular causal latent SCM,True,27,2,-7796.406571826976,0.4754486972777079,2.022774329556333
169,Pooled associative latent class model,True,23,0,-7939.267473616225,0.4722227331730646,1.8531495411266063
169,Target-calibrated associative latent model,True,20,0,-7707.7826044391295,0.4871295499029702,1.8980272429262324
169,Modular causal latent SCM,True,20,0,-7711.4671953645275,0.48185279182574464,1.9028674224241033
170,Pooled associative latent class model,True,48,2,-8054.101641296908,0.3950415968642457,2.056956281726814
170,Target-calibrated associative latent model,True,34,3,-7799.21504839361,0.4288797515443383,2.1082687723642115
170,Modular causal latent SCM,True,33,0,-7800.698925388093,0.4263692657982935,2.1088489861206576
171,Pooled associative latent class model,True,23,1,-8065.733928404117,0.4610126962565406,2.0065797661895246
171,Target-calibrated associative latent model,True,20,1,-7811.742464326229,0.46543795178359837,2.0210869246120198
171,Modular causal latent SCM,True,24,2,-7815.527030019188,0.46243882306076,2.029200927229197
172,Pooled associative latent class model,True,21,2,-7979.096414763286,0.48906543660698526,2.1889797975206955
172,Target-calibrated associative latent model,True,20,1,-7767.732899244834,0.4748081662454616,2.2065387486490042
172,Modular causal latent SCM,True,21,2,-7767.413831184403,0.47833112070228656,2.195577923494376
173,Pooled associative latent class model,True,30,1,-8005.188463436755,0.48197192057069327,1.8634095198496434
173,Target-calibrated associative latent model,True,24,3,-7748.791037462364,0.487688899577942,1.943724761659921
173,Modular causal latent SCM,True,18,0,-7753.445357032715,0.49197681628459367,1.9566880763870855
174,Pooled associative latent class model,True,30,1,-8114.6599351972,0.45112333105016145,1.8382107122394309
174,Target-calibrated associative latent model,True,25,2,-7859.194325536031,0.47493351012924456,1.9465260524628984
174,Modular causal latent SCM,True,24,1,-7860.804115981745,0.4742306090154942,1.9390129693609661
175,Pooled associative latent class model,True,16,0,-7936.77176377611,0.4953961164071634,2.068411184548111
175,Target-calibrated associative latent model,True,19,1,-7702.125022209463,0.48960131556096365,2.12017889847609
175,Modular causal latent SCM,True,20,1,-7705.023959040794,0.489541594471581,2.1288788812330366
176,Pooled associative latent class model,True,22,3,-7941.502138244976,0.49971165777500043,1.889960898385307
176,Target-calibrated associative latent model,True,19,2,-7697.291072126285,0.4961161679748367,2.0401036870882883
176,Modular causal latent SCM,True,15,0,-7701.666833731993,0.49693933951972213,2.0440278353399384
177,Pooled associative latent class model,True,24,2,-8070.915118094202,0.48570895726913793,2.14754466951622
177,Target-calibrated associative latent model,True,16,0,-7830.333777980336,0.48581942450182075,2.2154347889318258
177,Modular causal latent SCM,True,15,3,-7837.231533669124,0.4878804391696465,2.2043634205605103
178,Pooled associative latent class model,True,20,0,-8079.340791618914,0.488115444017824,1.9539747954387934
178,Target-calibrated associative latent model,True,18,0,-7857.692414502974,0.49178394120987323,2.085756461956651
178,Modular causal latent SCM,True,19,2,-7865.322609715588,0.4924752969464362,2.0721731450418384
179,Pooled associative latent class model,True,19,0,-8032.70794568197,0.48799173494948417,1.8130725907655625
179,Target-calibrated associative latent model,True,19,1,-7779.38322712889,0.4848137643957198,1.8988064404926182
179,Modular causal latent SCM,True,15,2,-7781.069856495564,0.4859813123523908,1.9111073146063595
180,Pooled associative latent class model,True,23,3,-8061.466865606812,0.47492566869188485,2.2628702188388616
180,Target-calibrated associative latent model,True,17,2,-7783.57906694923,0.4855480170822458,2.341053135073177
180,Modular causal latent SCM,True,19,2,-7785.922861158001,0.485481650950795,2.3471315699789757
181,Pooled associative latent class model,True,24,2,-8059.394272819326,0.48397344397692615,2.0312628290807093
181,Target-calibrated associative latent model,True,21,1,-7812.428382928421,0.47440810229136016,2.1054278774109845
181,Modular causal latent SCM,True,20,3,-7818.995434579156,0.47236772831233415,2.12293680389418
182,Pooled associative latent class model,True,22,2,-8046.921380880569,0.49126515875443805,1.906896290018165
182,Target-calibrated associative latent model,True,20,0,-7829.642070216663,0.4963585018176126,1.906124623298371
182,Modular causal latent SCM,True,14,2,-7842.098869419677,0.4998723760147725,1.8867999161264044
183,Pooled associative latent class model,True,21,2,-7980.662673525811,0.48372359791924713,1.908709502518204
183,Target-calibrated associative latent model,True,19,0,-7756.100779585328,0.49516480762162973,1.9790961354186418
183,Modular causal latent SCM,True,23,3,-7765.372614424482,0.49514046741643325,1.9695025660796275
184,Pooled associative latent class model,True,25,1,-7974.338541992663,0.45197788823049184,1.866642409513736
184,Target-calibrated associative latent model,True,15,1,-7744.711592822137,0.47175396210133713,1.9321302652288002
184,Modular causal latent SCM,True,15,1,-7748.444911291112,0.47196127954641187,1.9243246513111276
185,Pooled associative latent class model,True,21,1,-8034.294112856899,0.4861531432314689,1.991339004012156
185,Target-calibrated associative latent model,True,18,3,-7792.74872042877,0.48978893669882595,2.0981757948719606
185,Modular causal latent SCM,True,16,0,-7795.853387712368,0.4914194387348156,2.1234688079556063
186,Pooled associative latent class model,True,23,3,-8030.7957625170075,0.4699210075526399,2.110365272844756
186,Target-calibrated associative latent model,True,26,3,-7744.716342282264,0.46196529627025795,2.16709209880496
186,Modular causal latent SCM,True,31,1,-7750.4540634594,0.4589817373525702,2.168326193469807
187,Pooled associative latent class model,True,24,0,-8056.124442487802,0.45674608721975496,1.9747018986814373
187,Target-calibrated associative latent model,True,20,1,-7810.481348053514,0.46698984416944894,2.0421596556127026
187,Modular causal latent SCM,True,24,3,-7810.872282742801,0.4588620016002875,2.061929246983272
188,Pooled associative latent class model,True,22,1,-8005.620925836264,0.489272906578041,1.8817035592466234
188,Target-calibrated associative latent model,True,19,3,-7756.1263888749545,0.49861132879946374,2.0371284166571795
188,Modular causal latent SCM,True,18,3,-7757.039167941377,0.4922268112952418,2.0351235149102607
189,Pooled associative latent class model,True,18,2,-8046.823967420831,0.48923100738340086,1.7617743441243843
189,Target-calibrated associative latent model,True,20,1,-7807.369284309969,0.4787953970203156,1.8428309301858214
189,Modular causal latent SCM,True,20,1,-7810.031440537271,0.47785625414382205,1.83836985486383
190,Pooled associative latent class model,True,36,2,-7883.247563883288,0.41144027071584166,1.9944694176015556
190,Target-calibrated associative latent model,True,27,0,-7618.3599928473905,0.43967419058897084,2.038057117464934
190,Modular causal latent SCM,True,35,2,-7620.178813184354,0.4421227387616543,2.0300173046935224
191,Pooled associative latent class model,True,37,0,-7957.322559669924,0.39961953882816664,2.207042694329414
191,Target-calibrated associative latent model,True,37,1,-7705.397818201168,0.3932348516899338,2.205038294209345
191,Modular causal latent SCM,True,36,2,-7713.685226532442,0.3929413445315863,2.200061975907897
192,Pooled associative latent class model,True,17,2,-8037.360800288627,0.486131573373078,1.8562141780656671
192,Target-calibrated associative latent model,True,17,0,-7778.801462884763,0.49003506277195247,1.9638048628595244
192,Modular causal latent SCM,True,17,0,-7781.402606667614,0.4864620469370738,1.9664509751132448
193,Pooled associative latent class model,True,31,1,-8027.925093668837,0.44335075522322387,1.944073187394687
193,Target-calibrated associative latent model,True,31,1,-7765.069519627451,0.4326640725068916,1.981568890374286
193,Modular causal latent SCM,True,31,1,-7769.820038233085,0.43405635626939976,1.981071854702639
194,Pooled associative latent class model,True,33,0,-8060.97895026691,0.4274635516116838,1.9413021572583702
194,Target-calibrated associative latent model,True,27,3,-7807.813024356872,0.43916581775461505,2.0520142034952484
194,Modular causal latent SCM,True,25,0,-7814.858555888312,0.4444904800375948,2.034836179684387
195,Pooled associative latent class model,True,21,1,-8031.618401781734,0.4976881524223883,1.8935408084408554
195,Target-calibrated associative latent model,True,19,1,-7798.579214923421,0.4796385463216908,1.9184839524077288
195,Modular causal latent SCM,True,19,1,-7808.052079121962,0.4790913756961736,1.9224339514892719
196,Pooled associative latent class model,True,26,1,-7966.283831371891,0.46770633469772643,2.2407843762889774
196,Target-calibrated associative latent model,True,22,1,-7728.743339001698,0.4755877387892769,2.2516055398866346
196,Modular causal latent SCM,True,22,1,-7737.508326082594,0.473556946994962,2.2553076362209348
