repeat,shift_index,shift,method,accuracy,adjusted_rand_index,false_atrial_renal_competing,brier_score,expected_calibration_error,mean_posterior_entropy,predicted_atrial_prevalence,renal_competing_subgroup_size,accuracy_complete_case,accuracy_any_missing,accuracy_electrical_missing,biomarker_missing_fraction,all_biomarkers_missing_rate
81,0,Exact no shift,Modular causal latent SCM,0.817,0.4013580483166437,0.16535433070866143,0.13042067221538772,0.030006259991606117,0.4008234306388432,0.526,127,0.8286384976525821,0.75,0.7291666666666666,0.053,0.0
81,0,Exact no shift,Target oracle (reference),0.821,0.41157569355276197,0.1889763779527559,0.128803939310725,0.029368821783102073,0.40347315734024686,0.518,127,0.8321596244131455,0.7567567567567568,0.75,0.053,0.0
82,0,Exact no shift,Pooled associative latent class model,0.811,0.3862707100296194,0.3732394366197183,0.13184895933049887,0.027317877699646585,0.4206790180339212,0.521,142,0.8244552058111381,0.7471264367816092,0.6842105263157895,0.063,0.0
82,0,Exact no shift,Target-calibrated associative latent model,0.783,0.31969261954973627,0.5,0.14329619821665887,0.07476872104581316,0.38171726207546225,0.583,142,0.7893462469733656,0.7528735632183908,0.7192982456140351,0.063,0.0
82,0,Exact no shift,Frozen causal latent SCM,0.817,0.4013573012121665,0.2323943661971831,0.12108062513519635,0.03274426373779083,0.4019344662000785,0.515,142,0.8292978208232445,0.7586206896551724,0.6842105263157895,0.063,0.0
82,0,Exact no shift,Modular causal latent SCM,0.816,0.3988235580548508,0.2746478873239437,0.12270139681040317,0.03212448302693066,0.40010944298339984,0.524,142,0.8280871670702179,0.7586206896551724,0.6842105263157895,0.063,0.0
82,0,Exact no shift,Target oracle (reference),0.83,0.43503471711501,0.176056338028169,0.12040730755504546,0.027307604600369493,0.4087727114801586,0.49,142,0.8426150121065376,0.7701149425287356,0.7543859649122807,0.063,0.0
83,0,Exact no shift,Pooled associative latent class model,0.801,0.3617653375478281,0.32167832167832167,0.13975281686248495,0.02802768095462276,0.4074807161546524,0.495,143,0.8130177514792899,0.7354838709677419,0.6888888888888889,0.055,0.0
83,0,Exact no shift,Target-calibrated associative latent model,0.813,0.39126712023463595,0.16783216783216784,0.13382873633157322,0.027009432915050084,0.39019463339379756,0.513,143,0.8272189349112427,0.7354838709677419,0.6444444444444445,0.055,0.0
83,0,Exact no shift,Frozen causal latent SCM,0.808,0.37883437917109664,0.1958041958041958,0.13292465542475884,0.022843218629941518,0.3908718065295649,0.498,143,0.8248520710059172,0.7161290322580646,0.6,0.055,0.0
83,0,Exact no shift,Modular causal latent SCM,0.813,0.391266858843116,0.20279720279720279,0.13245168898701673,0.019887457380582427,0.3911475239037699,0.505,143,0.829585798816568,0.7225806451612903,0.6222222222222222,0.055,0.0
83,0,Exact no shift,Target oracle (reference),0.814,0.3937775861582325,0.18181818181818182,0.13017179702629209,0.01841710326475746,0.39197400197141097,0.512,143,0.8272189349112427,0.7419354838709677,0.6444444444444445,0.055,0.0
84,0,Exact no shift,Pooled associative latent class model,0.814,0.39377742321932224,0.3401360544217687,0.1314203384422977,0.03219768716383597,0.4177630711648801,0.521,147,0.8240190249702735,0.7610062893081762,0.7719298245614035,0.057,0.001
84,0,Exact no shift,Target-calibrated associative latent model,0.841,0.46458710320233926,0.17687074829931973,0.11861775042658058,0.02932490355801447,0.38494738713345295,0.534,147,0.8513674197384067,0.7861635220125787,0.7368421052631579,0.057,0.001
84,0,Exact no shift,Frozen causal latent SCM,0.835,0.44834704088571364,0.20408163265306123,0.11889452316651361,0.02835808923317641,0.38649906933153316,0.532,147,0.8466111771700356,0.7735849056603774,0.7543859649122807,0.057,0.001
84,0,Exact no shift,Modular causal latent SCM,0.839,0.4591418612651157,0.19047619047619047,0.11877290707075602,0.031196627371809844,0.386274742868667,0.532,147,0.8513674197384067,0.7735849056603774,0.7543859649122807,0.057,0.001
84,0,Exact no shift,Target oracle (reference),0.833,0.4429992548395659,0.1836734693877551,0.11892415957964804,0.01764442013052801,0.3847093810846269,0.51,147,0.8430439952437574,0.779874213836478,0.7543859649122807,0.057,0.001
85,0,Exact no shift,Pooled associative latent class model,0.823,0.4167332910411452,0.20437956204379562,0.12783190686554466,0.03324704021250894,0.4166618078878705,0.477,137,0.840047393364929,0.7307692307692307,0.7551020408163265,0.05333333333333334,0.0
85,0,Exact no shift,Target-calibrated associative latent model,0.806,0.3739256377307712,0.11678832116788321,0.1337776977926414,0.060297327253485807,0.39248144636898974,0.438,137,0.8199052132701422,0.7307692307692307,0.7346938775510204,0.05333333333333334,0.0
85,0,Exact no shift,Frozen causal latent SCM,0.819,0.4064506764890317,0.13138686131386862,0.1220363924955917,0.025929772066817167,0.40588999061115394,0.481,137,0.840047393364929,0.7051282051282052,0.6938775510204082,0.05333333333333334,0.0
85,0,Exact no shift,Modular causal latent SCM,0.822,0.41415197117532704,0.12408759124087591,0.12256238233555662,0.03797672320707229,0.4025982023775629,0.466,137,0.840047393364929,0.7243589743589743,0.7142857142857143,0.05333333333333334,0.0
85,0,Exact no shift,Target oracle (reference),0.82,0.40900851021742884,0.15328467153284672,0.12101201303443082,0.028727323284707108,0.39775873222874975,0.498,137,0.8412322274881516,0.7051282051282052,0.6938775510204082,0.05333333333333334,0.0
86,0,Exact no shift,Pooled associative latent class model,0.804,0.36903297006283947,0.3194444444444444,0.13453739405229376,0.024385441434540973,0.40076096931234795,0.499,144,0.8004750593824228,0.8227848101265823,0.8524590163934426,0.05633333333333333,0.0
86,0,Exact no shift,Target-calibrated associative latent model,0.822,0.41415009168262273,0.18055555555555555,0.12564497064622157,0.01847409656416478,0.3756393754517534,0.499,144,0.8135391923990499,0.8670886075949367,0.8852459016393442,0.05633333333333333,0.0
86,0,Exact no shift,Frozen causal latent SCM,0.829,0.4323964496305037,0.1875,0.12368982291439741,0.044051767229606756,0.3763764135685508,0.522,144,0.8230403800475059,0.8607594936708861,0.8688524590163934,0.05633333333333333,0.0
86,0,Exact no shift,Modular causal latent SCM,0.823,0.41673270795266415,0.18055555555555555,0.12344490786013786,0.026425114719606235,0.37655945132324,0.512,144,0.815914489311164,0.8607594936708861,0.8688524590163934,0.05633333333333333,0.0
86,0,Exact no shift,Target oracle (reference),0.826,0.4245284729419558,0.1597222222222222,0.12266372804439696,0.02165071843022049,0.3927558780653913,0.497,144,0.8194774346793349,0.8607594936708861,0.8852459016393442,0.05633333333333333,0.0
87,0,Exact no shift,Pooled associative latent class model,0.807,0.3763794994252441,0.2013888888888889,0.13203336389195028,0.0507822023014389,0.4284142902723875,0.424,144,0.8128654970760234,0.7724137931034483,0.7777777777777778,0.050666666666666665,0.0
87,0,Exact no shift,Target-calibrated associative latent model,0.815,0.39630047887724446,0.09722222222222222,0.12567082986985764,0.04846280297630331,0.4065131191269692,0.44,144,0.8210526315789474,0.7793103448275862,0.8,0.050666666666666665,0.0
87,0,Exact no shift,Frozen causal latent SCM,0.832,0.4403383908195196,0.1111111111111111,0.11989425701308133,0.03715277081122355,0.41202180948906947,0.455,144,0.8374269005847953,0.8,0.8444444444444444,0.050666666666666665,0.0
87,0,Exact no shift,Modular causal latent SCM,0.823,0.4167367737259299,0.09722222222222222,0.12356468778896348,0.04896547786051542,0.4089481611887293,0.44,144,0.8292397660818713,0.7862068965517242,0.8444444444444444,0.050666666666666665,0.0
87,0,Exact no shift,Target oracle (reference),0.834,0.4456694392372415,0.13194444444444445,0.11790283657360358,0.019819300343340455,0.400048239201904,0.493,144,0.8421052631578947,0.7862068965517242,0.8,0.050666666666666665,0.0
88,0,Exact no shift,Pooled associative latent class model,0.8,0.35935927616601804,0.21428571428571427,0.13647325051905615,0.05106730743135859,0.4308894363627585,0.46,126,0.8042203985932005,0.7755102040816326,0.8723404255319149,0.05,0.0
88,0,Exact no shift,Target-calibrated associative latent model,0.804,0.3690329307026686,0.12698412698412698,0.131582503388678,0.05840585809000289,0.39960481305137924,0.456,126,0.8065650644783119,0.7891156462585034,0.9148936170212766,0.05,0.0
88,0,Exact no shift,Frozen causal latent SCM,0.811,0.38627026371726675,0.15079365079365079,0.12803518941595213,0.03820713988390297,0.40000998436001894,0.481,126,0.8147713950762017,0.7891156462585034,0.8936170212765957,0.05,0.0
88,0,Exact no shift,Modular causal latent SCM,0.813,0.39126727201025424,0.16666666666666666,0.12735202707204762,0.034519222229216884,0.39975677454126346,0.487,126,0.8159437280187574,0.7959183673469388,0.9148936170212766,0.05,0.0
88,0,Exact no shift,Target oracle (reference),0.813,0.39126727482091306,0.18253968253968253,0.12659035292176912,0.017152297517201154,0.39494311664369497,0.511,126,0.8159437280187574,0.7959183673469388,0.9148936170212766,0.05,0.0
89,0,Exact no shift,Pooled associative latent class model,0.825,0.4219222569518133,0.2907801418439716,0.12285762035646068,0.03202618848273753,0.4299104055566319,0.52,141,0.8454987834549879,0.7303370786516854,0.6935483870967742,0.06333333333333334,0.001
89,0,Exact no shift,Target-calibrated associative latent model,0.835,0.448348361136925,0.10638297872340426,0.11924030016749983,0.03572309409257633,0.41015078510398284,0.484,141,0.8540145985401459,0.7471910112359551,0.7258064516129032,0.06333333333333334,0.001
89,0,Exact no shift,Frozen causal latent SCM,0.839,0.45914265414789507,0.14893617021276595,0.11604960180152506,0.03059283409795452,0.40759043306624654,0.504,141,0.8613138686131386,0.7359550561797753,0.7096774193548387,0.06333333333333334,0.001
89,0,Exact no shift,Modular causal latent SCM,0.829,0.43239672535572016,0.10638297872340426,0.11806162685718409,0.027860164828015486,0.4075007421757951,0.48,141,0.8491484184914841,0.7359550561797753,0.7258064516129032,0.06333333333333334,0.001
89,0,Exact no shift,Target oracle (reference),0.841,0.4645880714176647,0.14893617021276595,0.11585228563521195,0.032986311822346785,0.40147510501696454,0.5,141,0.8625304136253041,0.7415730337078652,0.7258064516129032,0.06333333333333334,0.001
90,0,Exact no shift,Pooled associative latent class model,0.795,0.3474475473153347,0.32653061224489793,0.1401744996616457,0.03489800079199467,0.40719153272385344,0.511,147,0.806378132118451,0.7131147540983607,0.6818181818181818,0.041,0.0
90,0,Exact no shift,Target-calibrated associative latent model,0.803,0.3666020683250012,0.07482993197278912,0.13726033903079765,0.02928312756954557,0.3883337001358095,0.469,147,0.8132118451025057,0.7295081967213115,0.7727272727272727,0.041,0.0
90,0,Exact no shift,Frozen causal latent SCM,0.802,0.3641803657424892,0.14965986394557823,0.13266490758251928,0.03714443869535757,0.39499364601003034,0.502,147,0.816628701594533,0.6967213114754098,0.7272727272727273,0.041,0.0
90,0,Exact no shift,Modular causal latent SCM,0.803,0.3666025191922348,0.08843537414965986,0.13370558771465732,0.022616619323915767,0.39306034920443755,0.481,147,0.8177676537585421,0.6967213114754098,0.7272727272727273,0.041,0.0
90,0,Exact no shift,Target oracle (reference),0.805,0.3714715974894005,0.12244897959183673,0.1312013874803365,0.02358834889650738,0.39105021650062977,0.491,147,0.8189066059225513,0.7049180327868853,0.7272727272727273,0.041,0.0
91,0,Exact no shift,Pooled associative latent class model,0.812,0.38876477922860897,0.33112582781456956,0.12752781700802618,0.022593434732726996,0.4192716723549382,0.516,151,0.8252427184466019,0.75,0.6730769230769231,0.06333333333333334,0.0
91,0,Exact no shift,Target-calibrated associative latent model,0.83,0.4350364833328434,0.2185430463576159,0.12110434280763317,0.03072234460390514,0.3904066451665398,0.53,151,0.8495145631067961,0.7386363636363636,0.7115384615384616,0.06333333333333334,0.0
91,0,Exact no shift,Frozen causal latent SCM,0.828,0.4297655273782835,0.1986754966887417,0.11980253076143844,0.024359444514118818,0.3912292179555701,0.512,151,0.8483009708737864,0.7329545454545454,0.7115384615384616,0.06333333333333334,0.0
91,0,Exact no shift,Modular causal latent SCM,0.827,0.42714323125508435,0.2052980132450331,0.11987966816112959,0.022992232082384486,0.3911074724522462,0.517,151,0.8483009708737864,0.7272727272727273,0.6923076923076923,0.06333333333333334,0.0
91,0,Exact no shift,Target oracle (reference),0.833,0.4429984695824115,0.18543046357615894,0.11624521077853353,0.030803823146924123,0.39734776306503294,0.503,151,0.8616504854368932,0.6988636363636364,0.6538461538461539,0.06333333333333334,0.0
92,0,Exact no shift,Pooled associative latent class model,0.819,0.40645005221332936,0.2671232876712329,0.12689340305588667,0.024613999097974758,0.4210267252878395,0.492,146,0.8333333333333334,0.7323943661971831,0.6938775510204082,0.049666666666666665,0.0
92,0,Exact no shift,Target-calibrated associative latent model,0.82,0.40900849523775074,0.18493150684931506,0.1272940941941307,0.027869446629304885,0.38441499567223525,0.497,146,0.8321678321678322,0.7464788732394366,0.7142857142857143,0.049666666666666665,0.0
92,0,Exact no shift,Frozen causal latent SCM,0.826,0.42453055247215266,0.11643835616438356,0.12325030347110442,0.0322934009679332,0.3913060806719036,0.465,146,0.8333333333333334,0.7816901408450704,0.7755102040816326,0.049666666666666665,0.0
92,0,Exact no shift,Modular causal latent SCM,0.824,0.4193241088059562,0.1506849315068493,0.12244593834702633,0.028878075789672813,0.3914944595730649,0.475,146,0.8321678321678322,0.7746478873239436,0.7551020408163265,0.049666666666666665,0.0
92,0,Exact no shift,Target oracle (reference),0.822,0.4141503847245707,0.1780821917808219,0.1211968260774893,0.025814807333976245,0.39576259359988114,0.519,146,0.8356643356643356,0.7394366197183099,0.6938775510204082,0.049666666666666665,0.0
93,0,Exact no shift,Pooled associative latent class model,0.815,0.39629630796869586,0.2318840579710145,0.13196321163457983,0.022139490950113368,0.4207670447553883,0.493,138,0.8234610917537747,0.762589928057554,0.7755102040816326,0.049666666666666665,0.001
93,0,Exact no shift,Target-calibrated associative latent model,0.827,0.42714315421912974,0.15942028985507245,0.125933272173802,0.033081989881429595,0.3856469226560887,0.507,138,0.8362369337979094,0.7697841726618705,0.7346938775510204,0.049666666666666665,0.001
93,0,Exact no shift,Frozen causal latent SCM,0.831,0.4376816860630272,0.15942028985507245,0.12622643540058714,0.03516297128289648,0.385192659473879,0.513,138,0.8397212543554007,0.7769784172661871,0.7551020408163265,0.049666666666666665,0.001
93,0,Exact no shift,Modular causal latent SCM,0.831,0.43768167957214493,0.17391304347826086,0.12600490935593406,0.04070010549943006,0.38456492887751925,0.517,138,0.8408826945412311,0.7697841726618705,0.7346938775510204,0.049666666666666665,0.001
93,0,Exact no shift,Target oracle (reference),0.827,0.4271431568641414,0.15217391304347827,0.12516217267923085,0.028767688067136477,0.3932396166210936,0.499,138,0.8362369337979094,0.7697841726618705,0.7551020408163265,0.049666666666666665,0.001
94,0,Exact no shift,Pooled associative latent class model,0.796,0.34981438457979197,0.3221476510067114,0.13940171739882523,0.040968248766282196,0.3974379428004257,0.522,149,0.800711743772242,0.7707006369426752,0.7954545454545454,0.05633333333333333,0.001
94,0,Exact no shift,Target-calibrated associative latent model,0.816,0.39882248452527336,0.11409395973154363,0.13326872673767828,0.02789246786803205,0.3812149453175265,0.49,149,0.8196915776986952,0.7961783439490446,0.8181818181818182,0.05633333333333333,0.001
94,0,Exact no shift,Frozen causal latent SCM,0.812,0.38876510872184994,0.2080536912751678,0.13306763331887952,0.028769962002039715,0.38253877611506976,0.52,149,0.8185053380782918,0.7770700636942676,0.8181818181818182,0.05633333333333333,0.001
94,0,Exact no shift,Modular causal latent SCM,0.815,0.39629575048045124,0.12080536912751678,0.1333012041655618,0.028313052339882495,0.38269055379669625,0.497,149,0.8196915776986952,0.7898089171974523,0.8181818181818182,0.05633333333333333,0.001
94,0,Exact no shift,Target oracle (reference),0.815,0.39629578671721843,0.18120805369127516,0.13185587948540956,0.027967175193011864,0.38694655546397816,0.505,149,0.8185053380782918,0.7961783439490446,0.7954545454545454,0.05633333333333333,0.001
95,0,Exact no shift,Pooled associative latent class model,0.809,0.38130577183252246,0.3288590604026846,0.13684214935604203,0.02818049458741298,0.4332339867941029,0.522,149,0.8222778473091364,0.7562189054726368,0.7647058823529411,0.071,0.0
95,0,Exact no shift,Target-calibrated associative latent model,0.824,0.4193236807216758,0.19463087248322147,0.12691014577507256,0.030951113020385952,0.4095065164213983,0.521,149,0.8335419274092616,0.7860696517412935,0.7794117647058824,0.071,0.0
95,0,Exact no shift,Frozen causal latent SCM,0.826,0.42452941679589146,0.2348993288590604,0.12619759684878235,0.032574697569727494,0.4121907706894775,0.527,149,0.83729662077597,0.7810945273631841,0.7794117647058824,0.071,0.0
95,0,Exact no shift,Modular causal latent SCM,0.826,0.42452941679589146,0.2348993288590604,0.1261991969122958,0.03377925960690771,0.41223074257377906,0.527,149,0.83729662077597,0.7810945273631841,0.7794117647058824,0.071,0.0
95,0,Exact no shift,Target oracle (reference),0.831,0.4376816925539093,0.2080536912751678,0.12529063514553357,0.028550044991503903,0.39758856316398256,0.516,149,0.8435544430538173,0.7810945273631841,0.7647058823529411,0.071,0.0
96,0,Exact no shift,Pooled associative latent class model,0.793,0.3427399198141621,0.36363636363636365,0.14369890148709732,0.03534749855628814,0.4017449418197847,0.473,154,0.8026796589524969,0.7486033519553073,0.7384615384615385,0.06233333333333333,0.0
96,0,Exact no shift,Target-calibrated associative latent model,0.817,0.4013579839369726,0.14935064935064934,0.13080253853131832,0.04517986824347629,0.39039840142935656,0.477,154,0.8258221680876979,0.776536312849162,0.8153846153846154,0.06233333333333333,0.0
96,0,Exact no shift,Frozen causal latent SCM,0.813,0.3912688909454726,0.16233766233766234,0.13105385268621633,0.03675100343331981,0.389945764218299,0.469,154,0.8258221680876979,0.7541899441340782,0.7538461538461538,0.06233333333333333,0.0
96,0,Exact no shift,Modular causal latent SCM,0.814,0.3937812209609275,0.12337662337662338,0.13236833760041425,0.04194489022848634,0.39044744446985885,0.458,154,0.8246041412911084,0.7653631284916201,0.7846153846153846,0.06233333333333333,0.0
96,0,Exact no shift,Target oracle (reference),0.818,0.4038993766124766,0.21428571428571427,0.12969024940510657,0.034231561695828305,0.4006334692523875,0.504,154,0.830694275274056,0.7597765363128491,0.7692307692307693,0.06233333333333333,0.0
97,0,Exact no shift,Pooled associative latent class model,0.796,0.3498136238397083,0.3561643835616438,0.14066626638377683,0.027272200619066586,0.4216353026126179,0.487,146,0.7929411764705883,0.8133333333333334,0.813953488372093,0.052,0.0
97,0,Exact no shift,Target-calibrated associative latent model,0.797,0.3521965865161308,0.07534246575342465,0.1446773623388152,0.06070320808406517,0.3781352013957162,0.438,146,0.7917647058823529,0.8266666666666667,0.813953488372093,0.052,0.0
97,0,Exact no shift,Frozen causal latent SCM,0.802,0.36417999440369936,0.1917808219178082,0.13577221997768515,0.025410671582550826,0.38573905398539204,0.487,146,0.7964705882352942,0.8333333333333334,0.813953488372093,0.052,0.0
97,0,Exact no shift,Modular causal latent SCM,0.798,0.35457652837942044,0.10273972602739725,0.13937778005547646,0.050210953752688615,0.38373536011077874,0.447,146,0.7941176470588235,0.82,0.7906976744186046,0.052,0.0
97,0,Exact no shift,Target oracle (reference),0.813,0.3912672804422308,0.1780821917808219,0.13312404922471963,0.035133625946078446,0.40051064206498327,0.484,146,0.808235294117647,0.84,0.813953488372093,0.052,0.0
98,0,Exact no shift,Pooled associative latent class model,0.79,0.3357572539204976,0.2077922077922078,0.1487165571588368,0.07084657181146578,0.41517667255824453,0.408,154,0.802570093457944,0.7152777777777778,0.7368421052631579,0.050666666666666665,0.0
98,0,Exact no shift,Target-calibrated associative latent model,0.805,0.37147323392425535,0.21428571428571427,0.13531460754211563,0.03196788462744312,0.4083853781089559,0.469,154,0.8130841121495327,0.7569444444444444,0.8245614035087719,0.050666666666666665,0.0
98,0,Exact no shift,Frozen causal latent SCM,0.8,0.3593672271333092,0.12337662337662338,0.13486889678470856,0.047987744056830664,0.40420781123399585,0.442,154,0.8084112149532711,0.75,0.8070175438596491,0.050666666666666665,0.0
98,0,Exact no shift,Modular causal latent SCM,0.801,0.36177069676902424,0.17532467532467533,0.13532723258207602,0.041340050783755605,0.40680571385635017,0.453,154,0.8084112149532711,0.7569444444444444,0.8245614035087719,0.050666666666666665,0.0
98,0,Exact no shift,Target oracle (reference),0.808,0.37883540808826555,0.14285714285714285,0.12968263567170168,0.026763684276236117,0.40268516383881936,0.478,154,0.8142523364485982,0.7708333333333334,0.8245614035087719,0.050666666666666665,0.0
99,0,Exact no shift,Pooled associative latent class model,0.808,0.37883392174402153,0.19696969696969696,0.13302403857953657,0.06046537564585986,0.3993360370695886,0.449,132,0.8157276995305164,0.7635135135135135,0.7777777777777778,0.053,0.0
99,0,Exact no shift,Target-calibrated associative latent model,0.82,0.40900887044008544,0.13636363636363635,0.12388714164211367,0.04262187368119498,0.38061268023437184,0.475,132,0.8274647887323944,0.777027027027027,0.8253968253968254,0.053,0.0
99,0,Exact no shift,Frozen causal latent SCM,0.815,0.39629552098082477,0.06060606060606061,0.1261241657266405,0.06017920104690845,0.37925115376073637,0.452,132,0.8262910798122066,0.75,0.8095238095238095,0.053,0.0
99,0,Exact no shift,Modular causal latent SCM,0.823,0.4167324956855757,0.09848484848484848,0.12356245511829092,0.04754124381724348,0.3814800220939136,0.47,132,0.8333333333333334,0.7635135135135135,0.8253968253968254,0.053,0.0
99,0,Exact no shift,Target oracle (reference),0.837,0.45372980965368587,0.11363636363636363,0.11940223158825276,0.031371001772942775,0.39937561686195067,0.504,132,0.8415492957746479,0.8108108108108109,0.8412698412698413,0.053,0.0
100,0,Exact no shift,Pooled associative latent class model,0.785,0.3242248352001995,0.37735849056603776,0.1442226291576183,0.031782914558163865,0.43248507414490195,0.522,159,0.7938751472320377,0.7350993377483444,0.7017543859649122,0.05266666666666667,0.0
100,0,Exact no shift,Target-calibrated associative latent model,0.808,0.3788378852331977,0.1320754716981132,0.13658285637213685,0.03806491955690968,0.4063137809291393,0.461,159,0.8197879858657244,0.7417218543046358,0.7192982456140351,0.05266666666666667,0.0
100,0,Exact no shift,Frozen causal latent SCM,0.811,0.3862696869343363,0.1949685534591195,0.1327020062107716,0.02042416910827807,0.40916672148764927,0.502,159,0.8221436984687868,0.7483443708609272,0.7192982456140351,0.05266666666666667,0.0
100,0,Exact no shift,Modular causal latent SCM,0.812,0.38876423339440436,0.20125786163522014,0.13293177005741688,0.0234982986349674,0.4090744096224775,0.505,159,0.8221436984687868,0.7549668874172185,0.7192982456140351,0.05266666666666667,0.0
100,0,Exact no shift,Target oracle (reference),0.81,0.38378338141325863,0.18867924528301888,0.13290308385584632,0.02916959851503012,0.4017879204694824,0.491,159,0.8221436984687868,0.7417218543046358,0.7192982456140351,0.05266666666666667,0.0
101,0,Exact no shift,Pooled associative latent class model,0.799,0.3569613166911505,0.3815789473684211,0.13356897805724763,0.027270373659284412,0.4305686282838541,0.526,152,0.8072855464159812,0.7516778523489933,0.7454545454545455,0.051333333333333335,0.0
101,0,Exact no shift,Target-calibrated associative latent model,0.817,0.40135777248593396,0.11842105263157894,0.12554827451003,0.036927908518379716,0.40861123960627066,0.472,152,0.8237367802585194,0.7785234899328859,0.8363636363636363,0.051333333333333335,0.0
101,0,Exact no shift,Frozen causal latent SCM,0.817,0.4013571754469008,0.17105263157894737,0.12352225390098223,0.02487096390661356,0.40867727149363897,0.496,152,0.827262044653349,0.7583892617449665,0.8,0.051333333333333335,0.0
101,0,Exact no shift,Modular causal latent SCM,0.817,0.40135741488457277,0.15789473684210525,0.12476698441078066,0.032559476977480524,0.40906309279197123,0.482,152,0.8260869565217391,0.7651006711409396,0.8,0.051333333333333335,0.0
101,0,Exact no shift,Target oracle (reference),0.819,0.4064502700876399,0.18421052631578946,0.12276254766880632,0.023375518516121994,0.39146336036227025,0.504,152,0.8296122209165687,0.7583892617449665,0.8181818181818182,0.051333333333333335,0.0
102,0,Exact no shift,Pooled associative latent class model,0.809,0.381305117301601,0.31210191082802546,0.13142626867070423,0.022893380049908832,0.396514471750174,0.504,157,0.8206060606060606,0.7542857142857143,0.7413793103448276,0.062,0.0
102,0,Exact no shift,Target-calibrated associative latent model,0.83,0.4350348523533413,0.1337579617834395,0.12258853511521359,0.02186553603212996,0.3795161005886323,0.501,157,0.8387878787878787,0.7885714285714286,0.8103448275862069,0.062,0.0
102,0,Exact no shift,Frozen causal latent SCM,0.833,0.442998864461593,0.17197452229299362,0.1224068229206433,0.029254368338537316,0.38168598618969474,0.508,157,0.8412121212121212,0.7942857142857143,0.8103448275862069,0.062,0.0
102,0,Exact no shift,Modular causal latent SCM,0.83,0.43503485822263455,0.1337579617834395,0.1227407396669241,0.016437685720756524,0.38043486948897204,0.497,157,0.8363636363636363,0.8,0.8103448275862069,0.062,0.0
102,0,Exact no shift,Target oracle (reference),0.836,0.4510348917453842,0.15286624203821655,0.1205070698739899,0.03479700398694724,0.39182129855709624,0.493,157,0.8436363636363636,0.8,0.8103448275862069,0.062,0.0
103,0,Exact no shift,Pooled associative latent class model,0.797,0.35214229909440675,0.33783783783783783,0.14091897024815664,0.01776177608324198,0.4182756615508774,0.451,148,0.800711743772242,0.7770700636942676,0.7758620689655172,0.057,0.001
103,0,Exact no shift,Target-calibrated associative latent model,0.812,0.3886344291459503,0.12837837837837837,0.13517107264913483,0.03853274360077773,0.38760419665658846,0.418,148,0.8161328588374852,0.7898089171974523,0.7758620689655172,0.057,0.001
103,0,Exact no shift,Frozen causal latent SCM,0.819,0.4063777518930259,0.18243243243243243,0.13222578136063,0.030511438048573744,0.3913215872263779,0.437,148,0.8208778173190985,0.8089171974522293,0.7931034482758621,0.057,0.001
103,0,Exact no shift,Modular causal latent SCM,0.822,0.4140709267571907,0.14189189189189189,0.13241782931473625,0.033788948798406125,0.39081857254581326,0.434,148,0.8256227758007118,0.802547770700637,0.7758620689655172,0.057,0.001
103,0,Exact no shift,Target oracle (reference),0.817,0.4013352974753723,0.20270270270270271,0.1318464219586559,0.028382343818100966,0.39767958409428994,0.463,148,0.8196915776986952,0.802547770700637,0.7758620689655172,0.057,0.001
104,0,Exact no shift,Pooled associative latent class model,0.802,0.3641800311002968,0.2945205479452055,0.13990981757200222,0.022754463429691264,0.4266475458632838,0.517,146,0.807556080283353,0.7712418300653595,0.7627118644067796,0.05266666666666667,0.0
104,0,Exact no shift,Target-calibrated associative latent model,0.802,0.3641687161153924,0.2534246575342466,0.13661787400121392,0.03165172823773351,0.39369724111371174,0.557,146,0.7992916174734357,0.8169934640522876,0.864406779661017,0.05266666666666667,0.0
104,0,Exact no shift,Frozen causal latent SCM,0.809,0.3813040927121369,0.17123287671232876,0.13359907445916455,0.041386341225878004,0.3988794155290515,0.524,146,0.8099173553719008,0.803921568627451,0.7966101694915254,0.05266666666666667,0.0
104,0,Exact no shift,Modular causal latent SCM,0.808,0.3788346891910101,0.15753424657534246,0.13378122135774645,0.037491241337324795,0.3988489911280216,0.517,146,0.8087367178276269,0.803921568627451,0.7966101694915254,0.05266666666666667,0.0
104,0,Exact no shift,Target oracle (reference),0.818,0.40389778188752773,0.1643835616438356,0.13375915396775856,0.04443559177018541,0.3954525238990719,0.529,146,0.8181818181818182,0.8169934640522876,0.8135593220338984,0.05266666666666667,0.0
105,0,Exact no shift,Pooled associative latent class model,0.801,0.36175168179086514,0.42028985507246375,0.1333674592464164,0.03326986711389476,0.41481023156427377,0.559,138,0.8084606345475911,0.7583892617449665,0.7916666666666666,0.05433333333333333,0.0
105,0,Exact no shift,Target-calibrated associative latent model,0.828,0.42976169208793896,0.18840579710144928,0.12243898024456501,0.023611595208166018,0.38875309130762303,0.536,138,0.8390129259694477,0.7651006711409396,0.8125,0.05433333333333333,0.0
105,0,Exact no shift,Frozen causal latent SCM,0.827,0.4271339449118999,0.2463768115942029,0.123205830183468,0.0255703277081402,0.38986818792368966,0.551,138,0.8390129259694477,0.7583892617449665,0.8125,0.05433333333333333,0.0
105,0,Exact no shift,Modular causal latent SCM,0.824,0.4193100375226806,0.2536231884057971,0.12424640930940195,0.030173128180608643,0.38862124643887536,0.56,138,0.836662749706228,0.7516778523489933,0.8125,0.05433333333333333,0.0
