repeat,renal_effect_sd,method,accuracy,adjusted_rand_index,false_atrial_renal_competing,brier_score,expected_calibration_error,mean_posterior_entropy,predicted_atrial_prevalence,renal_competing_subgroup_size
234,0.0,Associative latent class model,0.812,0.3887650356089532,0.1780821917808219,0.1338867621626026,0.04035375394397394,0.3672136246646469,0.499,146
234,0.0,Renal-adjusted associative latent class model,0.812,0.3887650356089532,0.1780821917808219,0.13392027187506916,0.04411057827533694,0.36690055961698226,0.499,146
234,0.0,Biologically constrained latent SCM,0.814,0.3937780205093011,0.1506849315068493,0.1339206270461385,0.046241563918148446,0.36708724542342225,0.495,146
234,0.0,Data-generating oracle (reference),0.811,0.38626942493166033,0.22602739726027396,0.13195518130356895,0.030857841480735126,0.3839393464467048,0.532,146
235,0.0,Associative latent class model,0.827,0.4271425805816488,0.16049382716049382,0.1288182143313535,0.027186902884672723,0.39492537536882505,0.501,162
235,0.0,Renal-adjusted associative latent class model,0.825,0.42192135423304195,0.16666666666666666,0.1288274977807661,0.034396312214179894,0.39453784679741905,0.501,162
235,0.0,Biologically constrained latent SCM,0.83,0.4350345582092088,0.17901234567901234,0.12860401278118344,0.03378786751792889,0.39545314861148506,0.494,162
235,0.0,Data-generating oracle (reference),0.831,0.4376813068870697,0.17901234567901234,0.12875598321417048,0.03209692533926846,0.39304313800992474,0.491,162
236,0.0,Associative latent class model,0.815,0.39629699170339344,0.1590909090909091,0.12914887443369882,0.03230685447561291,0.38647720004010366,0.49,132
236,0.0,Renal-adjusted associative latent class model,0.814,0.39377554783621216,0.21212121212121213,0.13431801488959633,0.042799359549690476,0.38049601527407567,0.473,132
236,0.0,Biologically constrained latent SCM,0.818,0.4039002706902843,0.16666666666666666,0.12960268187105922,0.030282922757462673,0.3855149584054852,0.487,132
236,0.0,Data-generating oracle (reference),0.826,0.42452962891903523,0.16666666666666666,0.12622417737374478,0.025731200864275654,0.3881243174398203,0.501,132
237,0.0,Associative latent class model,0.813,0.39126018973106685,0.2222222222222222,0.1280358038972721,0.032261150290347616,0.356979481186832,0.542,153
237,0.0,Renal-adjusted associative latent class model,0.816,0.3988154407079137,0.17647058823529413,0.12770383616782388,0.029363932238005444,0.353997198544058,0.543,153
237,0.0,Biologically constrained latent SCM,0.816,0.3988169550026753,0.20261437908496732,0.12784459460985995,0.03260944676694283,0.35664703308896983,0.539,153
237,0.0,Data-generating oracle (reference),0.817,0.4013576056053519,0.1830065359477124,0.1262793311081639,0.022321083491240862,0.3846942716225469,0.514,153
238,0.0,Associative latent class model,0.81,0.3837864479871983,0.145985401459854,0.13507331699213485,0.04718071042653418,0.38926401703207814,0.503,137
238,0.0,Renal-adjusted associative latent class model,0.808,0.3788375204349707,0.145985401459854,0.13500329629005708,0.04021398736206839,0.3875903344175108,0.503,137
238,0.0,Biologically constrained latent SCM,0.809,0.3813080357203935,0.15328467153284672,0.13528421704248947,0.045547132863091117,0.38901312224362894,0.502,137
238,0.0,Data-generating oracle (reference),0.81,0.38378335264496594,0.16058394160583941,0.13263655455579904,0.03643382357765023,0.38957003096794485,0.517,137
239,0.0,Associative latent class model,0.826,0.42453188233029293,0.13333333333333333,0.11880057631144114,0.04186609948067021,0.3982847398094922,0.451,150
239,0.0,Renal-adjusted associative latent class model,0.82,0.4090115693815071,0.2733333333333333,0.12215659094592846,0.03190658818420265,0.39418180738845715,0.457,150
239,0.0,Biologically constrained latent SCM,0.824,0.4193270221157197,0.13333333333333333,0.11880276273785069,0.03409456065877474,0.39825503090318876,0.449,150
239,0.0,Data-generating oracle (reference),0.832,0.44033599515473376,0.21333333333333335,0.11573927842060831,0.024132322630072464,0.37586069711451386,0.505,150
240,0.0,Associative latent class model,0.822,0.41415746362728917,0.24822695035460993,0.12021357029976301,0.06729196269607532,0.40129875943636056,0.559,141
240,0.0,Renal-adjusted associative latent class model,0.828,0.4297663804655642,0.24113475177304963,0.1162260674588716,0.03716556492241907,0.39896914586500715,0.523,141
240,0.0,Biologically constrained latent SCM,0.829,0.4323969095727749,0.24113475177304963,0.1160221490207918,0.03467485013266101,0.3989451027783432,0.522,141
240,0.0,Data-generating oracle (reference),0.831,0.4376811732828658,0.1702127659574468,0.11288751429004018,0.03425840333658255,0.37114799492067196,0.496,141
241,0.0,Associative latent class model,0.828,0.4297652125265862,0.15151515151515152,0.1239070724482622,0.031901816099272395,0.40367592824394866,0.498,165
241,0.0,Renal-adjusted associative latent class model,0.82,0.4090088831457925,0.24242424242424243,0.12912781804690213,0.031849657655896924,0.40084700468672857,0.486,165
241,0.0,Biologically constrained latent SCM,0.828,0.4297652035308184,0.16363636363636364,0.12509074860937214,0.027715190128343493,0.4021139912859637,0.5,165
241,0.0,Data-generating oracle (reference),0.842,0.46732333592821257,0.16363636363636364,0.11954388522502181,0.02811756713353982,0.38787800930241995,0.516,165
242,0.0,Associative latent class model,0.823,0.41672874072069727,0.2129032258064516,0.11990105059070325,0.03960318784248529,0.34831404046810394,0.564,155
242,0.0,Renal-adjusted associative latent class model,0.819,0.4064474020815525,0.17419354838709677,0.12143106999862752,0.0350715962931078,0.34681566291833854,0.556,155
242,0.0,Biologically constrained latent SCM,0.824,0.4193192157381961,0.21935483870967742,0.11962926675390483,0.03869483358945285,0.3486090568253445,0.565,155
242,0.0,Data-generating oracle (reference),0.82,0.40900926246916736,0.16129032258064516,0.11795009459972919,0.027419579467416372,0.3830123380835159,0.503,155
243,0.0,Associative latent class model,0.831,0.437681628943258,0.17532467532467533,0.11996305760676881,0.02894412532935203,0.34659065314209275,0.483,154
243,0.0,Renal-adjusted associative latent class model,0.833,0.44299894675927315,0.16883116883116883,0.11942744809079335,0.024050184603734016,0.34695895386676184,0.483,154
243,0.0,Biologically constrained latent SCM,0.827,0.4271432547295557,0.2077922077922078,0.12044086182014885,0.028953936355001174,0.34557266661229585,0.487,154
243,0.0,Data-generating oracle (reference),0.827,0.4271434861679023,0.16883116883116883,0.11857636415142554,0.036585478240762824,0.3808499555841146,0.499,154
244,0.0,Associative latent class model,0.83,0.43503686645573525,0.14285714285714285,0.12427755578887734,0.034197546532554024,0.3901916009972029,0.467,140
244,0.0,Renal-adjusted associative latent class model,0.811,0.38627879253954617,0.2357142857142857,0.13003517923748648,0.06014638816283879,0.3829983434997497,0.438,140
244,0.0,Biologically constrained latent SCM,0.828,0.42976823116663304,0.1357142857142857,0.12476882264331626,0.03493567167386241,0.38988520800096993,0.463,140
244,0.0,Data-generating oracle (reference),0.824,0.4193235723599494,0.24285714285714285,0.12134885115697135,0.031312947640493805,0.3769682857638139,0.519,140
245,0.0,Associative latent class model,0.83,0.4350404948616242,0.24675324675324675,0.12498173971086192,0.045567173386170536,0.3936132333197163,0.557,154
245,0.0,Renal-adjusted associative latent class model,0.835,0.44835347864259034,0.16883116883116883,0.12424538115302326,0.04123273591944131,0.39498213443835745,0.556,154
245,0.0,Biologically constrained latent SCM,0.824,0.41932981817447357,0.2792207792207792,0.12556906758441214,0.04030849022028077,0.3925276119430843,0.561,154
245,0.0,Data-generating oracle (reference),0.838,0.4564325007454001,0.18831168831168832,0.11836520208314656,0.01677848482590745,0.38709253276930417,0.517,154
246,0.0,Associative latent class model,0.84,0.46186186734892415,0.16049382716049382,0.11802075484511569,0.02956767608303137,0.3654066847986643,0.488,162
246,0.0,Renal-adjusted associative latent class model,0.833,0.4429990123402197,0.30864197530864196,0.12565924966210154,0.04065296013102078,0.35495707809170784,0.499,162
246,0.0,Biologically constrained latent SCM,0.834,0.4456696810806423,0.2037037037037037,0.11858311253981677,0.031761373640135086,0.3627871477965334,0.494,162
246,0.0,Data-generating oracle (reference),0.842,0.46732331953160855,0.15432098765432098,0.11807101341483535,0.03992660170821918,0.38242923591650163,0.482,162
247,0.0,Associative latent class model,0.814,0.39377825303571323,0.21379310344827587,0.12990650813654428,0.03345554805230536,0.3833383383308897,0.524,145
247,0.0,Renal-adjusted associative latent class model,0.799,0.356961540854782,0.3724137931034483,0.13703412073178164,0.041619576888826164,0.37479957704828065,0.525,145
247,0.0,Biologically constrained latent SCM,0.818,0.4039005105727529,0.2413793103448276,0.13075338864580444,0.03346852784996841,0.3808577092671858,0.526,145
247,0.0,Data-generating oracle (reference),0.809,0.3813050062490268,0.21379310344827587,0.12980155723775433,0.02872891639043064,0.37651596581673225,0.507,145
248,0.0,Associative latent class model,0.826,0.424502296931252,0.08280254777070063,0.12150263556150201,0.030353162722525164,0.3800225028280233,0.432,157
248,0.0,Renal-adjusted associative latent class model,0.747,0.2431732890654922,0.8980891719745223,0.19738243120492382,0.14199882930260566,0.31923011724325817,0.617,157
248,0.0,Biologically constrained latent SCM,0.827,0.4271128217132282,0.07006369426751592,0.12335592291259204,0.03478708837482977,0.37871837020506927,0.427,157
248,0.0,Data-generating oracle (reference),0.841,0.4645831485871524,0.10828025477707007,0.11823399635114955,0.03152352277617588,0.38703736911007486,0.465,157
249,0.0,Associative latent class model,0.834,0.4456696830002451,0.11801242236024845,0.11968060428421007,0.0318253959256215,0.35804504213569804,0.5,161
249,0.0,Renal-adjusted associative latent class model,0.83,0.4350350466649232,0.08074534161490683,0.12057574699056149,0.025051776058624554,0.3548484796118595,0.494,161
249,0.0,Biologically constrained latent SCM,0.833,0.4429990119115861,0.10559006211180125,0.11964818813230041,0.027887282501594113,0.35737342403507333,0.497,161
249,0.0,Data-generating oracle (reference),0.833,0.44299900033847905,0.16149068322981366,0.11725467777331128,0.030486698208705656,0.3790668078870075,0.515,161
250,0.0,Associative latent class model,0.857,0.5093049265166221,0.17419354838709677,0.11020637189475892,0.037454792793078194,0.37653335446133707,0.505,155
250,0.0,Renal-adjusted associative latent class model,0.831,0.43768120130189037,0.33548387096774196,0.12156996622870207,0.028631351724996125,0.3711603457333208,0.499,155
250,0.0,Biologically constrained latent SCM,0.852,0.4951106780601827,0.23225806451612904,0.11472013533358691,0.034486538973344166,0.3733669622673319,0.5,155
250,0.0,Data-generating oracle (reference),0.868,0.5412368437493933,0.16774193548387098,0.10772202161705108,0.04559684074608526,0.38213465878423936,0.5,155
251,0.0,Associative latent class model,0.821,0.41157741801799075,0.16296296296296298,0.12637874171763597,0.02677351753940286,0.37923861091564115,0.458,135
251,0.0,Renal-adjusted associative latent class model,0.827,0.4271445577250099,0.17037037037037037,0.12663287686234287,0.024548900886814773,0.37534606711627894,0.462,135
251,0.0,Biologically constrained latent SCM,0.825,0.42192393760046515,0.17037037037037037,0.12701359985271413,0.024778819469742017,0.3747992704145479,0.456,135
251,0.0,Data-generating oracle (reference),0.827,0.42714352936970634,0.16296296296296298,0.126443053120658,0.018564185404682007,0.39285516641579327,0.476,135
252,0.0,Associative latent class model,0.82,0.4090093586287736,0.176056338028169,0.13023566268328704,0.028900396759659355,0.391318645692842,0.48,142
252,0.0,Renal-adjusted associative latent class model,0.812,0.38876555063264107,0.14084507042253522,0.13404120130615405,0.03218305064059426,0.3873973040830682,0.476,142
252,0.0,Biologically constrained latent SCM,0.819,0.4064507102891785,0.18309859154929578,0.1301372733967665,0.028431360056827216,0.3913620137608693,0.481,142
252,0.0,Data-generating oracle (reference),0.822,0.41414958176075717,0.20422535211267606,0.12692292378235462,0.0201275600224998,0.3782565889618445,0.502,142
253,0.0,Associative latent class model,0.826,0.42452882168409356,0.17218543046357615,0.1270682725188405,0.03451954639945322,0.42515892335030764,0.461,151
253,0.0,Renal-adjusted associative latent class model,0.816,0.39882329484846823,0.23841059602649006,0.12917967215374523,0.03989904665565761,0.41846472807610124,0.453,151
253,0.0,Biologically constrained latent SCM,0.828,0.42976598860248083,0.13245033112582782,0.12723043750925467,0.03539843654002582,0.42742006462187704,0.465,151
253,0.0,Data-generating oracle (reference),0.823,0.4167326780295597,0.2052980132450331,0.12483882904804919,0.023150856141143275,0.3835068301044458,0.496,151
254,0.0,Associative latent class model,0.84,0.4618643543224993,0.12666666666666668,0.11512327707450754,0.040453181105617374,0.3812651169213134,0.46,150
254,0.0,Renal-adjusted associative latent class model,0.84,0.4618663925842597,0.13333333333333333,0.11678620053055923,0.044411171906313364,0.3798662943513832,0.448,150
254,0.0,Biologically constrained latent SCM,0.844,0.472818708700596,0.10666666666666667,0.11498768088718753,0.03924305734075754,0.38175579743429855,0.464,150
254,0.0,Data-generating oracle (reference),0.845,0.47557542983823864,0.11333333333333333,0.11340997973244825,0.029500894588424562,0.3755284736861912,0.487,150
255,0.0,Associative latent class model,0.828,0.4297654826463257,0.11971830985915492,0.12494126325028099,0.040051806068131725,0.381368053072031,0.481,142
255,0.0,Renal-adjusted associative latent class model,0.823,0.41673212224474054,0.15492957746478872,0.12476801582242218,0.04133457345729029,0.3781086540353516,0.478,142
255,0.0,Biologically constrained latent SCM,0.827,0.42714275878961167,0.11971830985915492,0.12494140296653741,0.03953686670853215,0.38107220119705576,0.48,142
255,0.0,Data-generating oracle (reference),0.828,0.42976633965566013,0.1619718309859155,0.12331575375844213,0.024544629316365845,0.3744836647690037,0.505,142
256,0.0,Associative latent class model,0.823,0.41673274401000093,0.2097902097902098,0.1198588480609319,0.02780230835926685,0.36909082874096316,0.493,143
256,0.0,Renal-adjusted associative latent class model,0.826,0.424528538824729,0.24475524475524477,0.1204586613552963,0.03389770200518449,0.36682404445634903,0.492,143
256,0.0,Biologically constrained latent SCM,0.828,0.4297657794787994,0.20279720279720279,0.1201190053790948,0.026961558983114156,0.36942510526166816,0.5,143
256,0.0,Data-generating oracle (reference),0.828,0.4297657478839689,0.1958041958041958,0.11905709656711966,0.024450342308829018,0.38077144408300867,0.476,143
257,0.0,Associative latent class model,0.805,0.3714803183393842,0.13253012048192772,0.14122888726054225,0.0763528673897208,0.3408398362655312,0.416,166
257,0.0,Renal-adjusted associative latent class model,0.803,0.3666133623558544,0.1144578313253012,0.14188069369569536,0.08035751819600527,0.33913528852397734,0.408,166
257,0.0,Biologically constrained latent SCM,0.804,0.3690421347491749,0.13253012048192772,0.1412828253298634,0.07737265213393325,0.3403059254644802,0.415,166
257,0.0,Data-generating oracle (reference),0.828,0.42976573628274123,0.1686746987951807,0.1239920819472301,0.02829929111387308,0.38439741052792903,0.485,166
258,0.0,Associative latent class model,0.8,0.35935755242593687,0.12142857142857143,0.13974891474164378,0.06474505657362908,0.3730678568716247,0.431,140
258,0.0,Renal-adjusted associative latent class model,0.808,0.378834145453461,0.16428571428571428,0.13602566301277796,0.05094030226486014,0.37585497738937806,0.455,140
258,0.0,Biologically constrained latent SCM,0.801,0.36176412723813706,0.12857142857142856,0.13910048847119777,0.0630903451113118,0.3734905568487564,0.434,140
258,0.0,Data-generating oracle (reference),0.806,0.37391799660091446,0.2,0.13258028136915317,0.01927582665450926,0.38792427305344807,0.507,140
259,0.0,Associative latent class model,0.851,0.49229797624092947,0.16883116883116883,0.10992847104650375,0.03301724714791633,0.3608711156200931,0.533,154
259,0.0,Renal-adjusted associative latent class model,0.84,0.46186201891603407,0.06493506493506493,0.11502167890641171,0.02797130544414149,0.34441837854433427,0.518,154
259,0.0,Biologically constrained latent SCM,0.846,0.47834449432909343,0.14935064935064934,0.10959456434631254,0.02855543799888945,0.35690569982075804,0.536,154
259,0.0,Data-generating oracle (reference),0.857,0.5093051485505828,0.14935064935064934,0.10770972614632529,0.02714787494545987,0.3701548752800598,0.513,154
260,0.0,Associative latent class model,0.819,0.4064509857145563,0.24647887323943662,0.13157063336381675,0.03896112942677205,0.3882770743438351,0.525,142
260,0.0,Renal-adjusted associative latent class model,0.817,0.40135838092552895,0.20422535211267606,0.13082209161813865,0.030742292903399977,0.3902452277045948,0.531,142
260,0.0,Biologically constrained latent SCM,0.819,0.40645146531037507,0.20422535211267606,0.13082843986264306,0.03182139203477384,0.39018257207647616,0.531,142
260,0.0,Data-generating oracle (reference),0.817,0.4013570104087018,0.19014084507042253,0.1299736685919843,0.02416884921061454,0.39232018598000556,0.497,142
261,0.0,Associative latent class model,0.812,0.388768555826618,0.1056338028169014,0.12852514897901696,0.04533722797324083,0.3713315907084775,0.443,142
261,0.0,Renal-adjusted associative latent class model,0.807,0.37637527428652495,0.06338028169014084,0.13287699322168492,0.04574564280334547,0.3643742465472025,0.45,142
261,0.0,Biologically constrained latent SCM,0.812,0.3887688490978661,0.07042253521126761,0.12964440966773055,0.04540592771179809,0.36934085249131576,0.441,142
261,0.0,Data-generating oracle (reference),0.826,0.4245282321804703,0.18309859154929578,0.12152197679679916,0.022941480318710232,0.3858893086902022,0.499,142
262,0.0,Associative latent class model,0.83,0.4350366385692767,0.19014084507042253,0.12517300109466328,0.03436732659622368,0.39897302598565876,0.499,142
262,0.0,Renal-adjusted associative latent class model,0.826,0.4245296371116796,0.2323943661971831,0.12540027133735132,0.03499093915206357,0.3975284275434933,0.491,142
262,0.0,Biologically constrained latent SCM,0.829,0.4323979103705116,0.19014084507042253,0.12506429579550168,0.033243331920718114,0.398935886200354,0.496,142
262,0.0,Data-generating oracle (reference),0.827,0.42714216366054547,0.18309859154929578,0.12441895858475187,0.0274926400329129,0.38561385643253304,0.48,142
263,0.0,Associative latent class model,0.809,0.3813067559473298,0.175,0.12771720366717704,0.04071806240023091,0.3970271002954515,0.47,160
263,0.0,Renal-adjusted associative latent class model,0.806,0.3739198127182214,0.2,0.13030903737877197,0.04091606232507191,0.39536395515686557,0.467,160
263,0.0,Biologically constrained latent SCM,0.807,0.37637411352410477,0.19375,0.1300445476696398,0.04363822499378835,0.3954587272991963,0.468,160
263,0.0,Data-generating oracle (reference),0.81,0.3837834081266707,0.20625,0.12459608286656035,0.03510072610703634,0.39598776755590037,0.509,160
264,0.0,Associative latent class model,0.826,0.42452807120525066,0.1524390243902439,0.12217610772695048,0.0199274969971742,0.37011101299834437,0.461,164
264,0.0,Renal-adjusted associative latent class model,0.825,0.4219218040913998,0.11585365853658537,0.12316698379305953,0.030512694465198963,0.3686079256324042,0.476,164
264,0.0,Biologically constrained latent SCM,0.823,0.41673235126905944,0.17682926829268292,0.12213963202151766,0.01980677326742587,0.3710501539056661,0.464,164
264,0.0,Data-generating oracle (reference),0.82,0.4090091010187384,0.18902439024390244,0.12112319378019934,0.03387284641222096,0.3890182474127978,0.499,164
265,0.0,Associative latent class model,0.855,0.5036032272894669,0.1347517730496454,0.10721721460387468,0.027825776501881314,0.35029398130095457,0.519,141
265,0.0,Renal-adjusted associative latent class model,0.848,0.4838996390657279,0.10638297872340426,0.11078700934531975,0.033862240739388524,0.34799003865456035,0.518,141
265,0.0,Biologically constrained latent SCM,0.855,0.5036032272894669,0.1347517730496454,0.10711704678672189,0.029519464990832335,0.3503695787655602,0.519,141
265,0.0,Data-generating oracle (reference),0.853,0.49793355332166606,0.14893617021276595,0.10559122143787278,0.03036610112982691,0.3716948083259864,0.519,141
266,0.0,Associative latent class model,0.825,0.42192143397312826,0.21379310344827587,0.12758730380196995,0.03753771823423072,0.3546293825000349,0.496,145
266,0.0,Renal-adjusted associative latent class model,0.824,0.41932285203272357,0.14482758620689656,0.12538481193875486,0.034614194997683694,0.3561464331709202,0.495,145
266,0.0,Biologically constrained latent SCM,0.825,0.42192143397312826,0.21379310344827587,0.12782838052387077,0.04134067676533004,0.35423210218163625,0.496,145
266,0.0,Data-generating oracle (reference),0.827,0.42714262653881496,0.19310344827586207,0.1240666456289212,0.030231511560550855,0.3788685482610613,0.5,145
267,0.0,Associative latent class model,0.823,0.41673375993485334,0.14012738853503184,0.12746513574600327,0.027558792943110463,0.3753904475043583,0.47,157
267,0.0,Renal-adjusted associative latent class model,0.824,0.41932425313903166,0.1464968152866242,0.12783988600615928,0.029996271200281352,0.3749591394207484,0.471,157
267,0.0,Biologically constrained latent SCM,0.824,0.41932425313903166,0.1464968152866242,0.12787696509516353,0.02834804717201531,0.37466722320656287,0.471,157
267,0.0,Data-generating oracle (reference),0.826,0.42452826502501345,0.15286624203821655,0.1262840026918855,0.020779631497149006,0.388241971194962,0.491,157
268,0.0,Associative latent class model,0.813,0.3912315903608301,0.1958041958041958,0.12897577926891815,0.042184461995500896,0.4198011631435113,0.547,143
268,0.0,Renal-adjusted associative latent class model,0.779,0.3106624870228333,0.03496503496503497,0.15688818114150987,0.07359356460095688,0.38298282599276945,0.471,143
268,0.0,Biologically constrained latent SCM,0.815,0.3962674165266573,0.1958041958041958,0.12932643030181967,0.03074782229964702,0.42049474270041637,0.543,143
268,0.0,Data-generating oracle (reference),0.819,0.406408701957735,0.22377622377622378,0.12690983718989984,0.030392070167076814,0.3916832922606309,0.551,143
269,0.0,Associative latent class model,0.811,0.3862688312627594,0.15217391304347827,0.12728580631995515,0.032023204487356474,0.366828723646509,0.52,138
269,0.0,Renal-adjusted associative latent class model,0.806,0.37391424798006284,0.14492753623188406,0.12851609531504882,0.03262179774081234,0.36129006799495245,0.525,138
269,0.0,Biologically constrained latent SCM,0.809,0.3812990191112572,0.15217391304347827,0.1281420006698204,0.03270114685540187,0.36185150444301406,0.53,138
269,0.0,Data-generating oracle (reference),0.826,0.4245209813421151,0.15942028985507245,0.12466784182256915,0.028866945618741088,0.377263198668049,0.533,138
270,0.0,Associative latent class model,0.84,0.4618619317442504,0.15527950310559005,0.11182719951316332,0.025748659512438033,0.37307355955749555,0.514,161
270,0.0,Renal-adjusted associative latent class model,0.845,0.4755755263911251,0.09316770186335403,0.11373959696169296,0.01702632374498892,0.3651668949729995,0.517,161
270,0.0,Biologically constrained latent SCM,0.836,0.4510352330581994,0.15527950310559005,0.1118849661423377,0.03290131478974661,0.3721642622804162,0.51,161
270,0.0,Data-generating oracle (reference),0.836,0.4510352330581994,0.14906832298136646,0.11275156584228183,0.0295932950110881,0.37836010277133736,0.51,161
271,0.0,Associative latent class model,0.807,0.3763742992463824,0.2275449101796407,0.1287866537575054,0.035005106513200844,0.391314134134765,0.499,167
271,0.0,Renal-adjusted associative latent class model,0.812,0.38876666093362405,0.2155688622754491,0.12863855408649363,0.03744419730551757,0.3913687752371834,0.5,167
271,0.0,Biologically constrained latent SCM,0.813,0.391269148119285,0.20958083832335328,0.1286418115406148,0.03611135248739242,0.39160727416027996,0.499,167
271,0.0,Data-generating oracle (reference),0.813,0.3912690876904852,0.19760479041916168,0.12834044694896443,0.04332045755738761,0.3805859638364076,0.497,167
272,0.0,Associative latent class model,0.816,0.39882272211428443,0.1610738255033557,0.1254071544950269,0.036963774526098205,0.37166067856759855,0.487,149
272,0.0,Renal-adjusted associative latent class model,0.816,0.3988234183701564,0.2080536912751678,0.1273219919473458,0.03958595185221039,0.3690530331427023,0.473,149
272,0.0,Biologically constrained latent SCM,0.816,0.39882287131210703,0.1610738255033557,0.1256535355700577,0.04133845496540974,0.37160238589350014,0.483,149
272,0.0,Data-generating oracle (reference),0.83,0.4350352582038098,0.16778523489932887,0.11969734432196256,0.02605034146614876,0.39095179206047825,0.521,149
273,0.0,Associative latent class model,0.858,0.5121696845192402,0.19736842105263158,0.10347958775365564,0.030466740297795163,0.3623643861949726,0.534,152
273,0.0,Renal-adjusted associative latent class model,0.846,0.4783435056665212,0.27631578947368424,0.1077662821651455,0.018931200183066186,0.35675493755236826,0.53,152
273,0.0,Biologically constrained latent SCM,0.857,0.5093077143876432,0.20394736842105263,0.10402062336046453,0.03616169066387346,0.3616747886418213,0.541,152
273,0.0,Data-generating oracle (reference),0.857,0.5093059366184778,0.18421052631578946,0.1018540144859908,0.03223790692977992,0.3739493047393605,0.525,152
274,0.0,Associative latent class model,0.785,0.324238382474934,0.39416058394160586,0.1432441971642243,0.0921090747619317,0.39679715138370036,0.628,137
274,0.0,Renal-adjusted associative latent class model,0.791,0.3380707902226933,0.39416058394160586,0.1388932382152918,0.06322293620642204,0.4025416298649455,0.602,137
274,0.0,Biologically constrained latent SCM,0.796,0.34982029059790704,0.2773722627737226,0.13684135547816828,0.05945083355840834,0.40454692472273357,0.589,137
274,0.0,Data-generating oracle (reference),0.81,0.38378360373516546,0.20437956204379562,0.1304448204474439,0.021484698365571993,0.39001764023159224,0.505,137
275,0.0,Associative latent class model,0.829,0.4323960672910936,0.19727891156462585,0.12080536842513535,0.027707395756511065,0.3693870471315421,0.509,147
275,0.0,Renal-adjusted associative latent class model,0.825,0.4219219992707661,0.24489795918367346,0.1252988830708844,0.02036103376779557,0.36730349296006476,0.483,147
275,0.0,Biologically constrained latent SCM,0.83,0.43503474428767575,0.19727891156462585,0.12089611252370543,0.02483336102202474,0.36930540544336976,0.51,147
275,0.0,Data-generating oracle (reference),0.832,0.4403359254289171,0.14965986394557823,0.12020751097018822,0.026445988549134606,0.3879329546840869,0.494,147
276,0.0,Associative latent class model,0.805,0.37147615336736467,0.29577464788732394,0.1395650651834313,0.04336721645450615,0.38275016555812297,0.546,142
276,0.0,Renal-adjusted associative latent class model,0.793,0.3427431623915731,0.4084507042253521,0.14570364573610578,0.04783684507104981,0.3761139925159856,0.544,142
276,0.0,Biologically constrained latent SCM,0.813,0.3912705478155689,0.22535211267605634,0.1393048494309567,0.053646918352052764,0.3827792974907385,0.54,142
276,0.0,Data-generating oracle (reference),0.81,0.38378346645358036,0.20422535211267606,0.13471470292280735,0.030780011667770425,0.39006613669068463,0.489,142
277,0.0,Associative latent class model,0.822,0.41414988970892486,0.08552631578947369,0.12514487870695623,0.03996096897491603,0.3852825909934525,0.469,152
277,0.0,Renal-adjusted associative latent class model,0.826,0.424528356177827,0.06578947368421052,0.12656313472133282,0.04336640928764872,0.3815247894540145,0.473,152
277,0.0,Biologically constrained latent SCM,0.824,0.41932314941369003,0.08552631578947369,0.12536818806943037,0.039986542657238444,0.38408417966898994,0.473,152
277,0.0,Data-generating oracle (reference),0.834,0.44566975597180364,0.125,0.12074968562872093,0.0239680729984258,0.3819151946810888,0.499,152
278,0.0,Associative latent class model,0.83,0.43503462059768033,0.1223021582733813,0.11843109495892586,0.02933955043238475,0.3551295763843413,0.498,139
278,0.0,Renal-adjusted associative latent class model,0.832,0.4403359191122292,0.08633093525179857,0.12194321802532121,0.02775340126687555,0.3515012812958997,0.5,139
278,0.0,Biologically constrained latent SCM,0.83,0.43503462059768033,0.1223021582733813,0.118550078233542,0.02679980766797265,0.35487945247949393,0.498,139
278,0.0,Data-generating oracle (reference),0.831,0.4376812641553676,0.14388489208633093,0.11786385610223286,0.027458604890403353,0.37069177500687195,0.501,139
279,0.0,Associative latent class model,0.815,0.3962985030686504,0.21641791044776118,0.1214044963267791,0.041235350928591874,0.38672392729076094,0.549,134
279,0.0,Renal-adjusted associative latent class model,0.814,0.39377970014780234,0.208955223880597,0.12152990082743632,0.04452831973992904,0.38419877798434526,0.546,134
279,0.0,Biologically constrained latent SCM,0.822,0.4141511915370424,0.1044776119402985,0.12307953198836151,0.027516837930154178,0.3903334377111182,0.536,134
279,0.0,Data-generating oracle (reference),0.844,0.4728166501805601,0.13432835820895522,0.1152836228902522,0.029517274500491297,0.38203548828945716,0.508,134
280,0.0,Associative latent class model,0.831,0.4376811472111069,0.17142857142857143,0.12088412074136226,0.014581972820317604,0.3847786935425791,0.497,140
280,0.0,Renal-adjusted associative latent class model,0.823,0.4167321783506658,0.12857142857142856,0.124436980042497,0.026921420126971823,0.38073693864053043,0.503,140
280,0.0,Biologically constrained latent SCM,0.834,0.4456691231155251,0.1357142857142857,0.12184753334929213,0.02126282219851566,0.3832199262993242,0.5,140
280,0.0,Data-generating oracle (reference),0.842,0.46732287374854925,0.17857142857142858,0.11476266545360246,0.015243815541268522,0.3681673003952195,0.506,140
281,0.0,Associative latent class model,0.822,0.4141505968416747,0.18,0.12974523630397305,0.04254301972438758,0.3580186416485677,0.521,150
281,0.0,Renal-adjusted associative latent class model,0.816,0.3988224172416042,0.24,0.13242345477508502,0.036846706019129094,0.3563291174625518,0.509,150
281,0.0,Biologically constrained latent SCM,0.821,0.4115761252360346,0.17333333333333334,0.12966073330898542,0.04372497673902418,0.3578360818814474,0.522,150
