shift_index,shift,method,metric,mean,ci95_low,ci95_high,monte_carlo_standard_error,repeat_count
0,No shift,Target-calibrated associative latent model,all_biomarkers_missing_rate,0.00020400000000000003,0.0001648252899754271,0.00024317471002457296,1.9938985085818812e-05,500
0,No shift,Frozen causal latent SCM,accuracy,0.8159959999999999,0.8149119806082004,0.8170800193917995,0.0005517397951962544,500
0,No shift,Frozen causal latent SCM,adjusted_rand_index,0.3994203463672278,0.3966899087440019,0.4021507839904537,0.0013897270717029007,500
0,No shift,Frozen causal latent SCM,false_atrial_renal_competing,0.18391520146192944,0.18007532673481286,0.18775507618904602,0.0019544038709505417,500
0,No shift,Frozen causal latent SCM,brier_score,0.12831207424050242,0.1277240292575606,0.12890011922344424,0.00029930075136007665,500
0,No shift,Frozen causal latent SCM,expected_calibration_error,0.03520642123488487,0.03414278795844582,0.036270054511323924,0.0005413637528496314,500
0,No shift,Frozen causal latent SCM,mean_posterior_entropy,0.39296650934957156,0.391673971128305,0.39425904757083813,0.0006578708636393066,500
0,No shift,Frozen causal latent SCM,predicted_atrial_prevalence,0.50257,0.49959963743982433,0.5055403625601756,0.0015118430934055811,500
0,No shift,Frozen causal latent SCM,accuracy_complete_case,0.8246927818367631,0.8235559891212506,0.8258295745522756,0.0005786001475455239,500
0,No shift,Frozen causal latent SCM,accuracy_any_missing,0.768895708842502,0.7658018564552069,0.7719895612297971,0.0015746964449591852,500
0,No shift,Frozen causal latent SCM,accuracy_electrical_missing,0.7706030060042789,0.765311719354358,0.7758942926541997,0.0026931376270911854,500
0,No shift,Frozen causal latent SCM,biomarker_missing_fraction,0.054818666666666675,0.054432819542075656,0.055204513791257695,0.0001963869051691908,500
0,No shift,Frozen causal latent SCM,all_biomarkers_missing_rate,0.00020400000000000003,0.0001648252899754271,0.00024317471002457296,1.9938985085818812e-05,500
0,No shift,Modular causal latent SCM,accuracy,0.81521,0.8141233935491731,0.8162966064508269,0.0005530565460115002,500
0,No shift,Modular causal latent SCM,adjusted_rand_index,0.39743675599384876,0.39470892919500833,0.4001645827926892,0.0013883982248919955,500
0,No shift,Modular causal latent SCM,false_atrial_renal_competing,0.18068981999651848,0.17582818094539232,0.18555145904764464,0.0024744573341381293,500
0,No shift,Modular causal latent SCM,brier_score,0.12897208346121783,0.1283667641996179,0.12957740272281776,0.0003080929436779299,500
0,No shift,Modular causal latent SCM,expected_calibration_error,0.03662433784102312,0.03545758303505034,0.0377910926469959,0.0005938501308754052,500
0,No shift,Modular causal latent SCM,mean_posterior_entropy,0.3925283231075572,0.39123151610969115,0.39382513010542325,0.0006600435682463894,500
0,No shift,Modular causal latent SCM,predicted_atrial_prevalence,0.50048,0.4972677898726487,0.5036922101273513,0.001634937687645915,500
0,No shift,Modular causal latent SCM,accuracy_complete_case,0.8237648565337954,0.8226147041026975,0.8249150089648932,0.0005853999214210406,500
0,No shift,Modular causal latent SCM,accuracy_any_missing,0.7688832050204504,0.7657980722485607,0.7719683377923401,0.0015702583704613263,500
0,No shift,Modular causal latent SCM,accuracy_electrical_missing,0.7706590010118719,0.765384951600407,0.7759330504233368,0.0026843642873452594,500
0,No shift,Modular causal latent SCM,biomarker_missing_fraction,0.054818666666666675,0.054432819542075656,0.055204513791257695,0.0001963869051691908,500
0,No shift,Modular causal latent SCM,all_biomarkers_missing_rate,0.00020400000000000003,0.0001648252899754271,0.00024317471002457296,1.9938985085818812e-05,500
0,No shift,Target oracle (reference),accuracy,0.819,0.8179713892284121,0.8200286107715878,0.0005235381403190565,500
0,No shift,Target oracle (reference),adjusted_rand_index,0.40699772633493747,0.4043764592604912,0.40961899340938374,0.0013341618883853277,500
0,No shift,Target oracle (reference),false_atrial_renal_competing,0.18018185571560416,0.17744174378678007,0.18292196764442825,0.001394651060544596,500
0,No shift,Target oracle (reference),brier_score,0.1265313012620999,0.12597372847521973,0.1270888740489801,0.0002837911365492913,500
0,No shift,Target oracle (reference),expected_calibration_error,0.028127244536297072,0.027560177148794593,0.02869431192379955,0.00028862365988092367,500
0,No shift,Target oracle (reference),mean_posterior_entropy,0.39604488756040873,0.3954373611572469,0.39665241396357054,0.0003092163256418896,500
0,No shift,Target oracle (reference),predicted_atrial_prevalence,0.5011619999999999,0.49970534843472675,0.502618651565273,0.0007414006081218491,500
0,No shift,Target oracle (reference),accuracy_complete_case,0.8278216238518348,0.8267334695554848,0.8289097781481848,0.0005538443621505446,500
0,No shift,Target oracle (reference),accuracy_any_missing,0.7711981709868548,0.7682080854699714,0.7741882565037382,0.0015218816039496708,500
0,No shift,Target oracle (reference),accuracy_electrical_missing,0.7733566962328002,0.768239899517053,0.7784734929485475,0.0026043264478143357,500
0,No shift,Target oracle (reference),biomarker_missing_fraction,0.054818666666666675,0.054432819542075656,0.055204513791257695,0.0001963869051691908,500
0,No shift,Target oracle (reference),all_biomarkers_missing_rate,0.00020400000000000003,0.0001648252899754271,0.00024317471002457296,1.9938985085818812e-05,500
1,Mild shift,Pooled associative latent class model,accuracy,0.7883579999999999,0.78715562299223,0.7895603770077698,0.0006119809747262196,500
1,Mild shift,Pooled associative latent class model,adjusted_rand_index,0.3326806631927397,0.32990520296022535,0.33545612342525405,0.001412642496847437,500
1,Mild shift,Pooled associative latent class model,false_atrial_renal_competing,0.3531541492670298,0.3479356820461303,0.35837261648792934,0.0026560742893331603,500
1,Mild shift,Pooled associative latent class model,brier_score,0.14556280973987,0.144927056921271,0.14619856255846903,0.0003235828921352931,500
1,Mild shift,Pooled associative latent class model,expected_calibration_error,0.040891168618592016,0.039635846102504514,0.04214649113467952,0.0006389289648975293,500
1,Mild shift,Pooled associative latent class model,mean_posterior_entropy,0.4232081202612018,0.421854097839787,0.4245621426826166,0.0006891648425609196,500
1,Mild shift,Pooled associative latent class model,predicted_atrial_prevalence,0.5177759999999999,0.5143532443274385,0.5211987556725614,0.00174210030565117,500
1,Mild shift,Pooled associative latent class model,accuracy_complete_case,0.8023865286794251,0.8010345607139702,0.80373849664488,0.0006881191738956277,500
1,Mild shift,Pooled associative latent class model,accuracy_any_missing,0.7482590559016397,0.7458559461840772,0.7506621656192021,0.0012231250413342384,500
1,Mild shift,Pooled associative latent class model,accuracy_electrical_missing,0.7419526038268632,0.7380218715387629,0.7458833361149636,0.0020006481839844473,500
1,Mild shift,Pooled associative latent class model,biomarker_missing_fraction,0.09496066666666667,0.0944766761640844,0.09544465716924894,0.0002463395238053446,500
1,Mild shift,Pooled associative latent class model,all_biomarkers_missing_rate,0.0009240000000000001,0.0008448310252383499,0.0010031689747616503,4.029510380656145e-05,500
1,Mild shift,Target-calibrated associative latent model,accuracy,0.8058099999999999,0.8046474244913137,0.8069725755086862,0.0005917229690862837,500
1,Mild shift,Target-calibrated associative latent model,adjusted_rand_index,0.3741508981361118,0.3713166123661787,0.3769851839060449,0.0014425832803917672,500
1,Mild shift,Target-calibrated associative latent model,false_atrial_renal_competing,0.19198766174626536,0.18579851407304687,0.19817680941948385,0.0031501272906123787,500
1,Mild shift,Target-calibrated associative latent model,brier_score,0.13485809533474247,0.13419137529508054,0.1355248153744044,0.00033934446276429536,500
1,Mild shift,Target-calibrated associative latent model,expected_calibration_error,0.04227341662721396,0.04064530266426534,0.04390153059016259,0.0008286708441462146,500
1,Mild shift,Target-calibrated associative latent model,mean_posterior_entropy,0.40065695563334314,0.39935316184562775,0.4019607494210585,0.0006635996762179922,500
1,Mild shift,Target-calibrated associative latent model,predicted_atrial_prevalence,0.49912,0.49498202673567115,0.5032579732643289,0.0021061288558668558,500
