repeat,renal_effect_sd,method,converged,iterations,best_start,log_likelihood,minimum_effective_class_fraction,anchor_margin
280,0.0,Renal-adjusted associative latent class model,True,20,3,-3621.7214111081066,0.4840787779553142,2.1383729994038836
280,0.0,Biologically constrained latent SCM,True,17,0,-3621.9479262823615,0.49049969571645546,2.1085979998324937
281,0.0,Associative latent class model,True,13,0,-4036.0629571483473,0.4885819967247736,2.1322324501812444
281,0.0,Renal-adjusted associative latent class model,True,21,1,-3555.0239794443733,0.49592306626322324,2.146304517965752
281,0.0,Biologically constrained latent SCM,True,14,0,-3556.0529578647393,0.487121718479814,2.129906574075677
282,0.0,Associative latent class model,True,61,2,-4180.801875766203,0.42083067158980597,1.8806289775105778
282,0.0,Renal-adjusted associative latent class model,True,34,3,-3696.4357071504783,0.4195259711548578,1.8916469588373248
282,0.0,Biologically constrained latent SCM,True,34,2,-3697.038729969271,0.41449354140134,1.8954307281164569
283,0.0,Associative latent class model,True,16,3,-4128.386569954665,0.4896306429386081,1.984320473550527
283,0.0,Renal-adjusted associative latent class model,True,19,3,-3624.6547090799295,0.4699433410289137,2.0018045440860477
283,0.0,Biologically constrained latent SCM,True,18,3,-3625.193100584165,0.4855503371502521,1.9723857632653503
284,0.0,Associative latent class model,True,18,0,-4159.632839597573,0.48333791448061547,2.0884395308444286
284,0.0,Renal-adjusted associative latent class model,True,18,0,-3661.012631379745,0.4854797023620608,2.0916011638930136
284,0.0,Biologically constrained latent SCM,True,20,3,-3661.9743368067957,0.4819849018346295,2.087407760106877
285,0.0,Associative latent class model,True,27,0,-4105.652696604035,0.45856529760001236,1.785751768403974
285,0.0,Renal-adjusted associative latent class model,True,26,3,-3604.2780408921476,0.482452619351651,2.0135591222229374
285,0.0,Biologically constrained latent SCM,True,24,0,-3607.9119224772858,0.46410939136331025,1.8026667932625884
286,0.0,Associative latent class model,True,60,2,-4120.2585033067435,0.41104503296731065,2.1745770558369224
286,0.0,Renal-adjusted associative latent class model,True,37,3,-3628.642584938219,0.4100081175737045,2.169210975265101
286,0.0,Biologically constrained latent SCM,True,35,0,-3628.749718207727,0.4077607338087301,2.172473842218607
287,0.0,Associative latent class model,True,17,3,-4099.658583914418,0.47765595030552194,1.971862614684271
287,0.0,Renal-adjusted associative latent class model,True,25,1,-3618.6816558461687,0.4725336831961293,1.980517612531004
287,0.0,Biologically constrained latent SCM,True,24,1,-3618.698414416677,0.47354315145999964,1.9789961279383883
288,0.0,Associative latent class model,True,18,3,-4156.010449892609,0.470938637051219,2.1474222949210744
288,0.0,Renal-adjusted associative latent class model,True,18,1,-3666.137586136606,0.4819379902942992,2.142475699709396
288,0.0,Biologically constrained latent SCM,True,15,0,-3666.478069498263,0.47777297078482606,2.1443383001288723
289,0.0,Associative latent class model,True,20,0,-4109.377517231298,0.4663912018687066,2.3337115799936248
289,0.0,Renal-adjusted associative latent class model,True,28,1,-3611.9252551793716,0.46913292373281984,2.340461557856272
289,0.0,Biologically constrained latent SCM,True,29,1,-3613.2892910350347,0.4659193795597472,2.324940838730364
290,0.0,Associative latent class model,True,12,0,-4101.32617074135,0.4854315866885577,2.1743005568920664
290,0.0,Renal-adjusted associative latent class model,True,14,0,-3613.433960560232,0.4842388006763063,2.1819072829137953
290,0.0,Biologically constrained latent SCM,True,13,0,-3613.7318565177834,0.485189212647061,2.1690275184283987
291,0.0,Associative latent class model,True,35,2,-4185.692663487464,0.4419654149335668,2.225269090171265
291,0.0,Renal-adjusted associative latent class model,True,25,3,-3689.3573087923014,0.4501958407464602,2.2357065991778238
291,0.0,Biologically constrained latent SCM,True,36,2,-3690.221200027036,0.4413163823860265,2.2273325131137183
292,0.0,Associative latent class model,True,10,1,-4160.854659557157,0.49411353696208055,1.7271784498905203
292,0.0,Renal-adjusted associative latent class model,True,23,0,-3686.1264083137576,0.4938787513371007,1.7417121877725488
292,0.0,Biologically constrained latent SCM,True,10,1,-3687.3111668058987,0.4936769488773197,1.7267808735921466
293,0.0,Associative latent class model,True,15,0,-4136.356056393429,0.49039090308133326,1.9884653733707198
293,0.0,Renal-adjusted associative latent class model,True,73,1,-3633.1368019241495,0.45536945237770426,2.054134852311136
293,0.0,Biologically constrained latent SCM,True,15,0,-3634.8477660570293,0.4912303968492177,1.988532816353425
294,0.0,Associative latent class model,True,17,3,-4100.025785872049,0.4749273349130728,2.2405477332541692
294,0.0,Renal-adjusted associative latent class model,True,23,1,-3632.289372200222,0.47070749512090726,2.180250940034989
294,0.0,Biologically constrained latent SCM,True,15,0,-3632.9727695954202,0.4829948203143974,2.2341271992260894
295,0.0,Associative latent class model,True,17,1,-4131.823973147935,0.4981323561556568,2.129055003783413
295,0.0,Renal-adjusted associative latent class model,True,16,0,-3638.786605020928,0.49931367276238803,2.1560158777934166
295,0.0,Biologically constrained latent SCM,True,17,1,-3638.969179131256,0.49811144747321223,2.1290406004133935
296,0.0,Associative latent class model,True,20,1,-4157.875769197438,0.4767136247089856,1.832909724576653
296,0.0,Renal-adjusted associative latent class model,True,18,3,-3687.6924651530635,0.4888098747810453,1.8983713329442333
296,0.0,Biologically constrained latent SCM,True,21,1,-3688.8843614631855,0.47334387091350427,1.8480143130106974
297,0.0,Associative latent class model,True,17,3,-4186.031322866671,0.479798293076946,1.9065905526368034
297,0.0,Renal-adjusted associative latent class model,True,18,1,-3690.336715946308,0.4829620972735564,1.900841779677851
297,0.0,Biologically constrained latent SCM,True,19,1,-3690.72665803975,0.480378607389679,1.9077969382012792
298,0.0,Associative latent class model,True,21,3,-4197.27531797581,0.47195567756654255,1.956035865220561
298,0.0,Renal-adjusted associative latent class model,True,21,0,-3692.6595460293865,0.47488253867230334,1.9588494139137849
298,0.0,Biologically constrained latent SCM,True,24,3,-3692.7738203137196,0.4756783793373117,1.9559877013214226
299,0.0,Associative latent class model,True,33,1,-4179.813726141272,0.4470159431186933,2.1526642930705813
299,0.0,Renal-adjusted associative latent class model,True,32,0,-3681.564959302465,0.4398258091373273,2.2888862189229204
299,0.0,Biologically constrained latent SCM,True,60,2,-3684.800501823128,0.4427417266588428,2.183855269841864
300,0.0,Associative latent class model,True,20,1,-4131.992669971778,0.47270749386032024,1.9889095536654744
300,0.0,Renal-adjusted associative latent class model,True,21,1,-3631.7986824261916,0.4729542652767586,2.0016715785608707
300,0.0,Biologically constrained latent SCM,True,21,1,-3631.841554256937,0.47309202381063625,2.0026159435360995
301,0.0,Associative latent class model,True,19,0,-4184.407849982879,0.47235098769274814,1.946159320839306
301,0.0,Renal-adjusted associative latent class model,True,26,3,-3698.6325011500066,0.4691386781657977,1.9394074657508868
301,0.0,Biologically constrained latent SCM,True,20,0,-3699.1399698440746,0.4723469521249997,1.9466440921761912
302,0.0,Associative latent class model,True,35,3,-4152.324724135549,0.4587934021202446,2.1784235652877495
302,0.0,Renal-adjusted associative latent class model,True,18,3,-3665.567884959126,0.48209671850527164,2.1833897134771707
302,0.0,Biologically constrained latent SCM,True,24,1,-3666.233413938976,0.46523002513875505,2.1633694504846392
303,0.0,Associative latent class model,True,23,0,-4156.595506436104,0.4632699761883887,1.7516897127201576
303,0.0,Renal-adjusted associative latent class model,True,40,3,-3660.3163330274147,0.45543425371507484,1.7501065327481877
303,0.0,Biologically constrained latent SCM,True,48,2,-3661.591031853334,0.44108590101046297,1.7567291232973101
304,0.0,Associative latent class model,True,13,1,-4174.887389142967,0.49263845682660906,1.7740002394393373
304,0.0,Renal-adjusted associative latent class model,True,24,1,-3665.657240538402,0.4948951294909938,1.764636777763137
304,0.0,Biologically constrained latent SCM,True,12,1,-3666.840953444182,0.4937562726041487,1.759900416201188
305,0.0,Associative latent class model,True,21,3,-4082.030934868558,0.44837848974501854,2.4607920091952797
305,0.0,Renal-adjusted associative latent class model,True,31,3,-3596.951348818253,0.45244000158269587,2.480000782733394
305,0.0,Biologically constrained latent SCM,True,28,3,-3599.1722716956983,0.44954372503657736,2.465282329135308
306,0.0,Associative latent class model,True,19,1,-4080.2272677975507,0.46660962655470717,2.0644090191978903
306,0.0,Renal-adjusted associative latent class model,True,56,3,-3575.645479213724,0.45885482744250267,2.107600810667688
306,0.0,Biologically constrained latent SCM,True,16,3,-3576.8938496296932,0.4684966338790965,2.073687665490213
307,0.0,Associative latent class model,True,17,1,-4113.048933174985,0.4816443971363119,1.7823644064371047
307,0.0,Renal-adjusted associative latent class model,True,26,1,-3641.6101351371744,0.45739360969267623,1.7632753097844414
307,0.0,Biologically constrained latent SCM,True,15,1,-3644.412637321424,0.4843174679583228,1.7784571007475636
308,0.0,Associative latent class model,True,10,1,-4153.178215731692,0.4912334393166579,1.861805844459186
308,0.0,Renal-adjusted associative latent class model,True,28,3,-3653.1585018065625,0.49887011582860663,1.8863616714778397
308,0.0,Biologically constrained latent SCM,True,18,0,-3653.7221286200233,0.49865854534741916,1.8690596616184076
309,0.0,Associative latent class model,True,22,1,-4217.421852800853,0.4640133079885693,2.022610370950457
309,0.0,Renal-adjusted associative latent class model,True,31,1,-3717.8973908467597,0.45310766409234843,2.069302522855917
309,0.0,Biologically constrained latent SCM,True,24,3,-3722.4961736039313,0.4688362134927557,2.0018997936412646
310,0.0,Associative latent class model,True,23,1,-4152.152687279426,0.4820037780617561,1.7707350488132916
310,0.0,Renal-adjusted associative latent class model,True,25,1,-3650.7625275963396,0.4774957417307125,1.781418526981298
310,0.0,Biologically constrained latent SCM,True,25,1,-3650.7998215076364,0.47981099878649525,1.794193869325248
311,0.0,Associative latent class model,True,26,1,-4127.369836282556,0.4727948248098198,2.0912130704202383
311,0.0,Renal-adjusted associative latent class model,True,26,1,-3632.8000841152107,0.4781420184183085,2.096017697835925
311,0.0,Biologically constrained latent SCM,True,26,1,-3632.851202103061,0.47466353142978085,2.0954142916481797
312,0.0,Associative latent class model,True,26,1,-4164.067261886452,0.46591125200392497,2.070608370926062
312,0.0,Renal-adjusted associative latent class model,True,28,1,-3664.890464327238,0.46595568602018406,2.085880808483124
312,0.0,Biologically constrained latent SCM,True,26,1,-3667.198050922804,0.46611133800156807,2.070452840168288
313,0.0,Associative latent class model,True,16,0,-4115.406938414366,0.4920418799404869,1.9626502270084538
313,0.0,Renal-adjusted associative latent class model,True,22,3,-3613.6522208077263,0.4923095166489749,1.9642968044037787
313,0.0,Biologically constrained latent SCM,True,16,0,-3613.671716480918,0.4912084736318256,1.9688341272838874
314,0.0,Associative latent class model,True,23,1,-4179.204225195402,0.4432724848134832,2.103413527333515
314,0.0,Renal-adjusted associative latent class model,True,22,1,-3701.520056979447,0.44848629529446443,2.1112585061175793
314,0.0,Biologically constrained latent SCM,True,38,2,-3703.234652520571,0.43231487803709956,2.1053273358744353
315,0.0,Associative latent class model,True,14,3,-4150.295247652522,0.48318936471359175,2.2360049306937047
315,0.0,Renal-adjusted associative latent class model,True,15,1,-3655.5380658973395,0.48105085920060975,2.235915495205332
315,0.0,Biologically constrained latent SCM,True,14,3,-3656.5177418813764,0.4839502606926985,2.240203662548976
316,0.0,Associative latent class model,True,18,3,-4096.697576151164,0.4774920677203525,2.186493896812934
316,0.0,Renal-adjusted associative latent class model,True,18,0,-3608.4200682466026,0.4717983044401312,2.1932157322139227
316,0.0,Biologically constrained latent SCM,True,17,0,-3608.6995423208073,0.47921608634035917,2.171748718898823
317,0.0,Associative latent class model,True,24,3,-4128.595090445596,0.4681958235800947,1.7716370773220573
317,0.0,Renal-adjusted associative latent class model,True,26,0,-3650.8483626905636,0.47056426535153983,1.7702819768014786
317,0.0,Biologically constrained latent SCM,True,48,2,-3651.6084779807497,0.4274438470489244,1.8073348345336648
318,0.0,Associative latent class model,True,17,0,-4117.195767128214,0.48273015597814906,1.9385037246727754
318,0.0,Renal-adjusted associative latent class model,True,24,1,-3627.2254766856977,0.4679249852578507,1.7892512386367652
318,0.0,Biologically constrained latent SCM,True,24,1,-3628.1370626568346,0.4764684780647242,1.883206288267701
319,0.0,Associative latent class model,True,11,1,-4105.124209043321,0.49722049257408757,1.8182170152166175
319,0.0,Renal-adjusted associative latent class model,True,24,1,-3627.996684312902,0.49851425596572096,1.8641663074083994
319,0.0,Biologically constrained latent SCM,True,13,1,-3630.6852772037087,0.4961135365820544,1.8376578086610622
320,0.0,Associative latent class model,True,26,0,-4146.5949889407875,0.4605632860932299,1.8890122140665513
320,0.0,Renal-adjusted associative latent class model,True,42,3,-3653.24565258067,0.4428968598578396,1.9127221509902184
320,0.0,Biologically constrained latent SCM,True,32,1,-3653.629496937151,0.45200369393158524,1.8852956602684792
321,0.0,Associative latent class model,True,26,3,-4141.996427566536,0.47237341382027515,1.8676159351069566
321,0.0,Renal-adjusted associative latent class model,True,24,0,-3650.962310167367,0.4752329330597997,1.8613526349787213
321,0.0,Biologically constrained latent SCM,True,18,3,-3652.220091117624,0.4725411513412288,1.864318684234077
322,0.0,Associative latent class model,True,21,1,-4096.623378718952,0.47874233932392857,2.3428953751572754
322,0.0,Renal-adjusted associative latent class model,True,23,3,-3611.851018206016,0.47159053074466484,2.3439805773610525
322,0.0,Biologically constrained latent SCM,True,21,1,-3612.926609348343,0.47968890736909175,2.3471810542492637
323,0.0,Associative latent class model,True,25,1,-4129.841575707476,0.44032694083618673,2.341434720036508
323,0.0,Renal-adjusted associative latent class model,True,24,1,-3643.2667983879155,0.44720015432144405,2.355498538077158
323,0.0,Biologically constrained latent SCM,True,25,1,-3643.368310229149,0.4464984907594086,2.357527831153961
324,0.0,Associative latent class model,True,16,1,-4209.161559318281,0.48940988677472275,1.932189918190852
324,0.0,Renal-adjusted associative latent class model,True,37,3,-3691.845975277085,0.4750768727062853,1.9831852163667183
324,0.0,Biologically constrained latent SCM,True,16,1,-3693.723348446083,0.489786165516997,1.9329144964569265
325,0.0,Associative latent class model,True,32,2,-4134.068834490485,0.4150660729021557,1.9699101736735027
325,0.0,Renal-adjusted associative latent class model,True,32,3,-3639.349780130564,0.4245342035671802,1.9304470036632688
325,0.0,Biologically constrained latent SCM,True,31,2,-3639.756223916825,0.4201453138123772,1.9563142916466258
326,0.0,Associative latent class model,True,14,0,-4172.354454570996,0.49857371745452794,2.134277222131908
326,0.0,Renal-adjusted associative latent class model,True,19,3,-3689.942471119624,0.4868511991336273,2.134794422076123
326,0.0,Biologically constrained latent SCM,True,15,0,-3690.2742297529703,0.4962760334137439,2.1520782203710684
327,0.0,Associative latent class model,True,26,1,-4096.072425535608,0.4579882907451636,2.2063049020858023
327,0.0,Renal-adjusted associative latent class model,True,25,0,-3605.849668378277,0.45538509582262876,2.233226904301006
327,0.0,Biologically constrained latent SCM,True,28,1,-3605.878118279231,0.45501868717592286,2.228898283401238
328,0.0,Associative latent class model,True,41,2,-4143.281298373178,0.4707047342359607,1.9342137688902397
328,0.0,Renal-adjusted associative latent class model,True,30,3,-3659.4854576276944,0.45968499148782876,1.9267565362113488
328,0.0,Biologically constrained latent SCM,True,40,2,-3660.644387797636,0.47190375572545856,1.928127921907413
329,0.0,Associative latent class model,True,24,0,-4099.798211485695,0.4344555092548974,2.014425155085123
329,0.0,Renal-adjusted associative latent class model,True,24,0,-3595.3405713833117,0.4377036567170579,1.9733582077723586
329,0.0,Biologically constrained latent SCM,True,24,0,-3595.853030688725,0.4371343190565601,1.9781916822103234
330,0.0,Associative latent class model,True,43,0,-4112.484522523073,0.4422924922439117,1.8214482402041106
330,0.0,Renal-adjusted associative latent class model,True,41,3,-3644.7064955854194,0.43315637599916584,1.8083738016183775
330,0.0,Biologically constrained latent SCM,True,37,1,-3645.220628587847,0.4341826460700504,1.8187250033886437
331,0.0,Associative latent class model,True,16,3,-4160.49306540448,0.49583227267491226,2.059070245710625
331,0.0,Renal-adjusted associative latent class model,True,20,1,-3676.853556005808,0.4949544034655895,2.0381326283816623
331,0.0,Biologically constrained latent SCM,True,14,0,-3676.891753855881,0.49870376251521426,2.0642815645991544
332,0.0,Associative latent class model,True,22,0,-4185.5214603528875,0.4501830448775193,1.7799063491966214
332,0.0,Renal-adjusted associative latent class model,True,22,0,-3687.171097899176,0.45196213757153275,1.7912188885346525
332,0.0,Biologically constrained latent SCM,True,24,3,-3687.6351229872294,0.44144817176691137,1.7952935388831242
333,0.0,Associative latent class model,True,20,0,-4143.179705388726,0.46195535465259746,2.0574374841643355
333,0.0,Renal-adjusted associative latent class model,True,27,1,-3665.294415539362,0.46687860367751527,2.03597088239557
333,0.0,Biologically constrained latent SCM,True,20,0,-3665.991763917794,0.46232670904543327,2.05587249377165
334,0.0,Associative latent class model,True,18,0,-4157.123868690809,0.4639721701443611,1.8457481095358261
334,0.0,Renal-adjusted associative latent class model,True,21,0,-3665.7265888830866,0.4631331227101299,1.8427267186998515
334,0.0,Biologically constrained latent SCM,True,18,0,-3665.9012596813823,0.4647626902760003,1.8460772749725176
335,0.0,Associative latent class model,True,14,0,-4152.439329003844,0.47795787013501595,2.1819252679117733
335,0.0,Renal-adjusted associative latent class model,True,15,0,-3653.1089208995454,0.47975091727593266,2.150091764571226
335,0.0,Biologically constrained latent SCM,True,17,3,-3654.5862912766042,0.4721572430051004,2.179456975013439
336,0.0,Associative latent class model,True,25,1,-4162.600432745403,0.4370969299027594,2.1610992315661366
336,0.0,Renal-adjusted associative latent class model,True,26,0,-3662.4174595426584,0.4382346083924735,2.1863587384725323
336,0.0,Biologically constrained latent SCM,True,36,2,-3664.429896121358,0.42828592626993756,2.1735065824144413
337,0.0,Associative latent class model,True,17,0,-4138.2944668590335,0.49502793493556924,2.1873934607481216
337,0.0,Renal-adjusted associative latent class model,True,18,3,-3652.1764560789234,0.495011233966844,2.2300209130905606
337,0.0,Biologically constrained latent SCM,True,13,3,-3652.8633516919417,0.49589916639499504,2.1763816629931503
338,0.0,Associative latent class model,True,38,0,-4123.606282481529,0.4162631402126098,1.597711860169608
338,0.0,Renal-adjusted associative latent class model,True,40,0,-3640.771916420713,0.41745553209113884,1.6020525178117062
338,0.0,Biologically constrained latent SCM,True,40,2,-3640.8290265918367,0.41455709504977845,1.6096331933369257
339,0.0,Associative latent class model,True,18,1,-4172.691532458572,0.4857816613388165,2.082005955453399
339,0.0,Renal-adjusted associative latent class model,True,19,0,-3676.393451169116,0.4888372754553723,2.136209816159906
339,0.0,Biologically constrained latent SCM,True,19,1,-3676.565356545743,0.4857974673457124,2.0886252210705782
340,0.0,Associative latent class model,True,22,1,-4120.980466363949,0.4268552372732481,2.128253250830439
340,0.0,Renal-adjusted associative latent class model,True,23,1,-3625.1361335509455,0.43870023097500194,2.1794679041167466
340,0.0,Biologically constrained latent SCM,True,22,1,-3625.190347619572,0.43584996419990746,2.172310947938107
341,0.0,Associative latent class model,True,9,1,-4123.716902440856,0.49797952419337077,1.8046935236110213
341,0.0,Renal-adjusted associative latent class model,True,34,3,-3630.4679165758585,0.4984244250386017,1.8162930090562563
341,0.0,Biologically constrained latent SCM,True,19,0,-3634.592472981927,0.4897355554420507,1.842728246179432
342,0.0,Associative latent class model,True,13,3,-4180.3197643837375,0.4752842046810424,2.3468796013546833
342,0.0,Renal-adjusted associative latent class model,True,20,3,-3692.444879785973,0.47546538315232284,2.340894182699518
342,0.0,Biologically constrained latent SCM,True,15,0,-3692.4550038274506,0.4777365966291586,2.3450518145507724
343,0.0,Associative latent class model,True,14,1,-4134.514087953683,0.49148322988239224,2.0174523460788496
343,0.0,Renal-adjusted associative latent class model,True,14,1,-3629.713077471694,0.4922745929730844,2.0013366548924614
343,0.0,Biologically constrained latent SCM,True,15,1,-3630.6605818067487,0.49133460451953953,2.026624541507018
344,0.0,Associative latent class model,True,36,2,-4124.419446807626,0.3740574116774143,1.659963684304651
344,0.0,Renal-adjusted associative latent class model,True,42,0,-3650.827823930281,0.3828919379033915,1.8138937777226596
344,0.0,Biologically constrained latent SCM,True,34,2,-3653.455659040138,0.37089997035628824,1.6348869795270131
345,0.0,Associative latent class model,True,11,3,-4134.220982635836,0.4921144932370518,1.9858003511472897
345,0.0,Renal-adjusted associative latent class model,True,39,1,-3663.0431172309172,0.4817480066282765,2.0958420054488087
345,0.0,Biologically constrained latent SCM,True,22,1,-3664.5951834788343,0.4921794337751885,1.9781923181998773
346,0.0,Associative latent class model,True,13,0,-4124.921966122323,0.4728981917448037,2.363106674067402
346,0.0,Renal-adjusted associative latent class model,True,19,3,-3628.527354891039,0.4712273083688478,2.373605318698643
346,0.0,Biologically constrained latent SCM,True,19,3,-3631.999146537685,0.4681314906641252,2.3667803652656305
347,0.0,Associative latent class model,True,13,0,-4172.260787644634,0.49069603879104207,2.2130238629376677
347,0.0,Renal-adjusted associative latent class model,True,28,0,-3665.9111027419076,0.4820287558266245,2.275499440186141
347,0.0,Biologically constrained latent SCM,True,15,3,-3668.5176113204116,0.4943510929858919,2.211133292053529
348,0.0,Associative latent class model,True,27,3,-4105.181212941128,0.49963708866899426,1.869182882540668
348,0.0,Renal-adjusted associative latent class model,True,18,1,-3619.729812468755,0.494571172270948,1.8216496484405962
348,0.0,Biologically constrained latent SCM,True,23,0,-3619.9022365074084,0.4938325399370268,1.8752411914788114
349,0.0,Associative latent class model,True,30,3,-4190.686534608317,0.4963032994088739,2.095942982421181
349,0.0,Renal-adjusted associative latent class model,True,13,3,-3704.124840700905,0.49638496616960487,2.1422389363569323
349,0.0,Biologically constrained latent SCM,True,55,2,-3705.40317573874,0.4846856962378952,2.135247482911785
350,0.0,Associative latent class model,True,17,3,-4118.756818882439,0.4631637457125926,2.2146298271560667
350,0.0,Renal-adjusted associative latent class model,True,47,1,-3629.8249766912218,0.4836008506577026,2.274601371489772
350,0.0,Biologically constrained latent SCM,True,21,1,-3631.7410594623984,0.4653041056692062,2.217537985235116
351,0.0,Associative latent class model,True,29,3,-4133.566610323363,0.41975649177691493,1.9021358116440146
351,0.0,Renal-adjusted associative latent class model,True,31,3,-3631.930831273099,0.41785270326032686,1.8988224741258728
351,0.0,Biologically constrained latent SCM,True,29,0,-3631.972288965546,0.42143878888311975,1.8982008561547874
352,0.0,Associative latent class model,True,21,3,-4130.609417154572,0.4824993451991865,1.8369975047109084
352,0.0,Renal-adjusted associative latent class model,True,42,0,-3654.1551558282367,0.4754114963842164,1.8335820504267701
352,0.0,Biologically constrained latent SCM,True,23,0,-3656.1774343590214,0.4785482446181867,1.8189864885427005
353,0.0,Associative latent class model,True,16,3,-4108.081841685361,0.4918366027176019,2.0933248219101133
353,0.0,Renal-adjusted associative latent class model,True,23,1,-3593.3051713486916,0.4951724386104588,2.078160602901686
353,0.0,Biologically constrained latent SCM,True,18,3,-3593.887220318076,0.4906824951328164,2.096334310039696
354,0.0,Associative latent class model,True,31,3,-4088.0053519720623,0.41363301053295765,2.103661247487377
354,0.0,Renal-adjusted associative latent class model,True,33,0,-3598.4530510177583,0.41053533217048754,2.105882263349108
354,0.0,Biologically constrained latent SCM,True,31,0,-3598.4519900432815,0.40947945330187474,2.111237461610383
355,0.0,Associative latent class model,True,35,1,-4125.514382411387,0.4079483521683331,2.030233336569216
355,0.0,Renal-adjusted associative latent class model,True,33,1,-3645.192236416937,0.4281300562186699,2.0861234505154322
355,0.0,Biologically constrained latent SCM,True,35,1,-3646.2521565829866,0.4112883205930797,2.031910536821842
356,0.0,Associative latent class model,True,21,3,-4159.333728361355,0.47201856931200753,2.4796614045779792
356,0.0,Renal-adjusted associative latent class model,True,23,1,-3662.328738081008,0.4738947386832081,2.476005144747621
356,0.0,Biologically constrained latent SCM,True,36,2,-3662.398854557826,0.46437842259969825,2.485686771874323
357,0.0,Associative latent class model,True,19,3,-4119.318672974005,0.4839908893701956,2.0307496526028874
357,0.0,Renal-adjusted associative latent class model,True,17,0,-3630.1710215383896,0.48367539664745673,2.0294852451016796
357,0.0,Biologically constrained latent SCM,True,20,3,-3630.5300913743076,0.4850430192791254,2.0316082421566244
358,0.0,Associative latent class model,True,19,3,-4097.992604976793,0.48341128253682897,2.0851244034346985
358,0.0,Renal-adjusted associative latent class model,True,16,0,-3604.17856286372,0.4837479208435413,2.087409994992477
358,0.0,Biologically constrained latent SCM,True,13,3,-3604.339636644374,0.48353237459674586,2.0856630953082815
359,0.0,Associative latent class model,True,42,2,-4195.551075925272,0.40985238443476146,2.0917599086990855
359,0.0,Renal-adjusted associative latent class model,True,42,3,-3706.6894000233306,0.4070949964129343,2.116572297143196
359,0.0,Biologically constrained latent SCM,True,43,2,-3708.48787480579,0.4085548750373485,2.0826518990240315
360,0.0,Associative latent class model,True,28,0,-4219.683621744947,0.4590354758285231,1.8037353163004095
360,0.0,Renal-adjusted associative latent class model,True,29,1,-3723.3864684336004,0.4587266377975658,1.8064627299066078
360,0.0,Biologically constrained latent SCM,True,29,3,-3723.5013490344427,0.4594503260912701,1.8016109898480073
361,0.0,Associative latent class model,True,28,3,-4090.709252897549,0.4143945454740319,1.9836111073514417
361,0.0,Renal-adjusted associative latent class model,True,27,1,-3626.0023254918783,0.4127416209556609,1.9564871498355432
361,0.0,Biologically constrained latent SCM,True,32,2,-3626.6055435908547,0.40749469336738514,1.9514671710507017
362,0.0,Associative latent class model,True,20,1,-4070.903464174843,0.4729917426991658,2.149269509436497
362,0.0,Renal-adjusted associative latent class model,True,24,0,-3579.667767235518,0.4876166533564196,2.268828929355318
362,0.0,Biologically constrained latent SCM,True,19,3,-3581.9397590824983,0.47559983703043895,2.1609383358221406
363,0.0,Associative latent class model,True,16,1,-4150.926372190285,0.4861369228588795,1.8105603686802998
363,0.0,Renal-adjusted associative latent class model,True,18,1,-3679.5605671364956,0.4843611996416986,1.81411417529101
363,0.0,Biologically constrained latent SCM,True,16,1,-3680.2419189503235,0.4866886592341646,1.8033932733412843
364,0.0,Associative latent class model,True,37,3,-4139.597903739934,0.3521711026872512,2.1554432056349473
364,0.0,Renal-adjusted associative latent class model,True,35,1,-3660.8500362239383,0.35752804771308744,2.1335043876848685
364,0.0,Biologically constrained latent SCM,True,36,1,-3661.2188915286697,0.35312407872374174,2.1436560790180077
365,0.0,Associative latent class model,True,18,1,-4112.450724784902,0.47011720700615967,2.0201345478850556
365,0.0,Renal-adjusted associative latent class model,True,18,1,-3624.2234809664797,0.4719162595248759,2.034606488932133
365,0.0,Biologically constrained latent SCM,True,39,2,-3627.1620850330373,0.4515932524286388,2.0022626575710203
366,0.0,Associative latent class model,True,13,1,-4169.976001538236,0.4925334833846566,2.1874364355174944
366,0.0,Renal-adjusted associative latent class model,True,21,3,-3694.932751945528,0.49013052245966837,2.2001173041574615
366,0.0,Biologically constrained latent SCM,True,13,1,-3695.32124003181,0.4948345564979506,2.1908746407810176
367,0.0,Associative latent class model,True,42,2,-4120.743471688921,0.4293477683537825,1.5987525343042264
367,0.0,Renal-adjusted associative latent class model,True,28,1,-3628.440428722726,0.4376803050102444,1.619036527305986
367,0.0,Biologically constrained latent SCM,True,44,2,-3628.7308447781706,0.4282882120616692,1.6081972764053831
368,0.0,Associative latent class model,True,38,2,-4122.747222935688,0.4497884968967856,1.791325161288657
368,0.0,Renal-adjusted associative latent class model,True,28,1,-3642.1837825989624,0.4574246265578577,1.7932656578568635
368,0.0,Biologically constrained latent SCM,True,22,1,-3643.630516260345,0.46325583758096234,1.816766722257951
369,0.0,Associative latent class model,True,14,0,-4152.2562830997595,0.4936482259768449,2.041161462438843
369,0.0,Renal-adjusted associative latent class model,True,15,1,-3645.0950193312474,0.4896281598761442,2.0179349985519894
369,0.0,Biologically constrained latent SCM,True,14,0,-3645.9032032924765,0.4902494366132257,2.0440504833362354
370,0.0,Associative latent class model,True,69,2,-4146.982896384037,0.3874767717023574,2.1588357692605085
370,0.0,Renal-adjusted associative latent class model,True,40,3,-3648.869872032874,0.38677014528039555,2.163274082297
370,0.0,Biologically constrained latent SCM,True,42,3,-3649.94824932773,0.38802391767457145,2.1552400510367296
371,0.0,Associative latent class model,True,15,0,-4148.245331625407,0.49775091830150686,2.1112947397467883
